,Athlete,Affiliate,Country,Competition,Placement,Region,Division,Division_2,Back Squat,Chad1000x,Clean and Jerk,Deadlift,Fight Gone Bad,Filthy 50,Fran,Grace,Helen,L1 Benchmark,Max Pull-ups,Run 5k,Snatch,Sprint 400m
2013,Taylor Robinson,Crow Hill CrossFit,,,,United States,Women,,,,145 lb,280 lb,,,,,,,,,95 lb,
2021,Vincent Cascone,CrossFit Northland,,"2023 quarterfinals
670th
North America West",670th,North America West,Men,Men,340 lb,,277 lb,460 lb,,,3:33,2:53,,,,21:20,225 lb,
2035,Karen Micoliczyk,CrossFit Woolly Mammoth,,"2023 open
4798th
worldwide",4798th,worldwide,Women,Women (50-54),56 kg,,42 kg,82 kg,206,36:14,7:53,3:16,14:32,,,25:55,28 kg,2:05
2041,Richard Woods,CrossFit Rev X,,"2023 open
44339th
worldwide",44339th,worldwide,Men,Men,150 kg,,105 kg,180 kg,,,,4:34,,,,,,
2045,Jenny Clarno,CrossFit Minneapolis,,,,United States,Women,,153 lb,,83 lb,213 lb,,,8:31,4:02,14:31,,,,73 lb,2:21
2049,Sierra Anderson,CrossFit Shorebreak,,"2023 open
67796th
worldwide",67796th,worldwide,Women,Women,170 lb,,130 lb,230 lb,,,,,13:12,,,28:00,95 lb,2:00
2060,Phillip Rivera,Black Hills CrossFit,,,,North America,Men,,375 lb,,270 lb,485 lb,,,,,7:40,,64,,215 lb,
2086,John McDaniel,JOMO CrossFit,,,,North America,Men,,425 lb,,315 lb,515 lb,,,6:39,1:49,,,18,,245 lb,
2104,Toby Leslie,CrossFit Pushin Weight,,"2023 open
5547th
worldwide",5547th,worldwide,Men,Men (45-49),250 lb,,215 lb,375 lb,,,,,,,,,165 lb,
2120,Blake Buckman,Butchertown CrossFit,,"2023 open
9036th
worldwide",9036th,worldwide,Men,Men (35-39),320 lb,,245 lb,385 lb,,,3:01,,,,,,,1:15
2126,Jorden Nielsen,CrossFit Steelhead,,"2023 open
79573rd
worldwide",79573rd,worldwide,Men,Men,315 lb,,245 lb,350 lb,,,,,,,,,180 lb,
2144,Allison Henrikson,Pueblo CrossFit Home of Heroes,,,,United States,Women,,,,115 lb,,,,,,,,,25:36,,
2145,Francisco Gilbert,CrossFit Unleashed,,,,North America,Men,,365 lb,,255 lb,435 lb,,,,3:16,,,,,195 lb,
2147,Lindsay Poynter,CrossFit 765,,,,Central East,Women,,165 lb,,,,,,,,,,,,,
2167,Jennifer Holler,CrossFit Coronado,,,,North America,Women,,200 lb,,140 lb,215 lb,,,,,,,,,95 lb,
2173,Darien Buc,CrossFit Coronado,,,,United States,Women,,180 lb,,145 lb,230 lb,323,,5:41,5:03,,,10,19:12,120 lb,0:59
2183,Keith Bachand,CrossFit Bridgewater,,"2023 quarterfinals
337th
worldwide",337th,worldwide,Men,Men (45-49),310 lb,,230 lb,445 lb,385,,3:02,,7:22,,50,17:29,185 lb,1:03
2186,Minseong Jang,CrossFit Hellbent,,"2023 open
753rd
worldwide",753rd,worldwide,Men,Men (40-44),335 lb,,235 lb,355 lb,,,,,,,,,180 lb,
2223,Elektra Taylor,CrossFit Reebok 306,,,,Canada West,Women,,195 lb,,165 lb,245 lb,,,4:30,,,,14,,135 lb,
2231,Kristina Luzhbina,CrossFit EKB,,,,Russian Federation,Women,,100 kg,,50 kg,120 kg,,,,,,,,,,
2247,Rachel Kravitz,,,,,North America,Women,,300 lb,,200 lb,325 lb,,,,,,,,,165 lb,
2252,Brian Barish,,,,,North America West,Men,,265 lb,,165 lb,315 lb,,,,,,,,,,
2255,Lucas Hazel,,,,,Oceania,Men,,150 kg,,105 kg,190 kg,,,,3:06,,,,,75 kg,
2262,Keanu Keith,,,,,Australasia,Men,,120 kg,,80 kg,160 kg,,,,,,,,,50 kg,
2268,Edward Weeks,CrossFit Reach,,,,United States,Men,,235 lb,,195 lb,315 lb,,,,,,,,,165 lb,
2292,Daniel Licea,CrossFit Harwood Heights,,"2023 open
45180th
worldwide",45180th,worldwide,Men,Men,,,,,,,2:52,,,,,,,
2353,Clay Johnson,,,,,North America,Men,,305 lb,,265 lb,365 lb,,,,,,,21,,205 lb,
2356,Alejandro Martinez,CrossFit Tigran Sur,,"2023 open
12654th
worldwide",12654th,worldwide,Men,Men (35-39),305 lb,,235 lb,405 lb,,,4:14,,,,43,,175 lb,
2360,Thomas Meister,CrossFit DD,,"2023 open
22210th
worldwide",22210th,worldwide,Men,Men (35-39),130 kg,,85 kg,140 kg,,,,,,,21,23:02,50 kg,1:05
2361,Nicolas Lepinay,CrossFit Harmony,,"2023 open
14906th
worldwide",14906th,worldwide,Men,Men (35-39),115 kg,,87 kg,140 kg,,,,,,,,,60 kg,1:13
2369,Eli Chambers,CrossFit Illuminati,,"2023 open
25797th
worldwide",25797th,worldwide,Men,Men,,,,,,,,,,,,28:26,,
2376,Alexander Yalovoy,,,,,Russian Federation,Men,,155 kg,,115 kg,210 kg,,,3:15,,,,,,80 kg,
2388,Christiaan Kotze,CrossFit Impi BRCF,,,,Africa,Men,,165 kg,,120 kg,205 kg,,,7:50,3:09,13:29,,,23:52,95 kg,
2404,Antonin Radouch,,,,,Europe,Men,,160 kg,,100 kg,180 kg,,,3:36,,,,,,80 kg,
2429,Sean Smook,CrossFit Willemsoord,,,,Netherlands,Men,,100 lb,,75 kg,137 kg,,,,,,,,19:47,52 kg,1:21
2446,Nath Wags,Hillside CrossFit,,,,Australia,Men,,140 kg,,100 kg,190 kg,,,,3:57,,,,31:55,,
2451,Sylvia Maré,CrossFit 2444,,,,Oceania,Women,,,,,143 kg,,,,8:01,,,,,,
2459,Robert Suess,CrossFit Erfurt,,,,Europe,Men,,140 kg,,115 kg,170 kg,,,4:15,,,,42,,80 kg,1:13
2462,Emilie Schaeffer,CrossFit OverLake,,"2023 open
14576th
worldwide",14576th,worldwide,Women,Women,100 kg,,70 kg,117 kg,,,5:41,,,,,,60 kg,
2499,Maikel Biemans,CrossFit Primal,,"2023 open
9103rd
worldwide",9103rd,worldwide,Men,Men (35-39),200 kg,,140 kg,205 kg,,,,,,,,,105 kg,1:15
2501,Florian Ablinger,CrossFit MAKAMA,,,,Europe,Men,,110 kg,,70 kg,160 kg,,,10:20,6:30,11:02,,23,23:12,62 kg,1:48
2505,Linnea Roman Bergenheim,CrossFit Birka,,,,Europe,Women,,106 kg,,,,,,,,,,,,60 kg,
2507,Anina Peter,CrossFit Freienbach,,,,Europe South,Women,,95 kg,,63 kg,110 kg,,,,3:37,,,,,50 kg,
2514,Michael Pinheiro,Blue Lion CrossFit,,,,France,Men,,100 kg,,70 kg,145 kg,,,11:30,,,,25,,50 kg,
2515,Michelle Baker,CrossFit 1419,,"2023 open
10509th
worldwide",10509th,worldwide,Women,Women (35-39),85 kg,,61 kg,135 kg,,,,,,,9,,40 kg,
2553,Maris Petrovs,AFS CrossFit,,"2023 open
35345th
worldwide",35345th,worldwide,Men,Men,150 kg,,110 kg,200 kg,370,,4:16,3:18,8:44,,25,23:04,86 kg,
2572,Romain Bouvet,CrossFit Original Addicts,,,,Europe,Men,,100 kg,,84 kg,160 kg,,,5:28,,,,30,,65 kg,
2577,Benoit Marfaing,CrossFit Pamiers,,,,Europe,Men,,160 kg,,120 kg,200 kg,,,,,,,,,90 kg,
2589,Paul Versteeg,CrossFit Gold Pact,,"2023 open
45229th
worldwide",45229th,worldwide,Men,Men,130 kg,,110 kg,190 kg,,20:17,4:15,2:13,9:40,,43,20:26,90 kg,
2615,Oliver Stables,CrossFit FFH,,"2023 open
27402nd
worldwide",27402nd,worldwide,Men,Men,180 kg,,120 kg,203 kg,,,,,,,20,24:36,95 kg,
2625,Katharina Klar,CrossFit Hildesheim,,,,Germany,Women,,85 kg,,60 kg,100 kg,,,5:44,3:43,,,,,35 kg,
2631,Etienne Lebreton,CrossFit Challans,,"2023 open
27416th
worldwide",27416th,worldwide,Men,Men,150 kg,,110 kg,200 kg,,,3:16,,,,,,83 kg,
2636,Natasha de Bruyn,CrossFit Den Bosch,,,,Europe,Women,,122 kg,,67 kg,152 kg,330,,,5:04,,,,,47 kg,
2655,Sylvain Conac,CrossFit BlueBird,,"2023 open
90445th
worldwide",90445th,worldwide,Men,Men,140 kg,,105 kg,161 kg,,,,,,,,,71 kg,
2656,Rapha Brown,Blindado CrossFit,,"2023 open
2845th
worldwide",2845th,worldwide,Men,Men (35-39),355 lb,,275 lb,505 lb,314,,3:59,4:07,12:55,,21,24:35,195 lb,1:12
2660,Olivier Cordier,CrossFit Montpellier,,"2023 open
7298th
worldwide",7298th,worldwide,Men,Men (40-44),132 kg,,90 kg,170 kg,,,4:56,,,,,,,1:04
2686,Leonardo B Ribeiro,RedMob CrossFit 03,,"2023 open
3580th
worldwide",3580th,worldwide,Men,Men (45-49),190 kg,,114 kg,180 kg,,,,,,,20,,82 kg,
2695,SeungYun Kim,CrossFit Gangnam,,,,Asia,Men,,205 lb,,175 lb,305 lb,273,,6:09,4:57,,,,,,
2700,Dominic Lussier,CrossFit ERA,,"2023 open
3417th
worldwide",3417th,worldwide,Men,Men (35-39),78 lb,,1111 lb,108 lb,,,45:02,58:00,0:21,,2,300:23,39 lb,35:00
2735,Kelly Haddy,CrossFit 203,,,,United States,Women,,,,,,,,,,,,,26:27,,
2748,Stuart Williams,,,,,Europe,Men,,160 kg,,100 kg,203 kg,,,2:51,3:11,,,45,,83 kg,
2754,Marco Rinaldi,CrossFit Reggio Emilia,,"2023 open
4328th
worldwide",4328th,worldwide,Men,Men (40-44),130 kg,,110 kg,195 kg,235,29:53,5:40,3:23,11:27,,,23:08,65 kg,
2769,Brad Coats,CrossFit Surmount,,"2023 open
5646th
worldwide",5646th,worldwide,Men,Men (35-39),315 lb,,255 lb,410 lb,315,,3:39,3:35,12:19,,40,,186 lb,
2772,Bruno Guignard,CrossFit Hanuman,,"2023 open
7197th
worldwide",7197th,worldwide,Men,Men (35-39),130 kg,,103 kg,170 kg,,,5:21,3:21,,,35,,77 kg,
2773,Tyler Avery,CrossFit 033,,"2023 open
57265th
worldwide",57265th,worldwide,Men,Men,310 lb,,185 lb,405 lb,314,,,,,,,,135 lb,
2786,Leandro Sena,Classe A CrossFit,,,,Brazil,Men,,146 kg,,100 kg,,,,,,14:35,,20,22:30,80 kg,1:15
2790,Niels Driessen,CrossFit Limes,,,,Europe Central,Men,,110 lb,,85 kg,170 kg,,,5:21,,,,,,70 kg,
2794,Mikhail Moisak,,,,,Europe,Men,,200 kg,,135 kg,210 kg,,,6:25,,,,35,45:00,110 kg,
2807,Daniel Ribeiro,CrossFit Illustris,,,,South America,Men,,140 kg,,100 kg,190 kg,,,,3:53,10:15,,,,,
2810,Lisa Vandiver,CrossFit Centralia,,"2023 open
796th
worldwide",796th,worldwide,Women,Women (50-54),185 lb,,145 lb,275 lb,,,,,,,,,95 lb,
2817,Andy Coles,CrossFit Unison,,"2023 quarterfinals
699th
worldwide",699th,worldwide,Men,Men (45-49),160 kg,,100 kg,142 kg,,,,,,,33,23:14,78 kg,
2823,Briere Gauthier,CrossFit Antipolis,,,,Europe South,Men,,120 kg,,,160 kg,,,,,,,12,24:00,50 kg,
2838,Matthew Price,,,,,Europe,Men,,,,,,,,,,,,16,,,
2842,Nick Bohrer,CrossFit Tertiary,,,,North America,Men,,375 lb,,260 lb,425 lb,,,3:01,,,,,,205 lb,
2852,Robert Brankovic,CrossFit Gamlebyen,,,,Europe,Men,,1 kg,,,1 kg,,,,,,,,,,
2862,Mike Velasco,CrossFit 908,,,,North America,Men (60-64),,325 lb,,175 lb,350 lb,,,,,,,,,185 lb,
2879,Joseph Jacono,CrossFit Explode,,"2023 open
4293rd
worldwide",4293rd,worldwide,Men,Men (35-39),515 lb,,340 lb,605 lb,,,,,,,,,285 lb,
2914,Stephen Peacock,,,"2023 open
22921st
worldwide",22921st,worldwide,Men,Men (35-39),230 lb,,165 lb,315 lb,,,7:11,4:12,,,10,17:56,155 lb,
2920,Jeremy Marcus,CrossFit Primitive,,"2023 open
4784th
worldwide",4784th,worldwide,Men,Men (45-49),345 lb,,220 lb,435 lb,304,,4:22,3:02,,,,,150 lb,
2938,Daniel Mitchell,CrossFit Petroglyph,,"2023 open
8207th
worldwide",8207th,worldwide,Men,Men (50-54),315 lb,,155 lb,365 lb,,,,,,,,,115 lb,
2963,Ross Taylor,NWK CrossFit,,,,Europe,Men,,152 kg,,113 kg,190 kg,,,,,,,,,88 kg,
2978,Natasha Gallagher,CrossFit Future,,,,North America,Women,,265 lb,,185 lb,325 lb,,,,,,,,,135 lb,
2979,Jorge Guerra,,,,,North America,Men,,275 lb,,235 lb,375 lb,,,4:20,,,,21,21:00,175 lb,
2982,Albina Badeeva,CrossFit Redyar,,,,Asia,Women,,105 kg,,75 kg,116 kg,,,,,,,25,,64 kg,
2985,Ana Luisa Angelotti,CrossFit Soberanos,,,,Brazil,Women,,95 kg,,60 kg,110 kg,,,,,,,,27:00,50 kg,1:35
2989,Cole Ballard,CrossFit Willowbend,,,,United States,Men,,315 lb,,215 lb,365 lb,,,3:48,2:49,8:57,,,,165 lb,1:24
2999,Elisa Kennedy,CrossFit Blue Blood,,,,North America,Women,,215 lb,,145 lb,235 lb,248,,,,,,15,29:10,100 lb,
3011,Gia Jessiman,CrossFit SAC,,,,North America,Women (55-59),,200 lb,,95 lb,205 lb,,,,,,,7,,95 lb,
3032,Morgan Cook,CrossFit Sabal Park,,,,North America,Women,,,,,195 lb,,,,,,,,,,
3050,Pablo Salamano,,,,,Latin America,Men,,100 kg,,60 kg,110 kg,,,,,,,,25:00,40 kg,
3069,Jason Greer,Doxsa CrossFit,,,,United States,Men,,315 lb,,225 lb,440 lb,256,,5:55,5:07,10:58,,25,28:55,165 lb,1:11
3115,Anke Brits,CrossFit Two Rivers,,"2023 open
13445th
worldwide",13445th,worldwide,Women,Women,,,80 kg,119 kg,,,,,,,,,52 kg,
3134,Jordan Gehlhar,Priority CrossFit,,,,North Central,Men,,305 lb,,235 lb,365 lb,,,5:58,,12:41,,,20:02,175 lb,
3144,Ruslan Miftakhov,,,"2023 semifinals
9th
worldwide",9th,worldwide,Men,Men,205 kg,,155 kg,215 kg,,,,,,,,,120 kg,
3153,Merciny Nathanael,,,,,Europe,Men,,100 kg,,75 kg,140 kg,,,,,,,40,,55 kg,
3170,Chelsie Bruggeman,CrossFit Mafia,,"2023 open
4725th
worldwide",4725th,worldwide,Women,Women (45-49),,,,,,,,,12:27,,,,,
3179,Nick Wasileuskas,CrossFit Merrimack,,"2023 open
43659th
worldwide",43659th,worldwide,Men,Men,385 lb,,255 lb,405 lb,,,,,8:47,,40,20:30,170 lb,1:11
3186,Bruno Reis,Be Happy CrossFit,,"2023 open
13755th
worldwide",13755th,worldwide,Men,Men,335 lb,,235 lb,405 lb,,,4:03,2:45,9:19,,,23:00,165 lb,1:10
3188,Carrie Graham,Battle Axe CrossFit,,,,North America,Women,,220 lb,,140 lb,270 lb,,,5:41,5:03,14:49,,,,95 lb,
3220,Brent Gillespie,,,,,North America,Men,,435 lb,,225 lb,405 lb,242,,7:38,3:23,11:09,,,,,
3228,Ulrich Krieger,CrossFit Squared Mannheim,,"2023 open
9662nd
worldwide",9662nd,worldwide,Men,Men (45-49),,,,,,,,,14:58,,,,,
3236,Jason Zurba,,,,,North America West,Men,,495 lb,,315 lb,605 lb,,,2:12,1:31,,,,,247 lb,0:46
3241,Cassandra Ritter,CrossFit Navarre,,,,United States,Women,,230 lb,,155 lb,320 lb,,,5:04,2:48,10:58,,,,105 lb,
3243,Luana Soares,Cavaleiros CrossFit II,,"2023 open
1485th
worldwide",1485th,worldwide,Women,Women,180 kg,,135 kg,190 kg,,,,,,,,,105 kg,1:33
3247,Blake Jackson,CrossFit Potentia,,,,United States,Men,,335 lb,,225 lb,410 lb,,,,,,,,,170 lb,
3255,Bryan van Gelderen,CrossFit Culemborg,,,,Netherlands,Men,,140 kg,,105 kg,190 kg,,,7:18,,10:42,,,,75 kg,
3272,Victoria Crincoli,CrossFit Storm,,"2023 open
27645th
worldwide",27645th,worldwide,Women,Women,225 lb,,175 lb,250 lb,,,7:41,,,,3,39:00,135 lb,
3277,Georgia Hunt,CrossFit Chester,,,,Europe,Women,,80 kg,,73 kg,105 kg,,,,,,,10,25:59,58 kg,
3279,Marcos Haddad Morais Penido,,,"2023 quarterfinals
220th
South America",220th,South America,Men,Men,206 kg,,161 kg,244 kg,,,,,,,,,136 kg,
3284,Katharine Younger,CrossFit Bexley,,,,North America,Women,,310 lb,,190 lb,315 lb,,,3:14,2:10,,,,,120 lb,
3301,Allison Bova,CrossFit Yucca Valley,,"2023 open
7811th
worldwide",7811th,worldwide,Women,Women (35-39),155 lb,,,205 lb,245,,,,,,,,75 lb,
3308,Eddie Chou,L7 CrossFit Ba Ke Si,,"2023 open
8309th
worldwide",8309th,worldwide,Men,Men (35-39),305 lb,,185 lb,315 lb,,,,,,,,,145 lb,
3319,Massimiliano Romani,Standout CrossFit,,,,Europe,Men,,100 lb,,60 kg,140 kg,,,5:30,,,,,24:00,,2:00
3331,Gaston Bianco,CrossFit Esquel,,,,Argentina,Men,,110 kg,,,190 kg,,,11:47,,,,10,,60 kg,2:45
3355,Derek Dietrich,CrossFit Funky,,"2023 open
14880th
worldwide",14880th,worldwide,Men,Men (40-44),275 lb,,165 lb,385 lb,250,27:10,9:37,4:41,11:58,,,26:27,125 lb,
3371,Gustavo Vargas,,,,,Europe,Men,,,,,295 lb,,,,,,,,,,
3382,Brennan Ayres,CrossFit Newmarket Central,,,,North America,Men,,330 lb,,195 lb,370 lb,,,,,,,,,155 lb,
3385,Charlie Purvis,CrossFit 157,,,,United States,Men,,300 lb,,215 lb,385 lb,,,,5:30,,,,31:06,170 lb,
3387,Jeff Jones,CrossFit Pushin Weight,,"2023 open
4106th
worldwide",4106th,worldwide,Men,Men (50-54),280 lb,,165 lb,368 lb,,,8:08,3:51,,,,,125 lb,
3388,Jeffrey Schwab,CrossFit Blue Ash,,"2023 open
10243rd
worldwide",10243rd,worldwide,Men,Men (35-39),295 lb,,205 lb,335 lb,293,,5:11,4:11,8:43,,38,19:20,155 lb,1:00
3399,Julio Esteban Pérez,Enso CrossFit,,"2023 open
10506th
worldwide",10506th,worldwide,Men,Men (35-39),170 kg,,130 kg,220 kg,,,,,,,,,100 kg,
3412,Rhiannon Ward,CrossFit Wrexham,,,,United Kingdom,Women,,70 kg,,,105 kg,,,,6:35,,,,,40 kg,
3434,Kristen Van Hull,CrossFit Prowess,,"2023 open
2590th
worldwide",2590th,worldwide,Women,Women (40-44),205 lb,,140 lb,275 lb,389,,4:26,,9:14,,15,18:30,100 lb,1:15
3442,Liz Coston,CrossFit RVA,,,,United States,Women,,153 lb,,113 lb,235 lb,,,,,,,,29:53,93 lb,1:56
3461,Laurie-anne Gilbert,CrossFit O'lac,,,,Canada,Women,,180 lb,,120 lb,230 lb,,,,,,,,,85 lb,
3481,Emily Cilla,Ocean CrossFit,,"2023 open
14968th
worldwide",14968th,worldwide,Women,Women,275 lb,,175 lb,345 lb,346,21:54,3:48,,,,,,135 lb,
3482,Cierra Jones,,,,,North America,Women,,195 lb,,100 lb,230 lb,308,26:55,3:58,2:26,11:01,,,,85 lb,1:24
3490,Lisa Mills,Maverick CrossFit,,"2023 open
6334th
worldwide",6334th,worldwide,Women,Women (40-44),,,,,,,,,,,,36:00,,
3528,Amanda Zeverino,CrossFit My Way,,,,South America,Women,,80 kg,,65 kg,85 kg,,,5:36,5:24,14:19,,18,,50 kg,2:00
3530,Alessio Pasci,CrossFit Kasteddu,,"2023 open
6793rd
worldwide",6793rd,worldwide,Men,Men (40-44),,,120 kg,210 kg,,,,2:32,,,,,,
3543,Rudi Bezuidenhoudt,CrossFit Leo,,,,Africa,Men,,165 kg,,120 kg,230 kg,,,,,,,,,90 kg,
3545,Claire Delavenne,Blue Lion CrossFit,,,,Europe South,Women,,60 kg,,40 kg,80 kg,,,10:25,,,,,,28 kg,
3560,Dave Thompson,Adventure Awaits CrossFit,,,,North America,Men,,320 lb,,205 lb,385 lb,,,,,,,,20:20,145 lb,
3562,Rick Widner,Wasatch CrossFit Race,,,,United States,Men,,255 lb,,175 lb,415 lb,,,,,,,50,25:55,155 lb,
3569,Janelle Winston,,,"2023 open
841st
worldwide",841st,worldwide,Women,Women (40-44),225 lb,,170 lb,275 lb,,24:58,4:11,3:31,8:32,,30,20:34,125 lb,
3573,Zanete Hussain,RH10 CrossFit,,"2023 open
10831st
worldwide",10831st,worldwide,Women,Women (40-44),80 kg,,,100 kg,,,,,,,2,23:11,35 kg,
3582,Pedro Amaral,Grifo CrossFit,,,,South America,Men,,160 kg,,90 kg,170 kg,,,7:32,3:24,,,20,30:03,75 kg,0:50
3584,Brice Belluard,CrossFit HEKA,,"2023 open
23666th
worldwide",23666th,worldwide,Men,Men (35-39),115 kg,,78 kg,180 kg,,,7:07,,11:10,,,,60 kg,
3587,Peter Heinrich,,,,,United States,Men,,295 lb,,235 lb,400 lb,,,,,,,,,190 lb,
3603,Michaela Szidloski,Rockaway CrossFit,,,,United States,Women,,200 lb,,140 lb,280 lb,279,29:36,4:45,5:23,12:04,,3,,95 lb,
3609,Nancy Monroe,CrossFit Grayson,,,,North America,Women,,180 lb,,135 lb,250 lb,,,5:20,7:59,9:56,,,,110 lb,
3612,Spencer Grigg,Spindle City CrossFit,,,,North America East,Men (60-64),,305 lb,,155 lb,335 lb,,32:50,,,12:59,,15,,95 lb,
3616,Ashley Sprankle,Strength United CrossFit,,"2023 open
321st
worldwide",321st,worldwide,Women,Women (35-39),285 lb,,170 lb,300 lb,,23:35,3:47,2:44,10:14,,,,135 lb,
3624,Lisa Paecht,,,,,North East,Women,,5000 lb,,,,,,,,,,,,,
3638,Francisco Da Gonini,CrossFit Saurus,,,,South America,Men,,385 lb,,275 lb,485 lb,281,,4:57,2:29,9:26,,,19:13,205 lb,1:13
3654,Daniela Carapeto,CrossFit 4E,,,,Africa,Women,,95 kg,,72 kg,145 kg,,,,,,,,,,
3662,Joseph Kitchel,Peak 360 CrossFit,,"2023 open
1070th
worldwide",1070th,worldwide,Men,Men (50-54),315 lb,,210 lb,405 lb,273,,5:40,2:57,15:50,,27,,155 lb,
3665,Kelsey Metz,Farmhouse CrossFit,,"2023 open
12592nd
worldwide",12592nd,worldwide,Women,Women,225 lb,,135 lb,285 lb,,26:55,4:46,3:10,10:22,,,,140 lb,
3689,Katy Ismênia Rodrigues Abrunheiro da Silva Bu,CrossFit Mairipora,,,,South America,Women,,195 lb,,135 lb,245 lb,,,8:10,6:02,,,,,,
3695,Monique Bonfiglio,CrossFit Momentum,,"2023 open
3963rd
worldwide",3963rd,worldwide,Women,Women (40-44),230 lb,,134 lb,245 lb,313,,5:38,3:33,11:59,,,,95 lb,
3704,Evgeny Paulsky,,,,,Europe,Men,,140 kg,,105 kg,165 kg,,,,,,,,,80 kg,0:54
3719,Michael Wehrlin,CrossFit Bulls and Bears South,,,,Europe,Men,,105 kg,,,125 kg,,,,,,,,,,
3734,Gael Polya-Somogyi,CrossFit Lutece,,,,Europe South,Men,,130 kg,,,200 kg,,,,,,,,,,
3752,Erin Ziegenhorn,,,,,,,,235 lb,,,300 lb,,,,,,,,,,
3761,Gaston Bermejo,,,"2023 open
19790th
worldwide",19790th,worldwide,Men,Men,140 kg,,120 kg,180 kg,,,2:40,,,,65,23:44,85 kg,
3772,David Richardson,CrossFit Casco Bay Undaunted,,,,North America East,Men,,385 lb,,245 lb,515 lb,,,,,,,,,,
3790,Shari Back,CrossFit Dark Athletics,,,,North America,Women (55-59),,185 lb,,98 lb,255 lb,,,,,,,,,73 lb,
3793,Markus Braunsch,CrossFit Munich,,"2023 open
7883rd
worldwide",7883rd,worldwide,Men,Men (40-44),135 kg,,100 kg,165 kg,,,,,,,,,65 kg,
3796,Lauren TePas,Gardens CrossFit,,,,North America East,Women,,200 lb,,135 lb,,274,,5:49,4:08,,,,,110 lb,
3803,Santiago Garcia,CrossFit Claddagh,,,,United States,Men,,,,,,,,,,,,,29:28,,
3804,John Johnson,CrossFit Tailored Training,,,,Europe,Men,,,,,,,,,,11:10,,,20:50,,1:24
3818,Catherine Donohue,CrossFit Hasselt,,"2023 open
4006th
worldwide",4006th,worldwide,Women,Women (40-44),80 kg,,45 kg,105 kg,270,26:31,,,,,,,42 kg,
3820,Nicole Dupre,CrossFit Infernal,,,,United States,Women,,205 lb,,130 lb,210 lb,,,,4:46,,,,,95 lb,
3832,Alexandre Lanselle,CrossFit Strong Bear,,"2023 open
106735th
worldwide",106735th,worldwide,Men,Men,100 kg,,95 kg,175 kg,,,,,,,,27:43,60 kg,
3834,Mike Shaw,CrossFit Wallingford,,"2023 open
1149th
worldwide",1149th,worldwide,Men (55-59),Men (55-59),235 lb,,155 lb,315 lb,,18:51,5:51,,11:25,,12,8:02,130 lb,1:30
3837,Leon Hofman,Mobilis Amstel CrossFit,,,,Europe,Men,,120 kg,,84 kg,145 kg,,,,,15:05,,,,,
3838,David Guillouset,CrossFit GaliléÔ,,"2023 open
5521st
worldwide",5521st,worldwide,Men,Men (40-44),135 kg,,90 kg,165 kg,,,,,,,26,,65 kg,
3864,Dana Whitehouse,CrossFit Radiate,,,,United States,Women,,215 lb,,127 lb,235 lb,,,,,,,10,,,
3869,Sarah Pearson,CrossFit Milford,,"2023 open
4400th
worldwide",4400th,worldwide,Women,Women (40-44),210 lb,,125 lb,255 lb,,,,,,,6,23:14,95 lb,
3890,Rodin Navarro,Circus CrossFit,,,,South America,Men,,,,,,,,5:00,,,,,,,1:12
3908,Sophie Grogan,CrossFit Fauna,,"2023 open
10822nd
worldwide",10822nd,worldwide,Women,Women (40-44),121 kg,,62 kg,135 kg,,23:27,4:48,3:04,,,7,29:00,47 kg,
3926,David Adams,CrossFit Jolt,,,,United States,Men,,315 lb,,205 lb,395 lb,201,,6:50,6:38,,,,,145 lb,
3927,Christopher Johns,CrossFit Inland Valley,,,,West Coast,Men,,315 lb,,,405 lb,299,,7:05,5:33,13:26,,,,165 lb,
3934,Danilo Cavalcante,CrossFit Waya,,"2023 quarterfinals
262nd
South America",262nd,South America,Men,Men,435 lb,,325 lb,495 lb,,,2:14,,,,,,245 lb,
3945,Brian Mittelstadt,CrossFit Hellcat,,,,North America,Men,,285 lb,,185 lb,325 lb,,,,,,,,25:30,95 lb,1:13
3948,Laura Chambers,,,,,,,,125 lb,,75 lb,185 lb,,,,5:03,,,,28:05,50 lb,
3949,Ivan Nazarov,Soyuz CrossFit,,,,Asia,Men,,110 kg,,70 kg,155 kg,,,2:00,,,,,,60 kg,
3951,Luiza Faria,CrossFit Armed,,,,South America,Women,,300 lb,,160 lb,305 lb,,,,,,,,,,
3956,Lina Forgacs,CrossFit Partille,,,,Europe,Women,,,,,112 kg,,,5:51,,9:23,,,,44 kg,
3971,Danny Beltran,CrossFit Wilmington,,,,North America East,Men,,415 lb,,215 lb,365 lb,,,,4:10,,,,,145 lb,
3976,Enrico Anfuso,CrossFit Reggio Emilia,,,,Italy,Men,,130 kg,,95 kg,195 kg,,30:41,5:50,,10:44,,40,,65 kg,
4027,Laurie St. Amand,Timberhead CrossFit,,"2023 open
217th
worldwide",217th,worldwide,Women (65+),Women (65+),135 lb,,90 lb,210 lb,,,,,,,,,70 lb,
4029,Nicolas Peixoto Teixeira,,,,,Europe,Men,,140 kg,,110 kg,150 kg,,,,,,,,,82 kg,
4032,Luis Alejandro Quiroga Gómez,,,,,,,,265 lb,,210 lb,315 lb,,,,6:48,,,,28:00,170 lb,0:54
4058,Daniel Crowley,CrossFit 2C,,"2023 open
8558th
worldwide",8558th,worldwide,Men,Men (40-44),350 lb,,225 lb,455 lb,245,,,4:37,,,18,25:04,165 lb,
