,Athlete,Affiliate,Country,Competition,Placement,Region,Division,Division_2,Back Squat,Chad1000x,Clean and Jerk,Deadlift,Fight Gone Bad,Filthy 50,Fran,Grace,Helen,L1 Benchmark,Max Pull-ups,Run 5k,Snatch,Sprint 400m
7705,Sebastien Vienot,CrossFit Hem,,,,France,Men,,135 kg,,105 kg,175 kg,,,6:11,,,,,,85 kg,
7722,Taylor Bialkowski,,,,,South East,Women,,250 lb,,145 lb,315 lb,,,8:30,3:30,,,,,120 lb,
7727,Kristen Kapusta,SeaCoast CrossFit,,"2023 open
2133rd
worldwide",2133rd,worldwide,Women,Women (40-44),200 lb,,160 lb,240 lb,,,,,,,,,90 lb,
7731,Ian Kaye,HV Tribe CrossFit,,,,North America,Men,,335 lb,,195 lb,425 lb,219,23:23,6:20,5:15,11:57,,,,,
7748,Jason Ramirez,,,,,United States,Men,,385 lb,,275 lb,425 lb,454,,4:48,2:57,9:42,,30,24:05,205 lb,
7756,Jodie Louw,CrossFit Energy,,,,Africa,Women,,52 kg,,40 kg,88 kg,,,,,,,,,25 kg,
7761,Jonas Boeth,,,,,Europe,Men,,120 kg,,95 kg,180 kg,,,6:28,4:58,,,,,65 kg,1:18
7767,Silvana Segovia,,,,,Latin America,Women,,235 lb,,160 lb,270 lb,,,3:50,2:48,,,,,135 lb,
7769,Sydney Smith-Senese,NEPA CrossFit,,,,North America East,Women,,195 lb,,135 lb,235 lb,,,,,,,,35:30,95 lb,
7779,Jeff Hummel,,,,,Southern California,Men,,260 lb,,185 lb,355 lb,,,8:32,,,,22,,125 lb,
7781,Mike Melzer,CrossFit Counter Culture,,"2023 open
4217th
worldwide",4217th,worldwide,Men,Men (35-39),415 lb,,275 lb,445 lb,,,,,,,,,225 lb,
7787,Jerome Guy,Makitha CrossFit,,,,Europe,Men,,140 kg,,110 kg,175 kg,,,4:30,8:00,,,40,22:10,90 kg,1:08
7801,Mallory Wescom,CrossFit Blade,,"2023 open
4879th
worldwide",4879th,worldwide,Women,Women (35-39),185 lb,,135 lb,255 lb,251,,,,14:33,,3,,140 lb,
7814,Jessie Williams,Switchback CrossFit,,"2023 open
120th
worldwide",120th,worldwide,Men,Men (40-44),410 lb,,315 lb,460 lb,,,2:33,2:24,,,,,235 lb,
7833,Scott Ebenstein,8th Day CrossFit,,"2023 open
393rd
worldwide",393rd,worldwide,Men (60-64),Men (60-64),225 lb,,165 lb,315 lb,,,6:45,,12:10,,23,,110 lb,
7835,Jessica Mazza,CrossFit East Woodbridge,,,,North America,Women,,200 lb,,145 lb,230 lb,,,,3:10,,,,,120 lb,
7851,Sarah Baker,Swift River CrossFit,,,,North America,Women,,235 lb,,155 lb,280 lb,245,,5:42,3:39,10:25,,,,115 lb,
7873,Fournier Gilles,CrossFit Ekara,,"2023 open
1263rd
worldwide",1263rd,worldwide,Men,Men (50-54),140 kg,,108 kg,160 kg,,,,,,,,,77 kg,
7884,Javier Garcia,Beer City CrossFit,,,,United States,Men,,315 lb,,220 lb,345 lb,,,,,,,,,125 lb,
7889,Denny Marx,CrossFit IN Town,,"2023 open
6125th
worldwide",6125th,worldwide,Men,Men (40-44),128 kg,,95 kg,153 kg,,,10:06,7:15,9:13,,,,73 kg,
7902,Maxime Vachon,CrossFit Le Repere,,,,North America,Men,,,,,,,,2:59,,,,50,,,
7952,Caleb Llewellyn,,,,,North America East,Men,,365 lb,,295 lb,505 lb,400,,,,,,,,240 lb,1:01
7970,Gregory Blackmon,CrossFit One Valley,,"2023 open
3209th
worldwide",3209th,worldwide,Men,Men (50-54),335 lb,,190 lb,375 lb,,,6:44,2:28,,,,25:20,145 lb,
7980,Andrew Landry,CrossFit Invulnerable,,,,North America,Men,,325 lb,,240 lb,435 lb,339,,5:07,3:28,10:41,,,,165 lb,
7996,Chadwick Warren,CrossFit Jenks,,"2023 quarterfinals
391st
North America West",391st,North America West,Men,Men,475 lb,,375 lb,555 lb,,,2:02,2:26,7:46,,59,21:19,250 lb,1:04
8004,Jessie Erbe,East Valley CrossFit,,,,South West,Women,,236 lb,,160 lb,300 lb,,,,,,,7,,135 lb,
8010,Grant Phillips,CrossFit Committed,,,,Europe,Men,,180 kg,,,200 kg,,,,,,,,,,
8014,Leia Boaze,CrossFit SoChac,,,,North America,Women,,240 lb,,135 lb,255 lb,,,,,,,,,111 lb,
8021,Thiago Jacome,BRV CrossFit,,"2023 open
993rd
worldwide",993rd,worldwide,Men,Men (35-39),405 lb,,335 lb,455 lb,,,,,,,,,265 lb,
8025,Evan Ladd,CrossFit Jaguar,,"2023 open
1518th
worldwide",1518th,worldwide,Men (55-59),Men (55-59),305 lb,,175 lb,375 lb,283,,8:04,,,,,,135 lb,
8033,Matthew Fulgenzi,CrossFit Chantilly,,,,North America,Men,,365 lb,,255 lb,435 lb,303,28:42,4:25,3:38,9:28,,,25:53,210 lb,1:11
8097,Damien Siebert,True North CrossFit,,"2023 quarterfinals
844th
North America East",844th,North America East,Men,Men,390 lb,,305 lb,,,,3:20,,,,,,235 lb,
8141,Alaina Duplantis,CrossFit Cayenne,,,,North America,Women,,185 lb,,155 lb,245 lb,,,5:06,3:36,11:59,,,,105 lb,1:34
8175,Nicola Costa,,,,,Europe,Men,,143 kg,,85 kg,178 kg,,,,,,,,,75 kg,
8191,Grace Swofford,Clark Street CrossFit,,,,United States,Women,,185 lb,,135 lb,220 lb,,,,4:23,,,3,,90 lb,
8197,Jack Pryde,CrossFit Bolster,,,,North America,Men,,315 lb,,255 lb,370 lb,309,,,,,,18,18:15,185 lb,
8200,Thomas Gruebl,CrossFit Area 23,,,,Europe,Men,,110 kg,,80 kg,160 kg,213,,13:20,,27:53,,7,27:05,65 kg,
8207,Tami Cherrington,Stand Firm CrossFit,,"2023 open
161st
worldwide",161st,worldwide,Women (65+),Women (65+),110 lb,,80 lb,175 lb,,,8:55,4:34,19:31,,5,,65 lb,
8212,Everton Luis,CrossFit Esteio,,,,Brazil,Men,,150 kg,,80 kg,185 kg,,,,3:30,,,,,70 kg,1:12
8220,Brittney Federowski,CrossFit Laminin,,,,North America,Women,,225 lb,,185 lb,285 lb,289,,3:58,3:39,11:51,,54,23:31,155 lb,
8229,Dan Beshoar,CrossFit Due North,,"2023 quarterfinals
2076th
North America East",2076th,North America East,Men,Men,350 lb,,285 lb,425 lb,,,3:08,1:45,,,50,24:12,225 lb,
8233,Chris Mourtokokis,CrossFit Park Ridge,,,,North America East,Men,,415 lb,,300 lb,510 lb,,,,2:28,,,,,,
8248,Michael Lyons,CrossFit Derby,,,,Europe,Men,,110 kg,,85 kg,120 kg,,,,,,,,,,
8252,Lorenzo Strada,,,,,Europe,Men,,145 kg,,105 kg,200 kg,,,,,,,17,,,
8253,Chase Lopez,PFC CrossFit,,"2023 open
33685th
worldwide",33685th,worldwide,Men,Men,275 lb,,235 lb,365 lb,332,,4:53,,9:33,,30,25:21,165 lb,0:59
8258,Jordanna Burke,,,,,Southern California,Women,,195 lb,,119 lb,270 lb,,32:42,,,,,,33:34,85 lb,
8259,Alexander Peters,,,,,,,,115 kg,,80 kg,170 kg,317,27:24,,2:52,15:15,,3,,70 kg,
8281,Nina Graunke,CrossFit ZHF,,"2023 open
797th
worldwide",797th,worldwide,Women,Women (45-49),175 lb,,155 lb,,,,,,,,,,135 lb,
8291,Miia Hamalainen,CrossFit Tehdas,,,,Europe,Women,,80 kg,,60 kg,97 kg,262,,6:14,4:09,10:28,,12,,50 kg,
8296,Krystal Finney,CrossFit 646,,,,North America,Women,,100 kg,,,130 kg,,,3:08,2:17,,,40,,,
8305,Carmen Aguirre,CrossFit Harwood Heights,,"2023 open
15810th
worldwide",15810th,worldwide,Women,Women (35-39),205 lb,,145 lb,235 lb,,,,,,,,,90 lb,
8318,Jared Landry,CrossFit Full Bore South,,"2023 open
10285th
worldwide",10285th,worldwide,Men,Men,385 lb,,275 lb,425 lb,,23:46,,2:12,9:24,,,22:53,205 lb,
8329,Brian Steager,CrossFit Baltimore,,,,United States,Men,,325 lb,,210 lb,445 lb,,,4:06,,9:33,,27,,145 lb,
8334,Morten Heath,Aarhus CrossFit,,"2023 open
11008th
worldwide",11008th,worldwide,Men,Men (35-39),132 kg,,95 kg,170 kg,,,7:02,,10:26,,,,68 kg,
8340,Nicholas Shea,CrossFit Frogman,,"2023 open
32792nd
worldwide",32792nd,worldwide,Men,Men,325 lb,,250 lb,390 lb,406,18:09,2:57,2:32,8:28,,,18:28,195 lb,52:00
8359,Rashad Evans,,,"2023 open
35064th
worldwide",35064th,worldwide,Men,Men,475 lb,,360 lb,620 lb,,,2:14,1:17,,,50,,275 lb,
8371,Karla Hyatt,CrossFit Huntingdon Valley,,,,United States,Women,,195 lb,,135 lb,300 lb,,,,4:49,,,,,90 lb,1:30
8397,Charles Kirwan,Streamline CrossFit,,,,North America West,Men (55-59),,,,,,,41:52,,,,,,,,
8444,Danielle Elsen,CrossFit High Bar,,"2023 open
3556th
worldwide",3556th,worldwide,Women,Women (40-44),215 lb,,140 lb,270 lb,214,38:18,6:11,,,,,,100 lb,
8448,Mikael Abelmann,CrossFit Neon,,"2023 open
1352nd
worldwide",1352nd,worldwide,Men,Men (40-44),165 kg,,111 kg,185 kg,,25:46,4:02,,8:04,,,,85 kg,
8464,Mike Donovan,Fort to Fort CrossFit,,"2023 open
3843rd
worldwide",3843rd,worldwide,Men,Men (40-44),405 lb,,285 lb,475 lb,,,6:28,3:20,13:35,,,26:50,225 lb,
8466,Jose Gonzalo Rodriguez,,,,,North America,Men,,400 lb,,254 lb,468 lb,292,,6:29,,10:44,,,,175 lb,
8477,Giorgio Campa,CrossFit La Superba,,"2023 open
12367th
worldwide",12367th,worldwide,Men,Men (35-39),132 kg,,90 kg,145 kg,,,4:01,,,,,,65 kg,
8494,Olli Teppo,Reebok CrossFit Turku,,,,Finland,Men,,125 kg,,105 kg,195 kg,305,,5:48,3:05,10:19,,12,21:47,85 kg,
8497,Ben Tyler,Reebok CrossFit Reading,,,,United Kingdom,Men,,155 kg,,100 kg,180 kg,,,,,,,10,,70 kg,
8503,Ben Juhola,CrossFit 110,,,,North East,Men,,275 lb,,135 lb,305 lb,,28:55,4:11,,9:48,,20,,115 lb,
8507,Melissa Davis,,,,,South East,Women,,180 lb,,125 lb,265 lb,,,,,,,,,75 lb,
8510,Adrian Flügel,CrossFit Barleben,,"2023 open
51507th
worldwide",51507th,worldwide,Men,Men,120 kg,,,165 kg,,,,,,,,19:47,,0:58
8534,Steven Gauvin,Sundown CrossFit,,,,United States,Men (60+),,245 lb,,195 lb,360 lb,,,,,,,7,19:30,135 lb,
8538,Austin McLaughlin,Rocky Top CrossFit,,,,North America,Men,,300 lb,,225 lb,320 lb,,24:01,3:54,3:13,8:20,,30,24:50,195 lb,1:21
8551,Aix Correa,Bronx CrossFit,,,,Brazil,Men,,,,,,,,,,,,,28:18,,
8560,KellyJack Nelson,Grand Trunk CrossFit,,,,North America,Men (60-64),,310 lb,,150 lb,335 lb,,,,,,,2,,110 lb,1:50
8564,Rachel Dunham,CrossFit NWA,,,,North America,Women,,215 lb,,1560 lb,225 lb,,,,,,,,,130 lb,
8571,Kenzlie Adams,,,"2023 open
4360th
worldwide",4360th,worldwide,Women,Women,265 lb,,205 lb,300 lb,,,,,,,,,150 lb,
8579,Stacy Smith,,,,,North East,Women,,200 lb,,140 lb,,,,,,,,,,113 lb,
8584,Ev Konecny,Chatham CrossFit,,,,Canada,Women,,245 lb,,145 lb,315 lb,286,29:53,6:15,4:09,14:00,,,34:23,110 lb,
8588,Lukas Cassick,CrossFit Schenectady,,"2023 open
6261st
worldwide",6261st,worldwide,Men,Men (35-39),375 lb,,275 lb,440 lb,347,,2:58,2:27,10:53,,42,23:39,215 lb,
8600,Maria Rogers,Oso CrossFit,,,,North America West,Women,,316 lb,,215 lb,335 lb,,,,,,,,,155 lb,
8615,Gerry Mullany,CrossFit South Brooklyn,,"2023 open
738th
worldwide",738th,worldwide,Men (60-64),Men (60-64),235 lb,,167 lb,300 lb,,,,,,,13,24:25,113 lb,
8617,Chris Irvin,CrossFit Dwala,,"2023 open
1906th
worldwide",1906th,worldwide,Men,Men (45-49),325 lb,,236 lb,515 lb,313,,,2:05,10:44,,,,195 lb,
8628,Paul Cooley,CrossFit Ennis,,,,Europe,Men (55-59),,92 kg,,,115 kg,,,,,,,13,,,
8643,Joseph Cook,CrossFit Providence,,,,North America East,Men,,275 lb,,,305 lb,,,,,,,,,,
8646,Tamra Hatch,CrossFit Quest,,,,United States,Women,,205 lb,,100 lb,215 lb,254,,,3:28,15:23,,,30:00,80 lb,
8664,Jeremy Hebert,GTS CrossFit,,"2023 quarterfinals
673rd
worldwide",673rd,worldwide,Men,Men (40-44),,,,,,,,,,,,24:50,,
8715,Eva Ford,NKC CrossFit,,,,North America,Women,,190 lb,,125 lb,235 lb,,,,,,,,,95 lb,
8735,Patrick Boucher,CrossFit BCFJ,,,,Canada,Men,,,,,405 lb,,,,,,,,,,
8736,Cecilia Hansen-Christen,CrossFit SCV,,"2023 open
24281st
worldwide",24281st,worldwide,Women,Women,145 lb,,115 lb,185 lb,,,,,,,,,85 lb,
8750,Candy Adamek,CrossFit Ridgeback,,,,North America West,Women,,235 lb,,160 lb,325 lb,269,,6:58,3:58,15:16,,12,24:38,105 lb,1:35
8804,Fons Castro,CrossFit Main Line - Ardmore,,,,United States,Men,,255 lb,,185 lb,405 lb,,,7:55,3:51,10:58,,22,,120 lb,
8817,Alicia MacGlaughlin,CrossFit Delco,,"2023 open
2996th
worldwide",2996th,worldwide,Women,Women (40-44),250 lb,,187 lb,300 lb,,,,,,,,,150 lb,
8833,Ricci Cook,Jersey CrossFit,,,,United Kingdom,Men,,100 kg,,,140 kg,,,,,,,,,,
8842,Nicole Rudzki,5 Seasons CrossFit,,"2023 open
2984th
worldwide",2984th,worldwide,Women,Women (35-39),248 lb,,175 lb,318 lb,282,24:51,4:31,2:11,10:45,,,24:42,123 lb,
8843,Bjørn Igland,CrossFit Grimstad,,,,Norway,Men,,140 kg,,,180 kg,,,,,,,10,,,
8846,Elton De Assumpção,V6 CrossFit,,,,South America,Men,,176 lb,,135 lb,225 lb,,,10:23,,,,,20:05,125 lb,0:59
8879,Chris Brooks,Intrepid CrossFit,,"2023 open
2706th
worldwide",2706th,worldwide,Men,Men (40-44),325 lb,,241 lb,425 lb,,,,,,,,,185 lb,
8882,Aric Wasson,CrossFit Believe,,"2023 open
24306th
worldwide",24306th,worldwide,Men,Men (35-39),405 lb,,255 lb,385 lb,,,7:51,3:48,15:10,,,,205 lb,
8904,Hanqing Gong,CrossFit Shifu,,,,Asia,Women,,175 lb,,,195 lb,180,,,,,,,,70 lb,
8927,Sam Valdez,,,,,,,,185 lb,,,205 lb,,,,,,,,,,
8965,Brandon Grenz,,,,,,,,300 lb,,,415 lb,,,,,,,,,,
8990,Amanda Minix,CrossFit Loyalty,,,,North America,Women,,,,,,,,,,22:22,,,,,
8993,Mario Melendez,CrossFit Fortaleza,,,,El Salvador,Men,,300 lb,,208 lb,365 lb,,,6:11,2:57,,,,,160 lb,
9000,Sergio Ralda,,,"2023 open
74882nd
worldwide",74882nd,worldwide,Men,Men,275 lb,,225 lb,300 lb,,,,,,,30,,175 lb,
9012,Yoram Lev Yehudi,Brasa CrossFit,,"2023 open
907th
worldwide",907th,worldwide,Men (60-64),Men (60-64),80 kg,,40 kg,105 kg,221,29:32,6:46,,12:02,,12,,43 kg,
9023,Ashley Freese,,,,,Mid Atlantic,Women,,150 lb,,90 lb,205 lb,,,,,,,,27:00,65 lb,
9028,Daniel Rodriguez,,,,,North America West,Men,,455 lb,,295 lb,505 lb,,,,,,,,,235 lb,
9037,Keivan Russo,CrossFit Prototype,,,,North America,Men,,350 lb,,235 lb,405 lb,,,4:19,4:30,10:49,,,,145 lb,
9040,Ellie Taylor,,,,,North America,Women,,185 lb,,150 lb,255 lb,,,,,,,,,128 lb,
9045,Kimmy Minase,CrossFit HQ,,,,West Coast,Women,,180 lb,,71 kg,250 lb,,,,,,,,,50 kg,
9058,Andre Magalhaes,CrossFit OPO,,"2023 open
10317th
worldwide",10317th,worldwide,Men,Men (45-49),90 kg,,60 kg,125 kg,,,9:10,,,,,,55 kg,
9062,Sam Gavic,CrossFit Katy Trail,,,,South Central,Men,,275 lb,,,,,,,,9:14,,,,,
9065,Jilleeca Vanderwal,Fort to Fort CrossFit,,,,North America,Women,,,,205 lb,435 lb,,,,,,,,,155 lb,
9073,Samuel Faught,CrossFit Vox,,,,United States,Men,,255 lb,,195 lb,320 lb,282,,5:37,3:53,10:21,,18,,160 lb,
9103,Chelsea Lewis,Odin CrossFit,,,,United States,Women,,260 lb,,165 lb,265 lb,,,4:50,,,,,,125 lb,
9136,Stephen Vogel,CrossFit BLSC,,,,North America,Men,,325 lb,,240 lb,385 lb,361,,,,,,,,187 lb,
9141,Andrew Belzano,CrossFit West Covina,,"2023 quarterfinals
1229th
North America West",1229th,North America West,Men,Men,365 lb,,260 lb,465 lb,,,,,,,,,185 lb,
9159,Shane OConnell,Living Fit CrossFit,,"2023 quarterfinals
913th
worldwide",913th,worldwide,Men,Men (45-49),325 lb,,235 lb,405 lb,,,,,,,,,,
9190,Nick Henkemeyer,CrossFit 920,,"2023 open
3512th
worldwide",3512th,worldwide,Men,Men (35-39),,,,,,,,,,,,24:44,,
9203,Luis Mata,Puerto Plata CrossFit,,,,North America,Men,,,,215 lb,315 lb,,,,,,,,,,
9208,Kathryn Hipp,CrossFit South Forsyth,,,,North America,Women,,195 lb,,135 lb,205 lb,246,29:23,3:53,4:54,9:10,,,,95 lb,
9210,Corey Guidry,Yune CrossFit,,"2023 open
49646th
worldwide",49646th,worldwide,Men,Men,,,,495 lb,,,,1:58,,,,,,
9223,Charley Darkes-Burkey,CrossFit Collective,,,,North America,Women,,250 lb,,195 lb,,,,4:30,,,,,22:00,150 lb,1:08
9232,Francisco Galeno,CrossFit Waya,,,,Brazil,Men,,325 lb,,,315 lb,,,3:14,,10:30,,,25:00,,
9234,Caue Lobo,CrossFit Talatona,,,,South America,Men,,184 kg,,132 kg,200 kg,255,21:24,2:33,2:15,8:05,,60,20:40,104 kg,
9237,Jesse Tipping,CrossFit Orangeville,,,,Canada East,Men,,305 lb,,265 lb,435 lb,,,,,,,,,190 lb,
9246,Jorge De Leon,,,,,North America,Men,,305 lb,,185 lb,255 lb,,,,,,,,33:25,155 lb,
9250,Brian Cooper,,,,,,,,310 lb,,225 lb,,,,,6:10,,,,,175 lb,
9256,Rob Lauser,CrossFit Rife,,,,North America,Men,,250 lb,,205 lb,385 lb,278,31:38,5:03,,8:38,,15,,135 lb,
9266,Wesley Jefferys,CrossFit No'Ala,,"2023 open
6912th
worldwide",6912th,worldwide,Men,Men (35-39),325 lb,,265 lb,425 lb,,,,,,,,,205 lb,
9275,Christian Nazario,,,,,Mid Atlantic,Men,,375 lb,,225 lb,445 lb,186,40:26,11:31,4:18,,,,,155 lb,
9290,Daniel Strauss,,,,,Mid Atlantic,Men,,365 lb,,275 lb,385 lb,,,7:20,2:48,,,,26:35,185 lb,
9293,Josefina Rocio Carrasco Gonzalez,,,,,South America,Women,,225 lb,,145 lb,261 lb,,,,,,,,25:15,105 lb,
9314,Benjamin Brandenburg,Explicit CrossFit,,"2023 open
36968th
worldwide",36968th,worldwide,Men,Men,,,265 lb,465 lb,,,,,,,,,,
9348,Craig Crompton,,,,,South East,Men,,325 lb,,265 lb,365 lb,,,5:35,2:48,13:29,,,,195 lb,
9354,Jacob DiSalvo,CrossFit Kemah,,"2023 quarterfinals
834th
North America West",834th,North America West,Men,Men,415 lb,,290 lb,535 lb,,,2:40,,8:01,,,18:45,215 lb,0:50
9356,Tyler Wakefield,,,"2023 open
98231st
worldwide",98231st,worldwide,Men,Men,345 lb,,220 lb,450 lb,,,4:29,4:06,11:02,,28,26:34,155 lb,1:45
9371,Jake Statom,CrossFit No'Ala,,,,South East,Men,,350 lb,,265 lb,365 lb,,,4:30,3:36,,,44,,185 lb,
9374,Jim Bartolotta,CrossFit Final Duel,,"2023 open
10801st
worldwide",10801st,worldwide,Men,Men (40-44),305 lb,,,,,,,,,,,,,
9409,Wesley Maxwell,CrossFit Goliath,,"2023 open
7452nd
worldwide",7452nd,worldwide,Men,Men (40-44),330 lb,,235 lb,375 lb,,,,2:45,,,,28:06,185 lb,
9413,Monica Maxwell,DFX CrossFit,,"2023 open
2952nd
worldwide",2952nd,worldwide,Women,Women (45-49),,,,,,,,,,,,31:23,,
9423,Tiffany Dahlquist,CrossFit Clay Center,,,,North America,Women,,285 lb,,185 lb,315 lb,,,,,,,,,165 lb,
9472,Brad Crowe,Raw Iron CrossFit,,"2023 open
31521st
worldwide",31521st,worldwide,Men,Men,110 kg,,100 kg,160 kg,399,,4:18,4:22,,,,,80 kg,
9490,Ali Amalfitano,Down Home CrossFit,,"2023 quarterfinals
1198th
worldwide",1198th,worldwide,Women,Women (35-39),225 lb,,180 lb,235 lb,263,,2:43,2:26,8:38,,48,,150 lb,
9494,Larry Reeves,CrossFit Liberate,,,,United States,Men,,295 lb,,205 lb,375 lb,,,5:32,3:07,11:10,,,25:46,165 lb,
9515,Corey Kasse,CrossFit Enapay,,,,Central East,Men,,365 lb,,245 lb,425 lb,258,,5:49,3:40,,,,,215 lb,
9529,Lisa Wells,BAR X CrossFit,,"2023 open
3337th
worldwide",3337th,worldwide,Women,Women (50-54),270 lb,,155 lb,300 lb,,,,,,,,,,
9534,Andrea Ciciarelli,12th State CrossFit,,,,United States,Women,,235 lb,,170 lb,305 lb,290,,6:00,5:00,9:00,,27,24:00,120 lb,1:00
9536,Danitiele dos Cruz,,,"2023 open
2222nd
worldwide",2222nd,worldwide,Women,Women (40-44),,,,,,,4:57,,,,,,,
9537,Dustin Hartzler,,,"2023 open
23587th
worldwide",23587th,worldwide,Men,Men (35-39),210 lb,,185 lb,295 lb,290,26:00,7:59,4:33,,,25,22:30,125 lb,
9538,Kalynn Young,CrossFit A.I.M.,,"2023 quarterfinals
1813th
North America East",1813th,North America East,Women,Women,250 lb,,175 lb,305 lb,,,,2:50,,,,,135 lb,
9544,Dwayne Tosen,CrossFit Fallen,,,,Australia,Men,,180 kg,,120 kg,223 kg,393,27:01,2:47,2:06,8:42,,37,22:03,90 kg,1:08
9571,Christine Rath,CrossFit NCR 2,,"2023 open
1117th
worldwide",1117th,worldwide,Women (55-59),Women (55-59),160 lb,,136 lb,238 lb,,,,5:45,13:33,,6,,92 lb,
9584,Cynthia Lemieux,CrossFit Chicoutimi,,"2023 open
1650th
worldwide",1650th,worldwide,Women,Women,310 lb,,220 lb,350 lb,,,,,,,,,160 lb,
9596,Hannah Hubert,Man O' War CrossFit,,,,North America,Women,,215 lb,,160 lb,258 lb,,,,,,,,,125 lb,
9605,Sedona McGill,CrossFit Reignited ILM,,,,United States,Women,,215 lb,,250 lb,275 lb,,,,,,,,,220 lb,
9611,Patricia Calabro,CrossFit Shapesmiths,,,,United Kingdom,Women,,,,,100 kg,,,,,,,,,39 kg,
9614,Matt Brace,Foundation CrossFit,,,,North America West,Men,,135 kg,,103 kg,185 kg,,,10:06,,,,,21:17,85 kg,
9624,Tasha Ader,,,,,Canada East,Women,,105 lb,,72 lb,195 lb,,,,4:55,11:45,,3,34:45,135 lb,
9625,David Wilhite,CrossFit Remnant,,,,United States,Men,,250 lb,,165 lb,325 lb,232,45:00,10:14,9:13,12:29,,,,115 lb,
9648,Nicole Perhala,,,"2023 open
38637th
worldwide",38637th,worldwide,Women,Women,165 lb,,135 lb,195 lb,,,,,,,,,85 lb,
9665,Dorina Munoz,CrossFit Harwood Heights,,,,"Moldova, Republic of",Women,,240 lb,,170 lb,260 lb,,,,2:41,,,9,,125 lb,
9690,Jillian Young,CrossFit A.I.M.,,"2023 open
5521st
worldwide",5521st,worldwide,Women,Women,260 lb,,175 lb,320 lb,248,,3:39,2:55,,,,28:48,145 lb,
9691,Maycon Silva,,,,,Latin America,Men,,160 kg,,100 kg,200 kg,,,,,,,20,24:00,90 kg,
9703,Max McClain,CrossFit Route 7,,"2023 quarterfinals
782nd
North America East",782nd,North America East,Men,Men,437 lb,,330 lb,502 lb,,,1:54,1:30,,,40,,255 lb,
9718,Chantelle Weedmark,CrossFit 403,,,,Canada West,Women,,130 lb,,115 lb,220 lb,,,,,,,,,,
9735,Evan Muller,Just CrossFit,,,,South East,Men,,285 lb,,225 lb,405 lb,,,4:11,,,,,,175 lb,
9747,Kinsley- Marissa O'Garrow,CrossFit Hype,,"2023 quarterfinals
327th
worldwide",327th,worldwide,Women,Women (40-44),230 lb,,170 lb,305 lb,,,,,,,,,125 lb,
9750,Scott Fournier,CrossFit Pepperell,,"2023 open
11378th
worldwide",11378th,worldwide,Men,Men (35-39),375 lb,,235 lb,425 lb,289,,8:13,4:09,10:45,,10,,185 lb,1:46
9751,Grant Hawkins,,,,,Australia,Men,,95 kg,,75 kg,155 kg,,,,10:23,,,,,52 kg,
9776,Alex Estebanez,,,,,Latin America,Men,,352 lb,,275 lb,320 lb,,,,,,,,,209 lb,
9808,Michael Millbern,Slingin Iron CrossFit,,,,United States,Men,,315 lb,,275 lb,430 lb,,26:06,6:02,5:23,10:58,,17,,210 lb,1:18
9814,Hugo Tsai,CrossFit Body in Motion,,,,Asia,Men,,,,,104 kg,,29:36,,,,,,,,
9815,Richard Dambacher,CrossFit Wildwood,,"2023 open
11721st
worldwide",11721st,worldwide,Men,Men,405 lb,,285 lb,375 lb,,,2:43,,,,18,,225 lb,
9816,Emily Eftink,Overland Park CrossFit,,,,North America,Women,,185 lb,,155 lb,265 lb,214,,6:45,3:00,13:37,,6,32:27,115 lb,2:05
9820,Matt Welch,,,,,United States,Men,,230 lb,,180 lb,305 lb,246,30:31,9:04,,,,,,130 lb,
9828,Lonny Wright,Mishigami CrossFit,,"2023 quarterfinals
211th
worldwide",211th,worldwide,Men,Men (50-54),305 lb,,255 lb,,,,,,,,,,185 lb,
9830,Chelsea Schifferle,CrossFit AP,,"2023 open
15639th
worldwide",15639th,worldwide,Women,Women,255 lb,,195 lb,,,,,,,,,,150 lb,
9848,Jeffrey Packard Brown,CrossFit HomeBase Central,,,,United States,Men,,430 lb,,250 lb,555 lb,341,27:19,4:37,2:14,9:38,,22,24:46,175 lb,1:07
9856,Eric Schearer,CrossFit Virilis,,"2023 open
5033rd
worldwide",5033rd,worldwide,Men,Men (40-44),505 lb,,345 lb,615 lb,,,,3:18,,,,,240 lb,
9882,Linda Salles,CrossFit Siege,,,,South East,Women,,150 lb,,95 lb,155 lb,,,,4:00,,,2,,55 lb,
9910,Peter Ibanez Poppe,Mental Giants CrossFit,,,,,,,265 lb,,165 lb,350 lb,,,,,,,,,,
9917,Ashley Laster,CrossFit Brigade,,,,North America East,Women,,185 lb,,125 lb,,,,,,,,,,90 lb,
9942,Luis Ramirez,CrossFit Ripped,,,,United States,Men,,355 lb,,135 lb,420 lb,,,9:45,4:45,15:30,,12,,120 lb,
9965,Sandy Nunez,CrossFit Portum,,,,North America East,Women,,115 lb,,,225 lb,203,,,,14:23,,,,,
9969,Saira Rocha,Gnardog CrossFit,,,,North America,Women,,265 lb,,165 lb,315 lb,,,,3:09,,,10,,115 lb,
9983,Jill Kosbau,CrossFit Brookings,,"2023 quarterfinals
774th
worldwide",774th,worldwide,Women,Women (40-44),,,,,,,,,,,,26:43,,
9993,Jacob Byers,CrossFit Minot,,,,United States,Men,,325 lb,,215 lb,425 lb,283,,,,,,23,,185 lb,
10027,Reagan Greenberg,Nevermore CrossFit,,,,North America East,Men,,,,,,,,4:56,,,,,,,
10035,Judi Perez,,,,,North America,Women (60-64),,145 lb,,85 lb,225 lb,,,,7:28,16:00,,8,36:00,70 lb,
