,Athlete,Affiliate,Country,Competition,Placement,Region,Division,Division_2,Back Squat,Chad1000x,Clean and Jerk,Deadlift,Fight Gone Bad,Filthy 50,Fran,Grace,Helen,L1 Benchmark,Max Pull-ups,Run 5k,Snatch,Sprint 400m
8506,Marcos Cerda,,,,,Latin America,Men,,,,,,,,4:36,,,,,,,
8522,Dwane Eckes,CrossFit ENG,,,,United States,Men,,425 lb,,345 lb,505 lb,,,1:58,,,,46,23:56,250 lb,0:54
8544,Bryan Gerofsky,,,,,North America,Men,,335 lb,,215 lb,445 lb,,29:29,4:49,,,,,26:38,165 lb,
8609,Carmichael Gugliotti,Bell City CrossFit,,"2023 open
85268th
worldwide",85268th,worldwide,Men,Men,300 lb,,250 lb,465 lb,,,4:01,4:10,10:01,,14,,185 lb,
8610,Cale Johnson,,,,,North America West,Men,,350 lb,,255 lb,400 lb,,,,,,,,,215 lb,
8758,Meredith Kercher,CrossFit Five Plus,,,,North America East,Women,,200 lb,,155 lb,300 lb,,,8:38,,,,,,130 lb,
8771,Megan Colwell,CrossFit Kemptville,,"2023 open
75055th
worldwide",75055th,worldwide,Women,Women,225 lb,,170 lb,315 lb,,,,,,,,27:50,115 lb,
8808,Brandon Barker,CrossFit Fox Valley,,"2023 quarterfinals
1653rd
worldwide",1653rd,worldwide,Men,Men (35-39),455 lb,,265 lb,466 lb,,,,,,,,,245 lb,
8832,Tanz Caldwell,CrossFit Te Ora,,,,Oceania,Women,,,,,125 kg,,,,,,,,,,
8849,Lauren Moore,Koda CrossFit Norman,,"2023 open
7136th
worldwide",7136th,worldwide,Women,Women (40-44),,,,,,,,,,,,30:00,,
8864,Evan Gilstrap,CrossFit Mora,,,,West Coast,Men,,315 lb,,225 lb,405 lb,240,,8:11,4:34,9:15,,,,165 lb,
8866,Adam Clausen,CrossFit MWM,,,,North America,Men,,385 lb,,295 lb,550 lb,,,,,,,,,245 lb,
8874,Elijah Allman,University Place CrossFit,,"2023 open
78296th
worldwide",78296th,worldwide,Men,Men,505 lb,,320 lb,585 lb,,,,,,,,,255 lb,
8884,Luana Syddall,CrossFit Mora,,,,West Coast,Women,,260 lb,,200 lb,300 lb,,,,2:47,,,,,150 lb,
8895,Cris Hernandez,Mixtape Athletics CrossFit,,,,North America,Men,,405 lb,,280 lb,405 lb,177,,8:27,8:12,14:50,,20,,225 lb,
8897,Leona Jennings,East Valley CrossFit,,,,United States,Women,,255 lb,,190 lb,310 lb,,,,,,,,,155 lb,
8928,Adam Wigglesworth,CrossFit Yas,,"2023 open
1928th
worldwide",1928th,worldwide,Men,Men (45-49),325 lb,,215 lb,425 lb,,25:16,6:06,3:43,11:52,,26,22:58,180 lb,1:10
8929,Marc Hess,Limitless Power CrossFit,,"2023 open
4944th
worldwide",4944th,worldwide,Men,Men (35-39),170 kg,,115 kg,215 kg,,,2:54,1:55,,,46,,92 kg,
8951,Milton Sequeira,,,,,Europe,Men,,170 kg,,120 kg,220 kg,,,5:40,2:58,,,30,26:49,100 kg,
8989,Craig Tetley,CrossFit 2337,,,,Oceania,Men,,135 kg,,70 kg,170 kg,,,,,,,,,53 kg,
8990,Andrea Taccolini,House of Sport CrossFit,,,,Europe,Men (55-59),,112 kg,,83 kg,150 kg,,,,,,,,,65 kg,
9033,Ryan Kirby,,,,,South East,Men,,405 lb,,295 lb,435 lb,308,,4:20,1:59,,,,,245 lb,1:05
9037,Jason Slobotski,CrossFit Vise,,,,North Central,Men,,375 lb,,265 lb,435 lb,,,4:52,,,,24,,205 lb,
9044,Brian Minero,,,,,Southern California,Men,,275 lb,,,350 lb,,,,,,,,,,
9049,Mark Jennings,,,,,Europe Central,Men,,205 kg,,130 kg,220 kg,,,,,,,41,,100 kg,
9069,Neil Hazle,CrossFit Fortius,,,,United States,Men,,335 lb,,248 lb,355 lb,,,3:45,,,,36,,195 lb,
9075,Mark Goff,CrossFit Jackson,,,,North America,Men,,315 lb,,205 lb,365 lb,,,4:42,3:08,,,,23:00,135 lb,1:35
9089,Paul Brackett,,,,,South East,Men,,315 lb,,195 lb,370 lb,,,9:30,3:46,13:14,,,29:34,125 lb,1:03
9100,Chad Alewine,AAYMCA CrossFit,,,,North America East,Men,,295 lb,,,340 lb,,,,,,,,,160 lb,
9137,Michaela D'Onofrio,CrossFit 718,,"2023 quarterfinals
579th
worldwide",579th,worldwide,Women,Women (40-44),,,,,,,,,,,,,,1:27
9141,Eric Farmer,,,,,South West,Men,,305 lb,,245 lb,420 lb,,,,2:23,,,,,185 lb,
9154,Francisco Ruiz Rolland,CrossFit Coraje,,"2023 open
8671st
worldwide",8671st,worldwide,Men,Men (35-39),140 kg,,115 kg,175 kg,,,,,,,38,,75 kg,
9155,Gerardo Rodriguez,,,,,,,,355 lb,,280 lb,445 lb,,,3:08,,,,65,,205 lb,
9161,Mark Green,,,,,Europe,Men (55-59),,140 kg,,80 kg,170 kg,,,8:51,,,,,18:49,55 kg,
9168,James Blowers,Makers CrossFit,,,,North America,Men,,405 lb,,285 lb,475 lb,289,30:00,7:17,,,,15,,205 lb,
9173,Pim de Mol,CrossFit Harderwijk,,,,Europe,Men,,135 kg,,105 kg,183 kg,,,3:55,,,,,,75 kg,
9178,Clay Moore,CrossFit Battle Creek,,,,North America,Men,,345 lb,,240 lb,405 lb,,,,2:28,,,33,,180 lb,
9192,Miguel Garcia,Reto CrossFit,,,,United States,Men,,305 lb,,225 lb,405 lb,,,,5:05,,,,28:00,180 lb,
9230,Fernando Jiménez Martín,CrossFit Virus,,,,Europe South,Men,,135 kg,,100 kg,155 kg,,,,,,,,,75 kg,
9239,Nicolas Fernandez,,,,,Latin America,Men,,555 lb,,275 lb,550 lb,,,3:00,,,,30,15:00,220 lb,
9240,Amanda Deller,12 Labours CrossFit Annapolis,,"2023 open
35024th
worldwide",35024th,worldwide,Women,Women,,,265 lb,415 lb,,,2:14,1:51,,,,,225 lb,
9242,Haroon Aatifi,CrossFit Shear Force,,,,United States,Men,,310 lb,,245 lb,370 lb,,,,2:50,,,,23:09,205 lb,
9259,Amanda Drake,Royal Pride CrossFit,,,,United States,Women,,195 lb,,145 lb,220 lb,,,,,,,,,120 lb,
9351,Alex Badaracco,CrossFit Synergistics,,"2023 open
15549th
worldwide",15549th,worldwide,Men,Men,375 lb,,265 lb,475 lb,,,,1:57,,,,,215 lb,
9371,Sean Scott,,,,,South East,Men,,330 lb,,265 lb,415 lb,,,4:46,,,,27,,205 lb,
9376,Emerson Magalhaes,CrossFit Sampa,,,,South America,Men,,155 kg,,115 kg,185 kg,,,,3:16,,,40,,92 kg,
9378,Michael McCartney,CrossFit Degenerates,,,,North America East,Men,,,,,,,,4:06,,,,,,,
9404,Jay Memmel,CrossFit Pawling,,"2023 open
12078th
worldwide",12078th,worldwide,Men,Men (35-39),355 lb,,255 lb,450 lb,,,,,,,,,210 lb,
9449,Yuri Melani,,,,,Europe,Men,,140 kg,,90 kg,170 kg,,,4:59,,,,,20:00,65 kg,
9466,Sean Smith,,,,,North Central,Men,,295 lb,,215 lb,345 lb,288,25:04,4:51,2:58,,,,,155 lb,
9469,Cullam Ross-Davie,Mount CrossFit,,"2023 quarterfinals
290th
Oceania",290th,Oceania,Men,Men,210 kg,,145 kg,260 kg,,,2:34,,,,40,16:00,115 kg,0:58
9475,Daniel Wells,CrossFit OneFive,,"2023 open
8323rd
worldwide",8323rd,worldwide,Men,Men (45-49),110 kg,,,150 kg,,,,,,,,,,
9499,Afroz Khan,,,,,Asia,Men,,180 kg,,100 kg,200 kg,,,7:38,6:53,10:23,,15,33:48,60 kg,2:36
9509,Maxime Souleillet,,,,,Europe,Men,,146 kg,,105 kg,190 kg,273,,4:06,,,,50,19:30,80 kg,0:58
9512,Aleksey Ivanov,,,,,,,,150 kg,,85 kg,160 kg,,,,,,,,,,
9520,Robert Reyes,CrossFit B & S,,,,North America,Men,,330 lb,,205 lb,385 lb,,,,3:18,,,45,,150 lb,
9538,Leanna Coss,,,,,Southern California,Women,,195 lb,,145 lb,235 lb,,,6:07,,,,,,105 lb,
9544,Stefania Denurra,,,,,,,,105 kg,,80 kg,120 kg,,,,,,,,,60 kg,
9551,Matt Millson,CrossFit Strathroy,,,,North America,Men,,315 lb,,,345 lb,,,,,,,,,185 lb,
9561,Tyler Martin,Teton CrossFit,,"2023 open
13538th
worldwide",13538th,worldwide,Men,Men (35-39),355 lb,,225 lb,425 lb,,,3:45,3:42,,,46,26:40,185 lb,
9599,Rog Stephens,CrossFit Hit and Run,,,,United States,Men,,315 lb,,225 lb,375 lb,,,,2:45,9:28,,38,24:07,205 lb,1:07
9601,Amy Dooley,,,,,Mid Atlantic,Women,,165 lb,,,202 lb,,,8:21,4:07,,,,,,
9622,Adam Walker,,,"2023 quarterfinals
901st
North America East",901st,North America East,Men,Men,445 lb,,340 lb,562 lb,,21:20,2:39,2:32,8:22,,23,21:00,250 lb,
9644,Kory Ludwig,Max Oxygen CrossFit Downtown,,,,United States,Men,,430 lb,,225 lb,434 lb,,,,,,,,23:24,165 lb,
9661,Leah De Laney,CrossFit Alkaline,,,,United States,Women,,255 lb,,205 lb,300 lb,,,,2:56,,,,,125 lb,
9662,Daniel Wiley,St. Helena CrossFit,,"2023 open
6044th
worldwide",6044th,worldwide,Men,Men (40-44),335 lb,,225 lb,385 lb,,,,,,,,,185 lb,
9686,Jason Boe,CrossFit Northern Exposure,,,,North America,Men,,330 lb,,215 lb,415 lb,,21:32,5:10,,,,38,,175 lb,
9699,Cory Cameron,CrossFit Dallas Central,,,,United States,Men,,375 lb,,245 lb,420 lb,,,3:48,3:14,8:49,,35,,205 lb,1:29
9709,Kimberly Buxton,CrossFit Illuminate,,"2023 open
3425th
worldwide",3425th,worldwide,Women,Women (50-54),276 lb,,131 lb,301 lb,,,,,,,,,101 lb,
9749,Kevin Mannbeck,,,,,North America,Men,,,,175 lb,315 lb,,29:20,,,,,,,,
9757,Adrián Torre,CrossFit Bella Vista,,,,"Venezuela, Bolivarian Republic of",Men,,120 kg,,100 kg,170 kg,,,,,,,,20:00,75 kg,
9768,Robert Aguirre,,,,,South Central,Men,,355 lb,,225 lb,440 lb,,,3:08,2:35,,,41,,165 lb,
9770,Will Fuehr,,,,,,,,365 lb,,,405 lb,,,4:50,5:50,,,25,,,
9796,Bryan Smith,CrossFit Outcome,,,,United States,Men,,235 lb,,145 lb,245 lb,,,,,,,,,135 lb,
9798,Amanda Sleime,,,,,Mid Atlantic,Women,,215 lb,,135 lb,235 lb,,,,,,,,,85 lb,
9806,Darrell Brown,,,,,Central East,Men,,330 lb,,195 lb,435 lb,,,,,,,,,145 lb,2:00
9807,Howard Pepper,CrossFit Revival,,,,North America,Men,,275 lb,,225 lb,325 lb,,,,,,,,,165 lb,
9828,Drew Cannon,CrossFit Fury,,,,North America,Men,,150 kg,,105 kg,193 kg,15,15:00,15:00,15:00,15:00,,15,15:00,80 kg,15:00
9835,Ryan Williams,Hammer Crossfit Central,,,,North America,Men,,315 lb,,225 lb,415 lb,240,,6:45,5:54,10:54,,30,,170 lb,1:00
9892,Viviana Lara,CrossFit Kyma,,,,Africa,Women,,,,,,,,5:26,,,,,,,
9903,Zalikowski Wojciech,,,,,,,,160 kg,,125 kg,205 kg,,,2:21,1:59,7:00,,67,18:45,110 kg,
9962,Kristy Gonzalez,,,,,Central East,Women,,220 lb,,185 lb,305 lb,,,9:08,3:02,14:36,,,,150 lb,
9971,Amber Smith,CrossFit Batcave,,,,North America,Women,,295 lb,,175 lb,335 lb,,,3:38,,,,26,21:30,135 lb,
9976,Samuel Norton,,,,,Europe,Men,,150 kg,,,220 kg,,,,,8:38,,,,,
9988,Mike Gray,CrossFit Gleis 10,,"2023 open
2040th
worldwide",2040th,worldwide,Men,Men (50-54),115 kg,,85 kg,150 kg,,,,,,,,,61 kg,
10030,Elizabeth García,,,,,North America West,Women,,215 lb,,145 lb,245 lb,,,,,,,30,25:00,110 lb,
10045,Matt Smith,Odin CrossFit,,,,South East,Men,,245 lb,,185 lb,325 lb,200,40:00,10:00,10:00,10:00,,15,23:00,115 lb,1:30
10058,Matt Miller,CrossFit Kingstowne,,,,Mid Atlantic,Men,,345 lb,,255 lb,500 lb,,,5:33,3:07,9:35,,,,175 lb,
10073,Perry Cone,CrossFit Lena,,"2023 quarterfinals
109th
worldwide",109th,worldwide,Men (65+),Men (65+),197 lb,,147 lb,275 lb,,,,,14:20,,8,28:49,105 lb,
10076,Kate Gillespie,CrossFit Columbia City,,,,Central East,Women,,205 lb,,170 lb,275 lb,248,,6:09,,10:58,,30,,135 lb,
10089,Luis De Jesus,,,,,North America,Men,,365 lb,,275 lb,415 lb,,,3:12,1:59,8:32,,,,240 lb,
10112,Mo Khajeheian,CrossFit East Turku,,,,Finland,Men,,195 kg,,135 kg,200 kg,,23:46,,3:44,,,25,19:58,104 kg,
10122,Peter Fitzpatrick,,,,,Europe,Men,,150 kg,,95 kg,180 kg,,,6:17,,10:49,,27,22:00,70 kg,1:11
10181,Alexis Vieira,,,,,North East,Women,,180 lb,,125 lb,240 lb,285,,,2:29,,,,,88 lb,
10208,Jeremy Vigneault,,,"2023 quarterfinals
98th
North America East",98th,North America East,Men,Men,450 lb,,380 lb,595 lb,,,,,,,68,19:20,285 lb,1:00
10212,Adam Pryer,Peninsula CrossFit,,"2023 open
15600th
worldwide",15600th,worldwide,Men,Men (40-44),325 lb,,255 lb,335 lb,,32:25,6:56,,,,,28:38,200 lb,
10245,Eric Moses,CrossFit Get it Done,,"2023 quarterfinals
557th
worldwide",557th,worldwide,Men,Men (50-54),435 lb,,255 lb,435 lb,,,2:56,3:30,,,40,,205 lb,
10255,Luis Lopez,,,,,North America,Men,,405 lb,,280 lb,455 lb,,,2:38,3:03,,,40,,205 lb,1:00
10290,Angelo Agus,CrossFit Settimo San Pietro,,,,Europe,Men,,,,,150 kg,,,,,,,,,,
10302,Michel Valentini,CrossFit Ardeatino,,"2023 open
11082nd
worldwide",11082nd,worldwide,Men,Men (35-39),150 kg,,100 kg,170 kg,,,3:52,,,,40,,80 kg,
10315,Risto Savolainen,CrossFit Svartbox,,"2023 open
5104th
worldwide",5104th,worldwide,Men,Men (40-44),220 kg,,150 kg,230 kg,,,2:56,,,,30,,115 kg,
10344,Cliff Lamberton,CrossFit Cyprium,,,,Africa,Men,,150 kg,,80 kg,150 lb,,37:28,,,14:04,,,27:38,60 kg,
10361,Jordan Eschmann,CrossFit Delemont,,"2023 open
9348th
worldwide",9348th,worldwide,Men,Men,160 kg,,118 kg,190 kg,,18:12,2:53,2:29,10:52,,50,,90 kg,
10372,Autumn Dieckmann,CrossFit Swashbuckle,,"2023 open
6228th
worldwide",6228th,worldwide,Women,Women (45-49),230 lb,,145 lb,295 lb,279,30:00,7:17,2:48,12:48,,10,37:22,105 lb,1:48
10387,Tabitha Knight,CrossFit S3,,"2023 open
4585th
worldwide",4585th,worldwide,Women,Women (40-44),205 lb,,150 lb,275 lb,,23:45,,3:29,12:28,,,,115 lb,
10399,Willy Gamalero,,,,,United States,Men,,300 lb,,220 lb,375 lb,324,30:30,4:23,2:34,8:44,,28,21:18,175 lb,1:31
10402,Mike Storm,,,,,Southern California,Men,,440 lb,,265 lb,515 lb,,,5:12,3:04,11:15,,56,,230 lb,
10415,Bryan Plummer,CrossFit Majestic,,,,North America West,Men,,285 lb,,200 lb,332 lb,257,27:10,7:42,,,,,17:58,145 lb,
10425,Alan Rimondi,,,,,Europe,Men,,182 kg,,103 kg,205 kg,,,4:44,,,,55,15:23,80 kg,1:01
10437,Ryan O'Donnell,CrossFit Committed,,"2023 open
4201st
worldwide",4201st,worldwide,Men,Men (35-39),365 lb,,265 lb,490 lb,,,3:27,2:38,7:52,,42,,187 lb,
10441,Jeff Rich,CrossFit Mayhem,,,,North America,Men,,406 lb,,265 lb,455 lb,,,,,,,25,25:38,205 lb,
10445,Jason Kelly,,,,,North Central,Men,,415 lb,,305 lb,545 lb,331,,2:57,2:00,,,43,23:33,215 lb,1:13
10448,Jorge Lezama,,,,,Latin America,Men,,275 lb,,,330 lb,,,4:13,4:41,13:54,,,28:00,135 lb,
10466,Zach Hooper,,,,,North Central,Men,,435 lb,,310 lb,445 lb,,,,,,,,,245 lb,
10517,Thomas Kirkham,Screw City CrossFit,,"2023 open
662nd
worldwide",662nd,worldwide,Men (55-59),Men (55-59),,,215 lb,405 lb,,,,,,,,,155 lb,
10530,Iiro Sissonen,CrossFit 33100,,,,Finland,Men,,180 kg,,140 kg,202 kg,554,,2:53,,8:00,,,,115 kg,
10538,Tyler Link,CrossFit Bolt,,"2023 open
5253rd
worldwide",5253rd,worldwide,Men,Men (40-44),365 lb,,265 lb,505 lb,,,3:59,3:02,9:17,,36,,215 lb,
10566,Aaron Greattinger,CrossFit Infinity,,,,North America,Men,,365 lb,,270 lb,440 lb,,,2:47,2:33,,,40,,200 lb,
10571,Kathy Dotson,CrossFit Lapeer,,"2023 quarterfinals
75th
worldwide",75th,worldwide,Women (65+),Women (65+),225 lb,,145 lb,300 lb,,,12:48,,,,,,105 lb,
10599,Janel Sanders,,,,,North America,Women,,195 lb,,165 lb,250 lb,,,4:47,4:24,9:22,,,25:11,105 lb,1:30
10603,Montserrat Reinoso Armesto,CrossFit Rocklife,,"2023 open
8893rd
worldwide",8893rd,worldwide,Women,Women (40-44),80 kg,,60 kg,120 kg,,,,,,,6,,42 kg,
10667,Julamy Serrano,CrossFit Higher Ground,,,,North America,Women,,265 lb,,145 lb,310 lb,,,6:15,,12:44,,,,105 lb,1:45
10688,Glenn Dobbins,CrossFit Deer Park,,"2023 open
1437th
worldwide",1437th,worldwide,Men (55-59),Men (55-59),305 lb,,155 lb,365 lb,,,7:36,4:40,,,,,95 lb,
10723,Edgar Gonzalez,CrossFit Granada Hills,,,,North America,Men,,355 lb,,255 lb,465 lb,,,2:47,,,,,,200 lb,1:13
10733,Markus Lundin,,,,,Europe,Men,,130 kg,,85 kg,150 kg,,26:30,6:44,4:34,,,21,,60 kg,
10737,Sergio Mateo,,,,,,,,105 kg,,85 kg,200 kg,,,5:25,,,,,,70 kg,
10746,Guillaume Piffeteau,CrossFit Lutece,,"2023 quarterfinals
1290th
worldwide",1290th,worldwide,Men,Men (35-39),180 kg,,120 kg,,,,,,,,,,95 kg,
10755,Jason Schonfelder,CrossFit Euphonic,,,,Australasia,Men,,145 kg,,100 kg,145 kg,,,4:52,,11:23,,,,90 kg,
10803,Art Chevalier,Drop Box CrossFit,,"2023 open
4428th
worldwide",4428th,worldwide,Men,Men (45-49),285 lb,,195 lb,375 lb,287,28:27,5:35,2:57,10:28,,,26:46,185 lb,
10808,Mateus Sperandio,Palmas CrossFit,,"2023 open
30730th
worldwide",30730th,worldwide,Men,Men,115 kg,,95 kg,150 kg,,,,,,,,,80 kg,
10827,Cathy Wilson,CrossFit JST,,,,United Kingdom,Women,,,,,150 kg,,,,1:55,,,,,,
10832,Gabrielle Karlovich,,,,,North East,Women,,225 lb,,177 lb,315 lb,,,,,,,,,135 lb,
10833,Jt Taylor,CrossFit Evolve,,,,North America,Men,,,,145 kg,520 lb,,,2:57,1:36,7:41,,44,,120 kg,
10838,Bruno Gualano,CrossFit Saurus,,,,Brazil,Men,,475 lb,,345 lb,485 lb,,,3:30,,,,33,22:00,245 lb,
10854,Goncalo Guimaraes,Mega Craque CrossFit,,,,Portugal,Men,,180 kg,,130 kg,220 kg,,,2:40,,,,,,100 kg,
10897,Daniele Camplani,Leonessa CrossFit,,,,Italy,Men,,160 kg,,130 kg,210 kg,,,2:40,2:28,,,60,21:11,100 kg,1:03
10924,Josh Truman,,,,,North Central,Men,,305 lb,,175 lb,365 lb,261,,7:05,4:27,18:02,,20,27:15,95 lb,
10931,David Hejl,,,,,North America,Men,,220 lb,,143 lb,308 lb,,,8:12,5:49,9:52,,20,,120 lb,1:24
10938,Ana Maria Serrano,CrossFit Francisco de Orellana,,,,South America,Women,,210 lb,,170 lb,230 lb,,,,,,,20,,130 lb,
11050,Emmanuel Buchin,CrossFit Varua,,"2023 open
2061st
worldwide",2061st,worldwide,Men,Men (50-54),180 kg,,105 kg,200 kg,,,,,,,30,,90 kg,
11069,Claude Duhamel,,,"2023 open
3880th
worldwide",3880th,worldwide,Men (55-59),Men (55-59),315 lb,,205 lb,375 lb,217,,,8:20,,,,,170 lb,
11080,Michael Pulley,CrossFit RYS,,,,North America,Men (55-59),,325 lb,,220 lb,385 lb,,,,,13:50,,2,22:40,155 lb,
11083,Arthur Cardoso,,,,,Latin America,Men,,325 lb,,242 lb,450 lb,,,3:14,3:42,,,30,,187 lb,
11089,Jake Holladay,,,"2023 open
39051st
worldwide",39051st,worldwide,Men,Men,405 lb,,275 lb,515 lb,329,,,2:47,9:49,,,,220 lb,
11098,Trent Hole,CrossFit Coorparoo,,"2023 open
4849th
worldwide",4849th,worldwide,Men,Men (40-44),160 kg,,130 kg,210 kg,,,,2:16,8:45,,,,105 kg,
11100,Aabid Salam,CrossFit Totality,,,,North America,Men,,375 lb,,255 lb,450 lb,,,,,,,,,185 lb,
11107,John Harvey,CrossFit Hybrid Athletics Bridgeport,,,,North America,Men,,435 lb,,265 lb,505 lb,384,,,1:51,,,26,21:43,225 lb,
11139,Dustin Rodriguez,CrossFit Coveted,,,,North America West,Men,,305 lb,,225 lb,465 lb,,,,,,,30,,,
11141,Kyle Fleming,,,,,South East,Men,,415 lb,,275 lb,495 lb,,,3:17,2:06,,,,,225 lb,
11165,Damon McDonald-Kay,Coffs Coast CrossFit,,,,Oceania,Men,,150 kg,,110 kg,205 kg,,,,,,,,25:22,86 kg,
11181,Aske Kristensen,CrossFit North 579,,,,Europe,Men,,135 kg,,100 kg,195 kg,,,3:35,2:11,,,35,,75 kg,
11182,Boy Zandvliet,,,,,Europe,Men,,135 kg,,100 kg,185 kg,,,4:00,3:06,10:11,,27,,50 kg,1:01
11185,Rosano Fraser,CrossFit Flames XL,,"2023 open
1430th
worldwide",1430th,worldwide,Men,Men (50-54),155 kg,,105 kg,195 kg,,36:10,5:20,3:34,10:50,,25,,70 kg,
11189,Bruant Pierre,CrossFit Wavre,,,,Belgium,Men,,150 kg,,105 kg,210 kg,,,3:50,3:45,,,30,,80 kg,
11190,Tomas Bushell,,,,,,,,120 kg,,70 kg,140 kg,,,,,,,16,19:56,55 kg,
11195,jessica williams,CrossFit Llanelli,,"2023 quarterfinals
528th
worldwide",528th,worldwide,Women,Women (40-44),125 kg,,85 kg,120 kg,,,,,,,,,68 kg,
11213,Daniel Boschetto,Hillside CrossFit,,"2023 quarterfinals
511th
worldwide",511th,worldwide,Men,Men (45-49),,,110 kg,,,,4:28,3:10,10:15,,,23:42,85 kg,1:04
11215,Michele Gabba,CrossFit 25100,,"2023 quarterfinals
271st
worldwide",271st,worldwide,Men,Men (40-44),170 kg,,125 kg,220 kg,,,2:46,1:58,7:36,,45,,101 kg,1:02
11230,Austin Rich,CrossFit Intrinsic,,"2023 open
3697th
worldwide",3697th,worldwide,Men,Men,465 lb,,310 lb,510 lb,379,,2:27,1:56,7:28,,,25:00,250 lb,1:01
11260,Lance LaFave,,,,,North America,Men,,375 lb,,205 lb,415 lb,,,,,,,18,,165 lb,
11290,Sarah Harper,CrossFit Shoofly,,"2023 quarterfinals
565th
worldwide",565th,worldwide,Women,Women (45-49),200 lb,,145 lb,255 lb,,,4:56,5:21,10:15,,42,26:00,110 lb,1:30
11333,Daniel Brown,Black Iron CrossFit,,,,United States,Men,,255 lb,,225 lb,300 lb,,,,,,,,,170 lb,
11339,Brian Cutler,CrossFit Hampton Roads,,,,Mid Atlantic,Men,,300 lb,,205 lb,350 lb,245,,,,11:30,,,26:40,145 lb,
11349,Eduardo Anjos,Arbo CrossFit,,,,South America,Men,,295 lb,,235 lb,365 lb,269,35:24,6:08,5:11,14:46,,25,19:38,175 lb,0:56
11400,Timote Guillouet,CrossFit Samarobriva,,"2023 open
19557th
worldwide",19557th,worldwide,Men,Men,160 kg,,115 kg,192 kg,,,,,,,28,21:00,81 kg,
11418,Manuel Meza,CrossFit Zoi,,,,North America,Men,,236 lb,,225 lb,346 lb,,,7:29,,,,,,216 lb,
11437,Oswaldo Zaldivar,,,,,,,,90 kg,,50 kg,130 kg,,,,4:14,12:30,,50,21:12,40 kg,
11450,Will Taite,CrossFit Te Arawa,,"2023 open
3623rd
worldwide",3623rd,worldwide,Men,Men (40-44),200 kg,,120 kg,230 kg,,,,,,,,,95 kg,
11460,Taco Fleur,,,,,,,,120 kg,,80 kg,160 kg,,,,,,,100,,85 kg,
11474,Miguel Gonzalez,CrossFit Rave,,,,United States,Men,,225 lb,,,275 lb,,28:58,5:11,4:58,11:10,,,,,
11476,Dominique Pennington,CrossFit Identity,,"2023 open
59072nd
worldwide",59072nd,worldwide,Men,Men,400 lb,,280 lb,465 lb,,,,2:01,,,,,,
11477,Félix Guay,,,,,Canada East,Men,,310 lb,,217 lb,425 lb,422,,,4:28,,,24,,170 lb,1:04
11510,Yerlan Akhmetov,Tallinn CrossFit,,"2023 open
5695th
worldwide",5695th,worldwide,Men,Men,170 kg,,120 kg,195 kg,348,,2:39,2:21,10:12,,,,100 kg,
11511,Toni Urigüen,All Iron CrossFit,,"2023 open
107th
worldwide",107th,worldwide,Men,Men (40-44),182 kg,,132 kg,232 kg,,,,,,,,,108 kg,
11519,Charley Pompey,Steamtown CrossFit,,,,United States,Men (60+),,285 lb,,205 lb,395 lb,,,,,,,,,,
11524,Mel Haslam,,,"2023 open
712th
worldwide",712th,worldwide,Women,Women (35-39),128 kg,,75 kg,200 kg,,,2:21,,,,33,20:10,60 kg,
11538,Youngmoon Jeon,CrossFit Hound,,,,Asia,Men,,345 lb,,,425 lb,,,,,,,,,165 lb,
11557,Marcio Oliveira,Wolver CrossFit,,,,Brazil,Men,,160 kg,,110 kg,170 kg,,,,2:45,,,30,,84 kg,
11585,Helen Golubeva,Red Tower CrossFit,,"2023 open
1876th
worldwide",1876th,worldwide,Women,Women (40-44),82 kg,,55 kg,105 kg,,,,,,,,,42 kg,
11592,Christopher Jablonski,CrossFit St. Louis,,"2023 open
7747th
worldwide",7747th,worldwide,Men,Men (35-39),385 lb,,225 lb,425 lb,314,27:10,3:50,2:49,9:22,,17,,160 lb,1:18
11664,Dibir Gitinov,,,,,Russian Federation,Men,,170 kg,,120 kg,205 kg,,,4:00,,,,,,95 kg,1:59
11682,Andrew Czornohalan,,,,,North America,Men,,143 kg,,98 kg,195 kg,,,8:10,,,,18,,80 kg,
11694,Vi Nguyen,CrossFit Coyote Valley,,"2023 open
6768th
worldwide",6768th,worldwide,Women,Women (35-39),195 lb,,135 lb,285 lb,255,33:00,5:56,3:18,13:53,,14,27:13,95 lb,1:32
11717,David Adamca,,,,,Europe North,Men,,160 kg,,,215 kg,,,,,,,,,,
11752,Ma Lin,,,,,Asia,Men,,,,,,,,2:51,,,,,,,
11802,Jefferson Creel,,,,,South East,Men (55-59),,305 lb,,205 lb,320 lb,,,,,,,21,,75 lb,
11812,Jolanda Lempers,CrossFit Flames XL,,"2023 open
6194th
worldwide",6194th,worldwide,Women,Women (45-49),68 kg,,37 kg,84 kg,,,,,,,,,25 kg,
11864,Michael Tillinghast,CrossFit Unwritten,,"2023 open
17432nd
worldwide",17432nd,worldwide,Men,Men,350 lb,,275 lb,420 lb,,,,,,,,,225 lb,
11880,Octavius Baker,,,,,Mid Atlantic,Men,,445 lb,,315 lb,505 lb,,,2:18,,,,,,265 lb,
11981,Conrad Du Plooy,CrossFit Hot Chow,,,,Africa,Men,,60 kg,,50 kg,170 kg,,,,,,,,,40 kg,
12013,Chasselinat Michael,CrossFit Saujon,,"2023 open
14384th
worldwide",14384th,worldwide,Men,Men (40-44),120 kg,,100 kg,180 kg,,,,,,,30,,75 kg,
