,Athlete,Affiliate,Country,Competition,Placement,Region,Division,Division_2,Back Squat,Chad1000x,Clean and Jerk,Deadlift,Fight Gone Bad,Filthy 50,Fran,Grace,Helen,L1 Benchmark,Max Pull-ups,Run 5k,Snatch,Sprint 400m
6884,Nicolas Francois,CrossFit Rive Droite,,"2023 open
2120th
worldwide",2120th,worldwide,Men,Men (35-39),185 kg,,130 kg,240 kg,,,,,,,,,93 kg,
6898,Rodrigo Martim,,,,,South America,Men,,,,126 kg,240 kg,,,,,,,,,100 kg,
6926,Riccardo Ferrari,CrossFit Roveri,,,,Italy,Men,,105 kg,,90 kg,140 kg,,37:00,,,,,,25:20,70 kg,
6927,Walter O'Connor,,,,,Asia,Men,,251 lb,,177 lb,379 lb,,,13:52,6:09,20:09,,12,,115 lb,0:58
6938,Abraham Leon,,,,,North America West,Men,,345 lb,,255 lb,415 lb,,,,,,,,,190 lb,
6943,Beth Simon,Southern Columbus CrossFit,,"2023 open
25094th
worldwide",25094th,worldwide,Women,Women,285 lb,,215 lb,350 lb,,,5:17,1:55,13:33,,20,34:19,160 lb,1:30
6948,Joseph Mazon,CrossFit Coney Island,,,,North America,Men,,405 lb,,235 lb,475 lb,,,,,,,,27:32,165 lb,
6978,Mohammad Arafa,,,"2023 open
21372nd
worldwide",21372nd,worldwide,Men,Men,180 kg,,130 kg,255 kg,,,,,,,,25:00,65 kg,
6985,Mary Kate Polanin,CrossFit Willow,,,,North America,Women,,145 lb,,,170 lb,,,,,,,,,80 lb,
6988,Osvalda Cruz,CrossFit Iron Buffalo,,,,North America West,Women,,195 lb,,115 lb,205 lb,324,19:03,10:35,,9:47,,8,23:50,90 lb,1:29
6990,Mary Gleason,,,,,South East,Women,,195 lb,,135 lb,205 lb,,30:07,,,,,,31:29,100 lb,1:26
7013,Lori Noel,Fueled CrossFit,,,,United States,Women,,215 lb,,135 lb,255 lb,269,,6:16,3:51,11:32,,,25:41,,1:34
7015,Karla Soto,CrossFit Navarre,,,,North America,Women,,,,,,,,,,,,,,,1:05
7021,Amanda Wenk-butler,Train Harder CrossFit,,"2023 open
8268th
worldwide",8268th,worldwide,Women,Women (35-39),235 lb,,135 lb,255 lb,,,,,,,,,115 lb,
7024,Jarrod Hunt,CrossFit 1926,,"2023 open
4287th
worldwide",4287th,worldwide,Men,Men (45-49),335 lb,,185 lb,425 lb,240,25:49,4:42,2:42,8:36,,,31:00,165 lb,1:11
7032,Aubrey Thurman,CrossFit Crown City,,,,North America,Women,,210 lb,,155 lb,,,,,,,,,,115 lb,
7047,Esther Tugurian,,,,,Northern California,Women,,335 lb,,165 lb,285 lb,,,,3:53,,,,,135 lb,
7050,David Kelly,CrossFit Airdrie,,,,Europe,Men,,,,,,,,,,,,,23:58,,
7051,Lamees Mubaslat,Renegade Repatriated CrossFit,,,,North America,Women (55-59),,,,,,261,,,,,,,,,
7065,Elise Annis,CrossFit North Augusta,,"2023 open
5000th
worldwide",5000th,worldwide,Women,Women (40-44),180 lb,,135 lb,205 lb,,,,,,,,,100 lb,
7086,Adriana Miranda,CrossFit Jaglion,,"2023 open
6025th
worldwide",6025th,worldwide,Women,Women (35-39),,,135 lb,225 lb,,27:56,6:50,6:37,,,25,,95 lb,
7100,Kyle Murdock,CrossFit COL,,,,North America East,Men,,305 lb,,210 lb,400 lb,,,,3:30,,,10,23:31,158 lb,
7111,Blazo Olivier,CrossFit DBS 83,,,,France,Men,,155 kg,,,201 kg,,,,,,,,,,
7121,Ernesto Martinez,,,,,Latin America,Men,,315 lb,,205 lb,365 lb,,,,,,,12,,145 lb,
7127,onbekend onbekend,,,,,Europe,Men,,130 kg,,,160 kg,,,,,10:31,,22,18:52,,
7133,Ralph Fisher,KJ CrossFit,,"2023 open
63060th
worldwide",63060th,worldwide,Men,Men,255 lb,,235 lb,395 lb,,,4:15,,,,,22:15,175 lb,
7142,Juan Sokol,CrossFit El Galpon,,,,South America,Men,,225 lb,,,300 lb,,,6:58,5:39,,,30,,125 lb,
7154,Sebastian Engelhardt,CrossFit Munich,,,,Europe,Men,,140 kg,,113 kg,200 kg,,,,3:14,,,,,85 kg,
7155,Lise Munk-Schaltz,CrossFit North 579,,,,Europe,Women,,100 kg,,70 kg,115 kg,,,,,,,23,,52 kg,
7165,Glenn Vindfeldt,CrossFit Dome,,"2023 open
54206th
worldwide",54206th,worldwide,Men,Men,90 kg,,,180 kg,,,3:12,,,,,14:26,50 kg,49:53
7177,Søren Winneche,CrossFit By The Mill,,"2023 open
408th
worldwide",408th,worldwide,Men,Men (50-54),,,110 kg,180 kg,,,,,,,,,90 kg,
7178,Arthur Genuario,CrossFit NBHD,,"2023 quarterfinals
534th
North America East",534th,North America East,Men,Men,313 lb,,240 lb,415 lb,,22:36,3:25,3:05,8:38,,,,208 lb,
7187,Jamie Hampton,Roanoke Valley CrossFit,,,,North America East,Women,,,,140 lb,,,,,,,,,,110 lb,
7190,Penny Borden,,,,,North West,Women,,215 lb,,,275 lb,,,,,,,,,,
7201,Cheri Thompson,,,,,South Central,Women,,175 lb,,130 lb,255 lb,,,7:45,3:52,12:50,,,,100 lb,
7205,Jay Kim,,,,,Southern California,Men,,235 lb,,175 lb,345 lb,,,,,,,6,,125 lb,
7230,Henry Schmitt,Freedom Pointe CrossFit,,,,North America,Men,,295 kg,,235 kg,375 kg,,,4:10,,,,15,18:45,185 kg,1:00
7245,Daniel Nilsson,CrossFit Sydkusten,,,,Sweden,Men,,135 kg,,95 kg,165 kg,,,6:15,7:20,,,16,22:00,65 kg,
7255,Charlie Ross,CrossFit Fort Vancouver,,,,North America West,Men,,451 lb,,286 lb,,,,3:20,,,,,,231 lb,
7257,Ken Thompson,CrossFit Texas,,,,United States,Men,,305 lb,,195 lb,405 lb,,42:19,6:24,3:58,13:24,,,,165 lb,
7261,Jacob Camp,CrossFit 50211,,"2023 open
33393rd
worldwide",33393rd,worldwide,Men,Men,450 lb,,315 lb,505 lb,,,3:30,1:41,9:45,,,,225 lb,1:02
7280,Joshua O'Dowd,Bayou City CrossFit,,,,South Central,Men,,300 lb,,,345 lb,,,6:21,,9:30,,,17:53,,
7283,Jordan Demers,CrossFit Franco's,,"2023 open
25362nd
worldwide",25362nd,worldwide,Men,Men,405 lb,,285 lb,435 lb,330,,2:40,2:46,9:52,,,25:54,195 lb,
7286,Diana Kjærulff,CrossFit Dannebrog,,,,Denmark,Women,,125 kg,,75 kg,125 kg,,,,,,,,30:05,60 kg,
7302,Sarah Wright,Seven Springs CrossFit,,"2023 quarterfinals
927th
worldwide",927th,worldwide,Women,Women (40-44),225 lb,,150 lb,300 lb,301,32:40,5:21,2:54,11:21,,20,,120 lb,
7312,Carleigh Fagre,CrossFit Mill Street,,,,North America,Women,,,,,,,,,,,,,20:06,,
7317,Steve Wagner,OP CrossFit,,,,North America,Men,,260 lb,,200 lb,330 lb,,,,,,,,,170 lb,
7321,Krystal Dollery,CrossFit Panthera,,,,United States,Women,,200 lb,,135 lb,240 lb,,,,,,,,,110 lb,
7342,Joe Aal,CrossFit Chateau,,"2023 open
7272nd
worldwide",7272nd,worldwide,Men,Men (35-39),390 lb,,280 lb,435 lb,295,31:33,6:00,2:09,9:39,,,,200 lb,
7354,Darje Martin,Iron Talon CrossFit,,,,South West,Women,,225 lb,,180 lb,315 lb,,,,,,,,,145 lb,
7369,Nicholas Schrein,CrossFit Black Hive,,,,North America,Men,,365 lb,,305 lb,508 lb,,,,2:24,,,13,24:30,255 lb,
7378,Frances Fair,Down Home CrossFit,,,,North America,Women,,175 lb,,90 lb,215 lb,,,7:11,4:14,14:11,,,,80 lb,
7386,Martin Dvořák,,,"2023 quarterfinals
1359th
Europe",1359th,Europe,Men,Men,353 lb,,276 lb,463 lb,,,2:58,,,,33,20:45,199 lb,1:01
7393,Yannick Potez,CrossFit Calais,,,,France,Men,,125 kg,,75 kg,165 kg,,,6:32,,10:29,,31,22:00,60 kg,
7394,Rodrigo Rozette,Voice Jardim Camburi CrossFit,,,,South America,Men,,340 lb,,215 lb,374 lb,,,,,,,51,,170 lb,
7395,Andreas Nordansjö,,,,,Europe,Men,,95 kg,,70 kg,140 kg,,,,,,,3,27:30,50 kg,
7404,Chase Burnett,CrossFit Furious,,"2023 open
1416th
worldwide",1416th,worldwide,Women (55-59),Women (55-59),230 lb,,125 lb,315 lb,,,,,,,,,105 lb,
7422,Simon Prout,CrossFit Watford,,,,Europe,Men,,170 kg,,115 kg,160 kg,,,,,,,,,75 kg,
7445,Jessica Gould,CrossFit Greater Heights,,"2023 open
4307th
worldwide",4307th,worldwide,Women,Women (40-44),230 lb,,150 lb,295 lb,257,33:38,7:46,3:58,,,,,105 lb,1:17
7466,Han Tao Tang,CrossFit Culmination,,"2023 open
82016th
worldwide",82016th,worldwide,Men,Men,300 lb,,195 lb,405 lb,,,,,,,18,24:33,,
7481,Matt Kirkland,CrossFit 4720,,,,Australia,Men,,150 kg,,100 kg,200 kg,,,,,,,,,80 kg,
7486,Andrea Larkin,CrossFit Meath,,"2023 open
2075th
worldwide",2075th,worldwide,Women,Women (40-44),108 kg,,63 kg,125 kg,290,30:25,4:54,3:35,9:55,,22,22:51,49 kg,1:30
7487,Bradley Crampton,CrossFit Train 97333,,,,West Coast,Men,,355 lb,,215 lb,455 lb,,,,,,,,,165 lb,
7511,Alissa Sinning,,,"2023 open
3848th
worldwide",3848th,worldwide,Women,Women (40-44),208 lb,,125 lb,235 lb,,,,4:28,,,21,,80 lb,
7515,Rodney Ebstein,,,,,North America,Men (55-59),,,,,295 lb,,,,,,,16,,,
7531,Christa Cornelssen,CrossFit Stettler,,"2023 open
2318th
worldwide",2318th,worldwide,Women,Women (45-49),,,,,,,,,,,,32:56,,
7535,Steven Martinez,CrossFit Snyder,,,,North America,Men,,465 lb,,300 lb,520 lb,295,,,,,,,,,
7538,Jack Nash,CrossFit 306,,"2023 open
42049th
worldwide",42049th,worldwide,Men,Men,1000000 lb,,100000 lb,1000000 lb,5000,4:20,0:10,700:01,70:09,,69,5:05,100001 lb,-16666:0-40
7542,Alexander Lang,G3 CrossFit,,,,Europe,Men,,125 kg,,85 kg,160 kg,281,32:32,5:30,,,,30,,65 kg,
7568,Stephany Parker,,,,,North America,Women,,220 lb,,160 lb,265 lb,,,4:22,,,,,,110 lb,
7571,Annie Sideris,CrossFit Elkhorn,,,,North America,Women,,185 lb,,165 lb,225 lb,,,4:03,2:44,8:58,,,,125 lb,
7586,Andrew Hernandez,CrossFit Reason,,"2023 quarterfinals
304th
North America West",304th,North America West,Men,Men,425 lb,,345 lb,485 lb,,,,,,,51,,280 lb,
7598,Sarah O'Mara,CrossFit Clondalkin,,,,Ireland,Women,,95 kg,,70 kg,115 kg,,,,,,,5,25:57,48 kg,
7599,Clint Ryan,CrossFit 4701,,,,Oceania,Men,,202 kg,,117 kg,232 kg,,,,,,,7,35:00,95 kg,
7603,Magnús Samuelsson,CrossFit Reykjavík,,,,Europe,Men,,81 kg,,130 kg,230 kg,,,,,,,,40:00,100 kg,
7618,Lindsay Mann-Shanahan,CrossFit Menace,,,,North America,Women,,235 lb,,135 lb,285 lb,255,,,3:29,15:29,,,24:00,95 lb,
7622,Jonnalen Sammis,CrossFit Virilis,,"2023 open
1113th
worldwide",1113th,worldwide,Women (65+),Women (65+),100 lb,,,125 lb,,,,,,,,,,
7629,Jr Adams,CrossFit Hydraulic,,,,United States,Men,,335 lb,,240 lb,385 lb,284,,4:23,3:26,7:58,,36,21:00,165 lb,1:03
7638,Alexandre Perron,CrossFit Chicoutimi,,"2023 open
5908th
worldwide",5908th,worldwide,Men,Men,425 lb,,275 lb,455 lb,,,,,,,,,230 lb,
7639,David Franco,RFS CrossFit,,"2023 quarterfinals
128th
worldwide",128th,worldwide,Men,Men (35-39),355 lb,63:01,310 lb,425 lb,,,2:27,1:48,,,50,,245 lb,1:23
7681,Maggie Moore,ATG CrossFit,,,,United States,Women,,225 lb,,,290 lb,,,,,,,,,115 lb,
7707,Sylvia Shalatski,FirePower CrossFit,,,,North America East,Women,,180 lb,,130 lb,210 lb,,,,,,,,,95 lb,
7713,Jesse Richert,CrossFit Winston-Salem,,,,United States,Men,,375 lb,,265 lb,430 lb,,,5:21,2:51,,,,,205 lb,
7719,Steven Shields,CrossFit Wild West,,,,North America,Men,,380 lb,,265 lb,555 lb,,,,,,,,,185 lb,
7728,Natalia Evans,,,,,Oceania,Women,,85 kg,,57 kg,120 kg,262,,5:58,,10:30,,15,27:18,40 kg,1:23
7793,Jesus Caballero,CrossFit Defined,,,,North America,Men,,335 lb,,245 lb,435 lb,,,,,,,,24:10,165 lb,
7826,Adam Stephens,CrossFit East Nashville,,,,North America,Men,,365 lb,,300 lb,430 lb,,,2:07,1:58,,,75,17:56,235 lb,
7835,Laurie Wilson,CrossFit Des Moines,,,,North Central,Women (55-59),,125 lb,,100 lb,200 lb,,,,,,,,,65 lb,
7852,Justin Leisy,CrossFit Endure,,,,North America,Men,,335 lb,,255 lb,405 lb,282,,6:40,3:36,10:27,,,,165 lb,
7854,Cameron Mcleod,CrossFit Bluenose,,,,Canada,Men,,245 lb,,175 lb,310 lb,,,,,,,30,,120 lb,
7883,Johan Vidaña,,,,,North America West,Men,,405 lb,,285 lb,415 lb,258,,2:11,2:17,8:54,,60,18:35,200 lb,
7887,Jay Burke,CrossFit Geelong,,,,Australia,Men,,140 kg,,100 kg,165 kg,,,3:50,,11:02,,,,87 kg,
7888,Bobbi Johnson,Jefferson City CrossFit,,,,United States,Women,,195 lb,,140 lb,235 lb,,,11:12,5:47,,,,,100 lb,
7906,Mildred Patterson,CrossFit MetroEast,,,,North America,Women,,200 lb,,140 lb,255 lb,,,,,,,,,90 lb,
7918,Maria Tartachakova,CrossFit Sprut,,,,Asia,Women,,80 kg,,72 kg,115 kg,,,8:07,,,,,,57 kg,
7939,Elliott Lolley,CrossFit Loveland,,"2023 open
54740th
worldwide",54740th,worldwide,Men,Men,320 lb,,235 lb,345 lb,,,,,,,,,170 lb,
7947,Jesse Maury,CrossFit Be Someone,,,,United States,Men,,370 lb,,255 lb,415 lb,265,33:13,6:56,2:37,10:16,,13,28:29,,
7962,Jonathan Dearden,CrossFit Kingstowne,,"2023 open
13455th
worldwide",13455th,worldwide,Men,Men (35-39),355 lb,,265 lb,405 lb,,,,,,,8,,210 lb,
7974,Suzanne Dobbs,Fortified CrossFit,,"2023 quarterfinals
130th
worldwide",130th,worldwide,Women (65+),Women (65+),165 lb,,,240 lb,,,,,,,10,,75 lb,
7978,John Brennan,,,"2023 open
9552nd
worldwide",9552nd,worldwide,Men,Men (35-39),320 lb,,225 lb,405 lb,304,,7:35,3:48,,,16,,150 lb,
7989,Trevor Davis,,,,,South East,Men,,400 lb,,285 lb,425 lb,,,,,,,,,225 lb,
7990,Candace Koren,,,"2023 open
36041st
worldwide",36041st,worldwide,Women,Women,195 lb,,135 lb,225 lb,,,,,,,,,110 lb,
7992,Annabelle Dionne,,,,,North America East,Women,,,,,255 lb,,,,,,,,,,
8010,Candace Chenoweth,BeachSide CrossFit,,,,United States,Women,,192 lb,,,,,,,,,,,,,
8012,Seimy Briones,Treasure Coast CrossFit,,"2023 open
8484th
worldwide",8484th,worldwide,Women,Women (35-39),101 kg,,66 kg,285 lb,,,,,,,,,48 kg,
8021,Mason Vegas,CrossFit Duratus,,,,West Coast,Men,,405 lb,,290 lb,435 lb,,,2:19,,,,,18:13,225 lb,
8028,Daile Bonnett,CrossFit Sherwood Park,,"2023 open
4043rd
worldwide",4043rd,worldwide,Women,Women (35-39),255 lb,,165 lb,295 lb,231,,4:39,,,,,,125 lb,
8030,Kim Tsang,CrossFit BC,,"2023 quarterfinals
700th
worldwide",700th,worldwide,Women,Women (40-44),295 lb,,172 lb,305 lb,,,,,,,15,,117 lb,
8039,Manon Desjardins,Chagrin Falls CrossFit,,,,North America East,Women,,205 lb,,135 lb,275 lb,,,,,,,,,95 lb,
8045,Abrie Van der Merwe,Pack Life CrossFit,,"2023 open
55937th
worldwide",55937th,worldwide,Men,Men,162 kg,,108 kg,200 kg,,,,,,,,,,
8064,Matty Barlow,,,,,Oceania,Men,,160 kg,,110 kg,215 kg,,,3:54,,,,49,,85 kg,
8107,Cédric Carudel,CrossFit Human Project,,,,France,Men,,150 kg,,115 kg,210 kg,,,,4:22,,,,,90 kg,
8109,Sherida Wood,Hilltop CrossFit,,"2023 open
63287th
worldwide",63287th,worldwide,Women,Women,,,63 kg,100 kg,,,,5:09,,,,,45 kg,
8137,Mirja Janssen,CrossFit GenGym,,"2023 quarterfinals
113th
Europe",113th,Europe,Women,Women,140 kg,,,155 kg,,,,,,,,,75 kg,
8139,Galera Mickael,,,"2023 quarterfinals
131st
worldwide",131st,worldwide,Men,Men (35-39),140 kg,,115 kg,220 kg,,18:00,1:58,2:30,,,41,23:00,90 kg,
8156,Boris Ikovic,CrossFit Naya,,"2023 open
8945th
worldwide",8945th,worldwide,Men,Men (35-39),165 kg,,125 kg,210 kg,,,2:46,2:40,,,,,100 kg,
8192,Bruno Godinho,CrossFit Alvalade,,"2023 open
2251st
worldwide",2251st,worldwide,Men,Men (40-44),160 kg,,110 kg,178 kg,318,,3:40,2:42,,,,,85 kg,1:23
8206,Andy Ginn,,,,,Oceania,Men,,210 kg,,145 kg,245 kg,,,2:08,2:15,6:52,,52,,115 kg,
8232,Doug Arant,PowerSeeker CrossFit,,,,North America,Men (55-59),,,,,395 lb,,,,,,,,,,
8235,Mark Van Orden,Stability CrossFit,,,,United States,Men,,440 lb,,305 lb,530 lb,,,3:05,,9:00,,,,235 lb,1:15
8241,Andy Ogden,CrossFit Grimsby,,,,Europe Central,Men,,150 kg,,100 kg,150 kg,,,,,,,6,23:59,77 kg,
8251,Linnette Del Valle,CrossFit Franco's,,"2023 open
2038th
worldwide",2038th,worldwide,Women,Women (50-54),125 lb,,95 lb,115 lb,,,,,,,,,70 lb,
8272,Viktoria Guderian,,,,,Europe,Women,,,,66 kg,135 kg,329,,4:58,,9:41,,,19:20,50 kg,1:12
8300,Robert J. Morgalo,,,,,Mid Atlantic,Men,,,,185 lb,335 lb,,,10:58,4:37,,,,36:00,135 lb,
8301,Kevin Dubois,CrossFit Wavre,,"2023 open
8300th
worldwide",8300th,worldwide,Men,Men (35-39),155 kg,,95 kg,210 kg,,,,,10:00,,31,,70 kg,
8313,Lauren Stockwell,CrossFit Glasgow,,,,Europe Central,Women,,85 kg,,53 kg,115 kg,,,,,,,,,,
8320,Jacqueline Andrews,CrossFit Interbay,,,,West Coast,Women,,215 lb,,127 lb,232 lb,,,,,10:56,,,,100 lb,
8332,Sara Vitelli,CrossFit Ark,,,,Canada,Women,,135 lb,,115 lb,185 lb,219,34:12,,,,,5,22:14,75 lb,
8369,Kathryn Sundstrom,CrossFit Nolensville,,"2023 quarterfinals
751st
worldwide",751st,worldwide,Women,Women (40-44),265 lb,,185 lb,325 lb,387,,4:04,2:34,8:57,,,,150 lb,
8371,Ross Bailey,Top Fuel CrossFit,,,,North America,Men,,340 lb,,265 lb,455 lb,,,5:57,1:57,10:27,,,,205 lb,
8373,Andre Haughton,CrossFit Muscle Beach,,"2023 open
61208th
worldwide",61208th,worldwide,Men,Men,195 lb,,155 lb,335 lb,193,,10:34,,16:27,,,,85 lb,
8388,Brian York,,,,,South East,Men,,385 lb,,275 lb,525 lb,,,4:08,,7:18,,,20:52,230 lb,
8393,Rodolfo Dias,Off Limits CrossFit Rato,,"2023 open
1988th
worldwide",1988th,worldwide,Men,Men (40-44),145 kg,,102 kg,195 kg,,,3:28,3:58,,,45,,73 kg,
8395,Gary Boivin,Golden Goose CrossFit,,"2023 quarterfinals
587th
worldwide",587th,worldwide,Men,Men (35-39),425 lb,,,500 lb,,,2:30,,,,58,,,
8412,Gaetan Bouzat,CrossFit Aurillac,,,,Europe South,Men,,115 kg,,100 kg,175 kg,,,3:30,,,,40,,80 kg,
8437,Abdalrahman Elhamshary,,,,,Africa,Men,,408 lb,,275 lb,419 lb,,,,,,,,,200 lb,
8452,Dee Cervantes,The Amendment CrossFit,,,,North America,Women,,220 lb,,155 lb,275 lb,,,,,,,25,,125 lb,
8482,Derek Bisch,,,,,Canada East,Men,,305 lb,,,335 lb,,,,,,,,,,
8508,Tico Ac,CrossFit Caveira,,,,South America,Men,,135 kg,,105 kg,184 kg,,,7:06,4:54,,,,,74 kg,
8515,Nicole Taylor,Choctaw CrossFit,,"2023 open
50979th
worldwide",50979th,worldwide,Women,Women,280 lb,,202 lb,340 lb,,,,,,,,,155 lb,
8518,Learon Tomlinson,,,,,United States,Men,,390 lb,,325 lb,485 lb,,,,3:03,,,,,255 lb,
8531,Raymundo Paz Guzmán,,,,,Latin America,Men,,245 lb,,195 lb,315 lb,,,,6:03,,,35,17:31,145 lb,0:59
8538,Matt Deacon,CrossFit Coalville,,,,Europe,Men,,170 kg,,120 kg,200 kg,,,4:01,2:21,,,,,90 kg,
8589,Jon Mann,CG-ATC Standard CrossFit,,"2023 open
20514th
worldwide",20514th,worldwide,Men,Men (35-39),205 lb,,135 lb,260 lb,,,6:23,,,,,,115 lb,
8602,Brian Paley,Climate CrossFit,,,,United States,Men,,275 lb,,195 lb,365 lb,296,,4:32,,,,,,165 lb,
8609,Ella Schultz,,,,,Northern California,Women,,200 lb,,100 lb,135 lb,,,,,,,,,,1:06
8634,Linda Haug,CrossFit Hoganas,,,,Sweden,Women,,95 kg,,72 kg,125 kg,,,4:30,3:41,9:26,,20,,55 kg,
8636,Marco Iacovissi,CrossFit Frosinone,,"2023 open
1851st
worldwide",1851st,worldwide,Men,Men (40-44),180 kg,,115 kg,210 kg,,,,,,,,,95 kg,
8666,Cassandre Vigouroux,CrossFit Louvre,,"2023 quarterfinals
1068th
Europe",1068th,Europe,Women,Women,255 lb,,190 lb,315 lb,,,,2:12,,,,24:01,155 lb,
8683,Chris Dede,CrossFit Incite,,,,South West,Men,,325 lb,,195 lb,345 lb,,33:00,,3:52,10:12,,,,155 lb,
8684,Murray Hambro,WhiteHart CrossFit,,"2023 open
27th
worldwide",27th,worldwide,Men Lower Extremity,Men Lower Extremity,145 kg,,,160 kg,,,,,,,,25:00,,
8700,Pauline Petit,CrossFit TW,,"2023 open
1782nd
worldwide",1782nd,worldwide,Women,Women,105 kg,,90 kg,130 kg,,20:46,4:24,,,,27,25:00,72 kg,1:15
8709,Kyle Brooks,CrossFit Incognito,,"2023 quarterfinals
2007th
North America East",2007th,North America East,Men,Men,435 lb,,315 lb,515 lb,,,,,,,,,265 lb,
8731,Christina McKamey,Centered CrossFit,,"2023 quarterfinals
540th
worldwide",540th,worldwide,Women,Women (40-44),235 lb,,165 lb,317 lb,,25:56,4:12,2:56,9:31,,25,,120 lb,
8753,Amaury Dumazy,CrossFit Initium,,"2023 open
3558th
worldwide",3558th,worldwide,Men,Men,165 kg,,130 kg,190 kg,,,4:00,3:30,,,,21:07,110 kg,1:09
8756,AJ Fisico,,,,,Canada East,Men,,260 lb,,,345 lb,,,,,,,30,21:05,115 lb,
8773,Angela Nibbering,,,"2023 open
2726th
worldwide",2726th,worldwide,Women,Women (45-49),100 kg,,65 kg,110 kg,,,,,,,,,,
8800,Kirsten Peshlakai,CrossFit 602,,,,North America,Women,,155 lb,,,190 lb,,,,,,,,9:30,,
8802,Jesús Manuel Sierra Téllez,Bahia CrossFit,,,,North America,Men,,315 lb,,225 lb,405 lb,,,5:21,,,,24,20:40,155 lb,1:01
8815,Aoife Carpenter,MMSC CrossFit,,"2023 open
5486th
worldwide",5486th,worldwide,Women,Women (35-39),215 lb,,140 lb,270 lb,,,,4:08,12:56,,,27:45,110 lb,
8816,Lautaro Argañaraz,,,,,South America,Men,,150 kg,,115 kg,190 kg,,,,,,,,,90 kg,
8817,Becky Kirkby,Bahia CrossFit,,"2023 open
45738th
worldwide",45738th,worldwide,Women,Women,225 lb,,155 lb,275 lb,,,,,,,20,23:20,115 lb,1:20
8829,Francisco Torres Fernandez,Heim CrossFit,,"2023 open
49579th
worldwide",49579th,worldwide,Men,Men,150 kg,,121 kg,170 kg,,,,,11:12,,,,93 kg,
8843,Ashley Farley,CrossFit at MKG,,"2023 open
14269th
worldwide",14269th,worldwide,Women,Women (35-39),205 lb,,145 lb,260 lb,,,,,,,,,112 lb,
8860,Rob Adams,CrossFit Loft,,,,United States,Men,,275 lb,,190 lb,375 lb,246,,6:24,6:16,10:20,,17,,130 lb,
8861,Jessica Eggleston,,,,,North America,Women,,215 lb,,170 lb,235 lb,,,,,,,,,110 lb,
8863,Jens Anshelm,CrossFit Lund,,,,Europe,Men,,130 kg,,85 kg,171 kg,,,,,,,28,,65 kg,
8899,Andrew Case,CrossFit Grandview,,,,North America,Men,,275 lb,,225 lb,435 lb,,,8:22,,,,35,,195 lb,
8927,Ruben Sinai Morales perez,,,,,Latin America,Men,,205 lb,,155 lb,300 lb,320,13:41,4:52,1:50,8:12,,50,26:32,105 lb,0:52
8941,Louis Lovelady,CrossFit 1440,,"2023 open
2707th
worldwide",2707th,worldwide,Men,Men (40-44),,,275 lb,,,,3:03,1:52,,,,,200 lb,
8951,Lacy Evans,CrossFit Activate,,,,United States,Women,,210 lb,,155 lb,285 lb,,,6:17,3:43,10:15,,,,110 lb,
9009,Cassie Ohlhausen,Elevate Crew CrossFit,,,,North America,Women (55-59),,145 lb,,105 lb,200 lb,,,,,,,,,55 lb,
9014,Emma Hebborn,,,,,Europe,Women,,105 kg,,75 kg,155 kg,,,,,,,13,21:00,,
9017,Rachel Klopfer,Mountain Strength CrossFit,,,,United States,Women,,143 lb,,103 lb,,236,,7:33,8:33,15:49,,,,65 lb,1:31
9018,Lauren Carpenter,CrossFit Harpoon,,,,North East,Women,,200 lb,,135 lb,255 lb,,,,,,,29,28:00,,
9023,Romer Blanco,,,,,Mid Atlantic,Men,,,,220 lb,,,,,,,,,,165 lb,
9027,Bj Dahrouge,Power Pack CrossFit,,"2023 open
4989th
worldwide",4989th,worldwide,Men,Men (40-44),405 lb,,225 lb,405 lb,288,,,,,,,,170 lb,
9037,Bobby Benedict,,,,,North West,Men,,420 lb,,275 lb,515 lb,295,,3:07,3:24,9:42,,,,195 lb,
9063,Dan Garrigus,CrossFit ATR,,,,North America,Men,,320 lb,,225 lb,365 lb,,,,,,,,,167 lb,
9064,Spencer Morrow,CrossFit Spokane Valley,,,,North America,Men,,430 lb,,305 lb,495 lb,365,22:32,3:27,2:03,8:13,,40,,245 lb,1:15
9069,Robin Williams,,,,,Mid Atlantic,Women,,135 lb,,75 lb,210 lb,,,,,,,,,80 lb,
9073,Trenden Hill,CrossFit Living The Dream,,,,Australasia,Men,,110 kg,,90 kg,170 kg,,,6:13,3:47,9:30,,26,,70 kg,
9087,Dominique Frenette,,,,,Canada East,Men,,245 lb,,195 lb,,,25:42,,,,,34,,155 lb,1:13
9088,Larry T. Dixon,CrossFit Paper City,,,,United States,Men,,410 lb,,265 lb,435 lb,313,,4:35,2:29,9:51,,40,28:15,192 lb,
9111,Antonio Brown,CrossFit Town Center,,"2023 open
4829th
worldwide",4829th,worldwide,Men,Men (50-54),,,,,,,,,,,,29:00,,
9116,David Gillmore,CrossFit Inferno,,,,North America,Men,,405 lb,,255 lb,425 lb,,,,3:07,,,1,,175 lb,
9127,Marco Skorjanc,,,"2023 open
10824th
worldwide",10824th,worldwide,Men,Men (45-49),140 kg,,84 kg,160 kg,197,35:43,7:56,5:52,10:18,,32,26:40,60 kg,
9133,Kyle Snodgrass,CrossFit 417,,"2023 quarterfinals
849th
worldwide",849th,worldwide,Men,Men (35-39),415 lb,,295 lb,515 lb,,,,,,,,,225 lb,
9140,Ryan Brock,CrossFit Kivnon,,,,North America,Men,,300 lb,,225 lb,365 lb,,,6:56,4:35,,,24,,165 lb,
