,Athlete,Affiliate,Country,Competition,Placement,Region,Division,Division_2,Back Squat,Chad1000x,Clean and Jerk,Deadlift,Fight Gone Bad,Filthy 50,Fran,Grace,Helen,L1 Benchmark,Max Pull-ups,Run 5k,Snatch,Sprint 400m
1646,Jeremy St Jean,CrossFit Coconut Grove,,"2023 open
3000th
worldwide",3000th,worldwide,Men,Men (45-49),625 lb,,350 lb,665 lb,335,30:29,4:11,1:56,,,20,,225 lb,1:29
1649,Eric Lee,,,,,North Central,Men,,245 lb,,210 lb,355 lb,,,5:16,,9:40,,,22:16,165 lb,
1659,Rachel Womack,CrossFit 559,,,,North America,Women,,,,115 lb,215 lb,,,,,,,,,,
1697,Monica Hernandez,Gold Standard Athletics CrossFit,,"2023 open
4131st
worldwide",4131st,worldwide,Women,Women (35-39),110 kg,,72 kg,115 kg,,,,,,,,,57 kg,
1705,Evan Balfour,,,,,South Central,Men,,350 lb,,255 lb,405 lb,,,2:30,2:45,9:07,,72,,205 lb,1:00
1706,Chris Nordby,CrossFit Fort Vancouver,,,,North America,Men,,345 lb,,245 lb,420 lb,,,,,,,,,185 lb,
1712,Hannah Chominsky,CrossFit Athletic,,,,Oceania,Women,,,,195 lb,315 lb,,,2:53,,,,,22:30,155 lb,
1745,Mark Bautista,,,,,,,,,,,,,,,,,7:40,,26:29,,
1752,Cody Kiser,CrossFit SoCo,,"2023 open
12093rd
worldwide",12093rd,worldwide,Men,Men,290 lb,,285 lb,470 lb,,,,,,,3,,215 lb,
1774,Elmer Vazquez,CrossFit Invictus Everest Park,,"2023 quarterfinals
897th
North America West",897th,North America West,Men,Men,385 lb,,295 lb,535 lb,,,2:52,,,,40,,225 lb,
1781,Gregoire Capmal,CrossFit Hestia,,"2023 open
24950th
worldwide",24950th,worldwide,Men,Men,140 kg,,115 kg,165 kg,,20:31,3:25,2:46,8:21,,42,,80 kg,
1787,Ian Pringle,CrossFit Airdrie,,,,United Kingdom,Men,,,,98 kg,185 kg,,,,,,,,,75 kg,
1788,John Stellan,CrossFit North 579,,"2023 open
3853rd
worldwide",3853rd,worldwide,Men,Men (50-54),150 kg,,92 kg,190 kg,,,9:57,5:50,,,19,23:10,65 kg,1:55
1795,Harley-Henson Wong,,,,,Asia,Men,,310 lb,,175 lb,315 lb,,,,,,,,,140 lb,
1799,Jeremie PERERA,CrossFit Lyon,,,,Europe,Men Multi-Extremity,,140 kg,,105 kg,140 kg,305,,3:48,,,,,,85 kg,
1800,Engbert-Jan Lubbelinkhof,CrossFit Hardenberg,,,,Europe Central,Men,,170 kg,,105 kg,215 kg,,,3:40,,,,30,20:53,85 kg,
1802,Robb Widuch,Badger CrossFit,,"2023 open
3650th
worldwide",3650th,worldwide,Men,Men (40-44),400 lb,,305 lb,470 lb,,,3:15,2:30,,,,,230 lb,
1804,Adam Laughton,CrossFit Culmination,,,,Europe,Men,,415 lb,,315 lb,485 lb,,16:10,2:36,,7:10,,45,20:00,255 lb,
1808,Mia Kamp Jensen,CrossFit Holstebro,,"2023 open
4604th
worldwide",4604th,worldwide,Women,Women (35-39),96 kg,,70 kg,115 kg,,,,,,,,,50 kg,
1810,Terri Elias,CrossFit Iron Lion,,"2023 open
880th
worldwide",880th,worldwide,Women,Women (50-54),90 kg,,55 kg,115 kg,,,,,,,,,35 kg,
1814,Paul Smith,CrossFit 4E,,,,Africa,Men,,110 kg,,95 kg,165 kg,231,,4:17,3:28,,,38,25:06,82 kg,
1816,Christopher de Klerk,CrossFit Impi,,,,Africa,Men,,170 kg,,135 kg,195 kg,,19:48,2:32,2:47,9:00,,50,22:37,95 kg,1:20
1825,Marni Feldman,CrossFit Downtown Miami,,"2023 open
2081st
worldwide",2081st,worldwide,Women,Women (40-44),300 lb,,195 lb,325 lb,,,3:17,1:32,13:55,,,26:20,145 lb,
1830,McKenzie Henderson,CrossFit Greensboro,,,,North America East,Women,,175 lb,,125 lb,225 lb,,29:58,5:38,4:08,11:11,,20,,90 lb,
1833,Nicole Coomber,,,,,Australia,Women,,88 kg,,65 kg,120 kg,,,,3:18,,,,,49 kg,
1834,Andrew Couper,,,,,Australia,Men,,200 kg,,125 kg,215 kg,402,19:40,2:19,2:00,7:30,,50,21:00,95 kg,1:04
1843,Daniel Nielsen,CrossFit Sigurdsgade,,,,Denmark,Men,,200 kg,,,250 kg,,,,,,,,,,
1846,Alexander Alvarez,Caution CrossFit,,,,South East,Men,,375 lb,,295 lb,415 lb,,,2:28,,7:36,,50,21:45,235 lb,
1857,Earl Boxell,Samurai CrossFit,,"2023 open
4141st
worldwide",4141st,worldwide,Men,Men (45-49),265 lb,,215 lb,388 lb,275,32:30,5:13,2:52,10:26,,25,24:53,150 lb,1:26
1873,Ryan Vest,Practice CrossFit,,,,United States,Men,,365 lb,,275 lb,415 lb,,,4:54,,9:57,,20,,185 lb,
1886,Eric Boulanger,CrossFit Brossard,,,,Canada,Men,,315 lb,,225 lb,400 lb,249,,,,,,,19:00,165 lb,
1896,Arthur Vasilyev,,,,,,,,135 kg,,120 kg,210 kg,402,21:16,3:09,2:29,10:34,,67,,98 kg,
1903,Richard Mandaro,CrossFit Dutch Kills,,"2023 open
3627th
worldwide",3627th,worldwide,Men,Men (50-54),345 lb,,215 lb,415 lb,,,,,,,18,26:00,165 lb,
1907,Michael Herberts,Rocky Point CrossFit,,"2023 quarterfinals
41st
worldwide",41st,worldwide,Men (65+),Men (65+),230 lb,,180 lb,375 lb,,26:06,6:47,4:39,13:51,,21,25:27,145 lb,1:27
1911,Janice Negron,,,,,North East,Women,,215 lb,,145 lb,265 lb,,,,5:31,,,,,105 lb,
1916,Mehmet Kilimci,,,,,Turkey,Men,,190 kg,,120 kg,210 kg,,,3:37,,,,,,95 kg,
1935,Rebecca Maszk,CrossFit Tundra,,,,North America,Women,,246 lb,,165 lb,335 lb,277,32:10,6:44,2:28,12:01,,8,,135 lb,
1963,Jamie Lewis,832 CrossFit,,,,South Central,Men,,365 lb,,225 lb,415 lb,312,38:32,3:36,2:29,9:04,,,21:30,155 lb,1:11
1981,Henning Langer,Hauptstadt CrossFit,,,,Europe,Men,,205 kg,,132 kg,240 kg,356,,2:40,3:50,,,50,,112 kg,0:56
1984,Jordan Falcone,CrossFit Weddington,,,,Mid Atlantic,Women,,,,,,,,,2:43,,,,27:45,,
1990,Ken Bernstein,CrossFit Speakeasy,,"2023 open
441st
worldwide",441st,worldwide,Men (60-64),Men (60-64),275 lb,,180 lb,355 lb,288,35:31,6:22,3:05,10:44,,15,24:24,120 lb,1:25
1997,Rich Mayer,Resilience CrossFit,,"2023 open
25443rd
worldwide",25443rd,worldwide,Men,Men,355 lb,,255 lb,485 lb,412,19:27,3:54,2:25,8:41,,45,20:38,194 lb,0:59
2000,Joaquin Lopez,,,"2023 open
1961st
worldwide",1961st,worldwide,Men,Men (35-39),175 kg,,130 kg,200 kg,310,,,,,,,,100 kg,
2013,Nathan Kulas,,,,,North East,Men,,485 lb,,295 lb,575 lb,333,,2:32,2:21,9:15,,50,,200 lb,0:58
2014,jim belval,CrossFit Bromont,,"2023 open
20692nd
worldwide",20692nd,worldwide,Men,Men (35-39),315 lb,,245 lb,415 lb,,,6:07,3:15,,,35,21:07,180 lb,0:58
2017,Eric Connell,CrossFit 737,,"2023 open
3730th
worldwide",3730th,worldwide,Men,Men,415 lb,,275 lb,500 lb,,33:41,2:35,1:46,8:43,,32,22:02,200 lb,0:50
2020,Benjamin Johnston,CrossFit 926,,"2023 open
8155th
worldwide",8155th,worldwide,Men,Men,445 lb,,305 lb,505 lb,301,25:22,2:25,3:28,,,35,,240 lb,
2032,Mark McCrary,CrossFit Argonaut,,,,North America West,Men (55-59),,325 lb,,235 lb,385 lb,,,,,,,30,,170 lb,
2039,Andrea Tello,,,,,Latin America,Women,,170 lb,,,238 lb,,,,,,,,,,
2043,Barnet Cohen,CrossFit Torque,,"2023 open
4152nd
worldwide",4152nd,worldwide,Men,Men (50-54),225 lb,,200 lb,290 lb,187,,9:03,5:33,15:32,,20,23:00,130 lb,
2051,Samuel Chisholm,CrossFit Marana,,,,North America,Men,,475 lb,,335 lb,585 lb,255,,4:37,1:54,10:16,,20,,265 lb,1:38
2063,David Schroeder,Lat 45 CrossFit,,,,North America,Men,,460 lb,,320 lb,565 lb,,,2:30,,,,,,250 lb,
2065,Brian Pisan,,,,,North West,Men,,255 lb,,200 lb,285 lb,,,5:51,8:05,9:00,,,20:13,150 lb,
2076,Lou Longo,CrossFit Kingstowne,,,,North America East,Men,,190 lb,,,310 lb,,,,,,,,,,
2077,David Foster,CrossFit Future,,,,North America East,Men,,325 lb,,245 lb,454 lb,,,3:59,3:14,8:51,,40,,195 lb,
2087,Justin Corder,CrossFit Big Guava,,"2023 open
36651st
worldwide",36651st,worldwide,Men,Men,395 lb,,310 lb,505 lb,295,31:52,2:59,2:34,8:58,,55,,265 lb,1:03
2088,John Wysocki,,,,,Central East,Men,,300 lb,,215 lb,400 lb,,27:57,6:16,3:13,12:04,,15,26:30,165 lb,1:25
2109,Rachel Sturm,,,,,Mid Atlantic,Women,,175 lb,,,203 lb,,,,,,,2,,,
2112,Jason Ansley,Midwestern Built CrossFit,,,,North America,Men,,465 lb,,320 lb,450 lb,,,2:30,1:30,,,50,23:00,245 lb,1:07
2120,remigio ayala,,,,,South Central,Men,,400 lb,,225 lb,500 lb,,,,,,,,,155 lb,
2166,Andrew Brassard,,,,,Canada East,Men,,,,185 lb,,,,,,,,,,145 lb,
2168,William Smith,CrossFit Tactical,,,,Europe,Men,,160 kg,,130 kg,235 kg,,,2:45,1:44,7:50,,,,102 kg,1:08
2170,Brian Baker,CrossFit Bartlesville,,"2023 quarterfinals
80th
worldwide",80th,worldwide,Men (55-59),Men (55-59),375 lb,,255 lb,505 lb,326,,3:49,2:47,,,45,,205 lb,
2172,Joshua Langdon,CrossFit Invoke,,,,Mid Atlantic,Men,,445 lb,,,,,,,,8:12,,50,,,
2181,sebastian calle,,,,,Latin America,Men,,275 lb,,215 lb,400 lb,,,,,,,,,170 lb,
2184,Tami Olson,CrossFit Fixx,,"2023 open
10270th
worldwide",10270th,worldwide,Women,Women (40-44),225 lb,,,,,,,,,,,,125 lb,
2189,Louisa Crossley,Clwydian CrossFit,,"2023 open
1191st
worldwide",1191st,worldwide,Women (55-59),Women (55-59),85 kg,,43 kg,105 kg,,,,,,,7,35:00,35 kg,
2191,Connor Malone,CrossFit Rx'd Placentia,,,,North America West,Men,,555 lb,,335 lb,605 lb,,,,,,,,,285 lb,
2192,Oswaldo Aguirre,,,,,South Central,Men,,925 lb,,265 lb,755 lb,,,2:47,2:09,,,37,,,
2195,HanGyeol Park,Heyday Cultures CrossFit,,"2023 open
12417th
worldwide",12417th,worldwide,Men,Men (35-39),355 lb,,245 lb,365 lb,401,,2:17,3:00,8:08,,58,,198 lb,
2203,Travis Crittenden,Foundry CrossFit,,"2023 open
10225th
worldwide",10225th,worldwide,Men,Men (35-39),315 lb,,245 lb,380 lb,,,,,,,,,205 lb,
2210,james warren,,,,,North America West,Men,,360 lb,,280 lb,440 lb,371,,3:49,2:04,8:49,,,,230 lb,
2212,Chris Hayes,CrossFit Rockland,,,,United States,Men,,425 lb,,305 lb,550 lb,367,,,1:46,10:03,,52,,250 lb,0:58
2213,Scott Brenner,CrossFit Hoboken,,,,North America,Men,,235 lb,,155 lb,325 lb,238,,5:20,,,,,,135 lb,
2235,Peter MacDonald,,,,,Canada East,Men,,300 lb,,215 lb,350 lb,,,,3:55,,,30,21:00,160 lb,
2243,Brendan Caslin,CrossFit Southie,,"2023 open
1669th
worldwide",1669th,worldwide,Men,Men,375 lb,,300 lb,425 lb,418,,,,,,52,18:30,225 lb,
2246,Nate Roadman,,,,,North America East,Men,,,,255 lb,,,,,,,,,,220 lb,
2248,Joseph Austin,,,,,North West,Men,,415 lb,,300 lb,505 lb,,,,,,,,,245 lb,
2253,Marco Filamor,,,,,Northern California,Men,,320 lb,,235 lb,380 lb,326,24:12,3:14,3:26,9:24,,,,200 lb,
2278,Jodi Bainbridge,,,,,Canada East,Women,,256 lb,,164 lb,385 lb,,,,,,,,,146 lb,
2282,Jeff Walton,CrossFit Sandusky,,"2023 open
16596th
worldwide",16596th,worldwide,Men,Men (40-44),250 lb,,,390 lb,,,,,,,,32:15,,
2295,Ehren Halse,CrossFit Marin,,"2023 open
1889th
worldwide",1889th,worldwide,Men,Men (45-49),165 kg,,125 kg,220 kg,,,3:39,2:02,9:05,,,,90 kg,
2308,Carlo Sibille Lumia,CrossFit Graoully,,,,Europe,Men,,780 kg,,80 kg,1200 kg,,,,,,,7512,3:50,300 kg,60:00
2323,Mac Downing,CrossFit NCS,,"2023 open
23375th
worldwide",23375th,worldwide,Men,Men,405 lb,,235 lb,375 lb,,,4:46,,,,,,180 lb,
2337,Ben Aimone,CrossFit The Point,,,,South West,Men,,425 lb,,300 lb,565 lb,,,3:03,1:34,,,40,,235 lb,
2351,Eric Kaltenborn,,,,,Central East,Men,,335 lb,,165 lb,355 lb,,,,,,,,26:50,135 lb,
2355,Mathias Datzman,,,,,North Central,Men,,315 lb,,235 lb,315 lb,,,4:46,3:41,,,21,,185 lb,
2360,Nathan Corscadden,,,,,Australia,Men,,160 kg,,115 kg,175 kg,,,4:31,,,,,24:10,95 kg,1:03
2363,Ranee Richards,No Mercy CrossFit,,,,United States,Women,,215 lb,,130 lb,255 lb,,,7:04,4:05,,,,,75 lb,
2379,Alexandre Querin,,,,,North America,Men,,360 lb,,275 lb,435 lb,,,4:16,2:56,,,40,23:00,245 lb,
2383,Vanessa Nelson,CrossFit at MKG,,"2023 open
3102nd
worldwide",3102nd,worldwide,Women,Women (45-49),180 lb,,115 lb,200 lb,,,,,,,,,,
2384,Anthony Mellone,CrossFit Salus,,,,North America,Men,,350 lb,,235 lb,415 lb,,,4:10,,11:00,,30,,185 lb,55:00
2405,David Cain,CrossFit Salisbury,,"2023 open
5622nd
worldwide",5622nd,worldwide,Men,Men (35-39),385 lb,,285 lb,485 lb,333,29:23,2:43,2:24,8:47,,63,20:37,220 lb,
2427,Acacia Deasy,CrossFit Lockhart,,,,North America,Women,,235 lb,,,315 lb,,,,,,,,,,
2430,John Conyers,CrossFit Beaver Menace,,"2023 quarterfinals
1355th
worldwide",1355th,worldwide,Men,Men (40-44),,,,,,,,,,,,,205 lb,
2447,Gareth Pickering,,,,,North America,Men,,110 kg,,85 kg,185 lb,,,8:00,3:19,10:40,,30,22:00,60 kg,
2494,Marlon Montero,,,,,Latin America,Men,,,,,,,,1:35,,,,,,,
2498,Eric Olsen,,,,,North East,Men,,,,155 lb,315 lb,,,4:59,,,,40,22:46,135 lb,1:18
2516,Phillip Jenkins,,,,,,,,365 lb,,220 lb,500 lb,315,23:26,3:47,4:01,8:49,,24,18:40,175 lb,0:59
2549,Phil Shilling,CrossFit Saskatoon,,,,Canada West,Men,,295 lb,,200 lb,345 lb,,,,,,,21,,160 lb,
2550,Steven Limox,CrossFit Rappahannock,,"2023 open
6576th
worldwide",6576th,worldwide,Men,Men (35-39),355 lb,,275 lb,500 lb,346,21:42,3:10,2:20,8:21,,40,,220 lb,0:58
2551,Nicklas Christensen,CrossFit 8500,,,,Denmark,Men,,200 kg,,130 kg,230 kg,,,,,,,45,,100 kg,
2552,Jamie Surprenant,CrossFit La Verne,,,,United States,Women,,285 lb,,195 lb,330 lb,,,,,,,,,150 lb,
2555,Huston Dockery,,,,,Central East,Men,,490 lb,,315 lb,525 lb,,,,,,,,,255 lb,
2568,Zeb Rineer,,,,,Mid Atlantic,Men,,505 lb,,335 lb,555 lb,,,2:08,1:27,,,30,24:48,255 lb,0:59
2580,Luis Gonzalez,Brau Athletics CrossFit,,,,Guatemala,Men,,365 lb,,280 lb,455 lb,,,2:58,3:08,,,40,22:18,220 lb,1:10
2589,Keith Dell,CrossFit United Bundaberg,,,,Oceania,Men (55-59),,138 kg,,102 kg,180 kg,308,24:51,6:32,3:16,10:04,,25,24:46,70 kg,
2595,Kristan Hawkins,CrossFit Carnivore,,,,North America,Women,,270 lb,,185 lb,365 lb,397,,3:12,2:00,,,,,145 lb,1:35
2608,Kasey Heil,CrossFit Queens,,"2023 open
2828th
worldwide",2828th,worldwide,Women,Women (35-39),280 lb,,203 lb,303 lb,,,3:38,,,,,,163 lb,
2613,Ayana Williams,,,,,Mid Atlantic,Women,,220 lb,,145 lb,245 lb,,,,,,,,,115 lb,
2633,swapnil dhall,Funk CrossFit,,,,Asia,Men,,,,,127 kg,,,,,,,,,,
2634,Joanne Schreiner,CrossFit SCV,,"2023 open
209th
worldwide",209th,worldwide,Women (55-59),Women (55-59),170 lb,,125 lb,205 lb,,,6:29,,10:56,,,,90 lb,
2639,Dallas Odgers,,,,,North America,Men,,365 lb,,260 lb,420 lb,335,16:43,2:34,2:38,8:30,,51,21:59,220 lb,1:11
2642,Susan Boyer,Cosmic CrossFit,,,,North America West,Women (60-64),,245 lb,,105 lb,215 lb,252,31:02,9:23,,,,12,,75 lb,
2643,Mary Przybylski,810 CrossFit,,"2023 open
951st
worldwide",951st,worldwide,Women (55-59),Women (55-59),180 lb,,,205 lb,,,,,,,,,85 lb,
2649,Ashley Herman,CrossFit Watauga,,"2023 open
4379th
worldwide",4379th,worldwide,Women,Women (35-39),210 lb,,164 lb,255 lb,,,,,,,35,32:35,125 lb,
2653,Francisco Bollo Jardon,CrossFit Amara,,"2023 open
2309th
worldwide",2309th,worldwide,Men,Men (35-39),150 kg,,120 kg,190 kg,,,3:30,,,,,,95 kg,
2654,Simon Hallam,CrossFit Nanaimo,,,,North America West,Men (55-59),,,,,385 lb,,,,,,,,,,
2662,Crystal Aguilar,Roswell CrossFit,,,,North America West,Women,,220 lb,,170 lb,295 lb,,,,,,,,,135 lb,
2701,Nikki Johnson,CrossFit KMC,,"2023 open
1000th
worldwide",1000th,worldwide,Women,Women (40-44),230 lb,,170 lb,285 lb,312,21:50,5:28,4:04,,,23,22:26,100 lb,
2709,Chinni Reyes,CrossFit Queretaro,,"2023 open
539th
worldwide",539th,worldwide,Women,Women (35-39),130 kg,,90 kg,140 kg,,,2:20,,7:21,,85,,75 kg,
2717,Julian White,,,,,Australia,Men,,193 kg,,140 kg,201 kg,,,4:08,1:55,,,,,113 kg,
2730,C.J. Schiatta,,,,,North America East,Men,,315 lb,,225 lb,420 lb,,,6:41,4:20,22:22,,,30:28,185 lb,
2739,Joshua Piatt,,,,,North America,Men,,435 lb,,365 lb,525 lb,,,,,,,,,290 lb,
2740,Trevor Dennin,Bear Mountain CrossFit,,,,North East,Men,,355 lb,,275 lb,435 lb,,,,,,,30,,205 lb,
2746,Chris Thompson,CrossFit Ashlar,,"2023 open
3453rd
worldwide",3453rd,worldwide,Men,Men (40-44),380 lb,,274 lb,405 lb,,,3:02,,,,,,205 lb,
2755,Alex Tinsley,Axle CrossFit,,,,United States,Men,,455 lb,,275 lb,515 lb,,,2:52,,,,40,,205 lb,
2762,Ashley Blackington,CrossFit Torva,,,,United States,Women,,185 lb,,110 lb,185 lb,247,,8:56,4:42,,,,,75 lb,
2769,Tarrah Filo-Loos,CrossFit Crag,,,,North East,Women,,205 lb,,135 lb,300 lb,,,,,,,,,100 lb,
2773,Geoffrey Landry,,,,,Southern California,Men,,,,235 lb,505 lb,349,,,,,,39,,175 lb,
2777,Jenson VanCise,Perdido Bay CrossFit,,,,North America,Men,,285 lb,,200 lb,425 lb,,37:35,5:14,,,,,,155 lb,
2779,Zach Adams,CrossFit Cody,,,,United States,Men,,305 lb,,260 lb,435 lb,,28:11,,,,,,27:00,210 lb,
2783,Brandon Smith,,,,,South East,Men,,325 lb,,250 lb,460 lb,,,3:35,5:00,7:14,,30,23:00,205 lb,0:57
2788,Al Snyder,CrossFit Total Empowerment,,"2023 open
133rd
worldwide",133rd,worldwide,Men (65+),Men (65+),245 lb,,185 lb,325 lb,,,7:07,,,,31,,145 lb,
2791,Matthew Hazel,CrossFit Woburn,,,,North America,Men,,,,205 lb,285 lb,,,,,,,,,155 lb,
2795,Travis Mann,CrossFit Canmore,,"2023 open
10184th
worldwide",10184th,worldwide,Men,Men (40-44),300 lb,,225 lb,420 lb,,,,,,,,,175 lb,
2796,genevieve bergeron,,,"2023 open
2615th
worldwide",2615th,worldwide,Women,Women (40-44),300 lb,,200 lb,290 lb,,,,,,,12,27:33,145 lb,
2797,Chelsea Owen,CrossFit United Bundaberg,,"2023 open
6212th
worldwide",6212th,worldwide,Women,Women (35-39),102 kg,,70 kg,118 kg,434,29:58,5:02,3:15,11:42,,22,29:27,53 kg,1:41
2807,Yves Voltaire,,,,,Mid Atlantic,Women,,245 lb,,187 lb,265 lb,,,,,,,,,125 lb,
2812,Michael Jolley,CrossFit Coeur d'Alene,,,,North America,Men,,405 lb,,275 lb,425 lb,,,3:38,,,,27,,235 lb,
2813,Bill McCloskey,,,,,Mid Atlantic,Men,,405 lb,,245 lb,425 lb,320,,4:00,,9:50,,28,,225 lb,
2822,Robert Poth,CrossFit Steam,,,,North America,Men,,300 lb,,235 lb,335 lb,356,29:13,4:06,2:29,11:56,,30,,190 lb,
2826,Marco Yulo,,,,,Asia,Men,,315 lb,,255 lb,385 lb,,,4:58,,9:22,,,,200 lb,
2850,keith willis,Ballston CrossFit,,,,North America,Men,,245 lb,,185 lb,360 lb,274,30:43,6:59,5:37,10:31,,10,26:03,135 lb,1:30
2862,Jamie Jackson,Compound CrossFit,,,,North America,Women,,116 lb,,90 lb,170 lb,,,,,,,,,60 lb,
2871,John Wilcox,CrossFit Yeti,,"2023 open
2612th
worldwide",2612th,worldwide,Men (55-59),Men (55-59),290 lb,,195 lb,350 lb,,31:00,7:10,,,,25,,135 lb,32:00
2886,Rena Eleazar,,,,,North East,Women,,195 lb,,160 lb,225 lb,,,5:42,3:31,,,,26:20,125 lb,
2888,Kenny Brown,,,,,North Central,Men,,365 lb,,255 lb,515 lb,358,,2:25,2:14,6:51,,60,,200 lb,
2897,Tim Pretare,Transform CrossFit,,"2023 open
2756th
worldwide",2756th,worldwide,Men (55-59),Men (55-59),265 lb,,165 lb,375 lb,194,,,,,,34,,140 lb,
2898,Naomi Cryer,CrossFit Northern Adelaide,,"2023 open
926th
worldwide",926th,worldwide,Women,Women (40-44),112 kg,,88 kg,157 kg,365,19:27,3:41,1:18,9:35,,34,25:30,58 kg,1:12
2902,Stephanie Hay,CrossFit Fairfax,,,,North America,Women,,275 lb,,210 lb,245 lb,,,2:43,,9:09,,,,176 lb,1:13
2904,Dex Tacchino,CrossFit Luke,,,,United States,Women,,155 lb,,,285 lb,,,,,,,,,,
2908,Kurtis Steadman,CrossFit FNA,,,,Canada West,Men,,405 lb,,260 lb,475 lb,,,3:14,3:44,,,,19:51,200 lb,
2910,Brittney Byrd,Circle City CrossFit,,,,South East,Women,,165 lb,,95 lb,195 lb,177,,9:32,,,,10,31:12,75 lb,
2912,James McGhee,,,,,Central East,Men,,245 lb,,205 lb,335 lb,332,30:00,6:58,3:26,9:00,,,17:58,145 lb,1:06
2935,Robert Edgren,,,,,North East,Men,,250 lb,,160 lb,355 lb,,,,,,,7,24:33,135 lb,
2936,Randi Martin,Compass CrossFit,,"2023 quarterfinals
1198th
worldwide",1198th,worldwide,Women,Women (35-39),240 lb,,165 lb,295 lb,,33:50,5:46,,10:59,,,,115 lb,1:33
2942,Lord Robert Shebiro,,,,,North East,Men,,425 lb,,275 lb,585 lb,,,3:57,,,,31,26:24,185 lb,
2955,Leila Wolfe,Cityside CrossFit,,,,United States,Women,,280 lb,,195 lb,295 lb,,,,,,,,,160 lb,
2956,oswaldo arauz,,,,,Latin America,Men,,,,,410 lb,,,,,,,,25:05,,
2964,Rich Ryan,CrossFit 720,,,,North America,Men,,315 lb,,210 lb,380 lb,405,,2:39,3:15,6:45,,34,15:05,,
2984,Rebecca Connew,,,,,Australia,Women,,115 kg,,85 kg,150 kg,,,,,,,,,65 kg,
2988,Vince Orabona,Double Diamond CrossFit,,,,North America,Men (55-59),,250 lb,,180 lb,335 lb,208,,,,,,31,,145 lb,
2990,Dan Carmody,CrossFit Okami,,"2023 open
20865th
worldwide",20865th,worldwide,Men,Men (40-44),315 lb,,250 lb,410 lb,,,6:30,5:15,10:30,,10,20:25,180 lb,
2993,Dan Hahn,FTX CrossFit,,,,North America,Men,,455 lb,,275 lb,500 lb,,,3:06,2:21,9:14,,,21:09,185 lb,
3008,Nathan Michael King,CrossFit Branson,,"2023 open
2679th
worldwide",2679th,worldwide,Men,Men (40-44),355 lb,,280 lb,430 lb,,21:03,4:19,,10:46,,,,215 lb,
3049,Johan Klawitter,,,,,Europe,Men,,180 kg,,,240 kg,,,,,,,,,93 kg,
3097,Andrew Newcomb,CrossFit Richmond,,,,Oceania,Men,,120 kg,,90 kg,160 kg,,,,,,,,,65 kg,
3109,Jérôme Boudart,CrossFit Mons,,,,Europe Central,Men,,125 kg,,95 kg,185 kg,,,4:35,,8:00,,39,21:45,75 kg,
3111,Chris Le Roux,CrossFit Curium,,,,Africa,Men,,170 kg,,125 kg,200 kg,,,3:35,,,,60,,95 kg,
3114,Come Fromant,CrossFit Poitiers,,"2023 open
6738th
worldwide",6738th,worldwide,Men,Men (35-39),155 kg,,125 kg,200 kg,,,2:56,2:30,12:42,,32,28:00,100 kg,1:22
3115,Richard Campbell,CrossFit 2444,,,,Australia,Men,,155 kg,,135 kg,230 kg,,,,,,,,,100 kg,
3124,Mikaela Norman,CrossFit Nordic,,"2023 open
53311th
worldwide",53311th,worldwide,Women,Women,125 kg,,90 kg,130 kg,,,3:00,,,,,,75 kg,
3131,George Erasmus,CrossFit Taurus,,"2023 open
3202nd
worldwide",3202nd,worldwide,Men,Men (35-39),374 lb,,275 lb,484 lb,561,18:18,2:54,2:02,,,33,19:35,220 lb,0:54
3136,Matt Budzynski-Stotts,CrossFit Linchpin,,,,North America,Men,,412 lb,,275 lb,425 lb,,,2:19,1:59,,,52,28:32,235 lb,
3141,Hilomi Germain,CrossFit Graoully,,,,Europe,Men,,145 kg,,100 kg,150 kg,280,,,5:05,,,30,,80 kg,
3146,James Goulet,CrossFit Echo,,"2023 open
9722nd
worldwide",9722nd,worldwide,Men,Men (35-39),285 lb,,215 lb,450 lb,,,6:25,,16:00,,40,26:10,155 lb,
3149,Ashley Sanders,,,,,North East,Women,,180 lb,,,185 lb,,,,,,,5,,75 lb,
3169,Dennis Jennings,Towpath CrossFit,,"2023 open
633rd
worldwide",633rd,worldwide,Men (65+),Men (65+),,,,,,,,,,,11,8:30,,
3178,Amy Herrington,CrossFit Empire South,,,,North America East,Women,,170 lb,,105 lb,185 lb,,,,,13:03,,,,80 lb,
3187,Ashley Dickinson,JAD CrossFit,,"2023 quarterfinals
419th
North America East",419th,North America East,Women,Women,265 lb,,210 lb,305 lb,,,,,,,50,,165 lb,
3203,Joannie Marcoux-Clement,,,,,Canada East,Women,,195 lb,,140 lb,,,,,,,,,,95 lb,
3208,Jon Osborne,CrossFit Fit Farm,,"2023 open
898th
worldwide",898th,worldwide,Men,Men (50-54),345 lb,,255 lb,385 lb,365,22:34,3:19,2:49,7:34,,41,21:00,185 lb,58:00
3217,Marta Chanez,Resolution CrossFit,,,,United States,Women (55-59),,165 lb,,75 lb,235 lb,276,33:50,8:28,2:56,13:45,,21,27:00,75 lb,1:38
3220,Henrik Salling,CrossFit Butcher's Lab,,"2023 open
7517th
worldwide",7517th,worldwide,Men,Men (50-54),85 kg,,65 kg,140 kg,,,9:12,,,,,25:00,55 kg,
3223,Erica Shimamura,,,,,North America West,Women,,185 lb,,165 lb,255 lb,,,,2:55,,,,31:00,115 lb,
3226,Mike Thomson,,,"2023 open
1076th
worldwide",1076th,worldwide,Men,Men (35-39),380 lb,,275 lb,435 lb,337,,3:11,2:31,,,30,,210 lb,
