,Athlete,Affiliate,Country,Competition,Placement,Region,Division,Division_2,Back Squat,Chad1000x,Clean and Jerk,Deadlift,Fight Gone Bad,Filthy 50,Fran,Grace,Helen,L1 Benchmark,Max Pull-ups,Run 5k,Snatch,Sprint 400m
1829,Tine Borup,CrossFit 8800,,"2023 quarterfinals
1430th
Europe",1430th,Europe,Women,Women,110 kg,,83 kg,150 kg,,,6:17,,,,31,28:30,68 kg,
1833,Tim van Dalfsen,CrossFit Calluna,,"2023 open
30062nd
worldwide",30062nd,worldwide,Men,Men,140 kg,,110 kg,175 kg,,,,,,,,,90 kg,
1841,Brandus Williams,,,,,,,,385 lb,,220 lb,505 lb,,26:26,4:15,4:01,,,66,24:30,165 lb,1:10
1849,Marco van Gastel,CrossFit Malle,,"2023 open
2469th
worldwide",2469th,worldwide,Men (55-59),Men (55-59),110 kg,,80 kg,160 kg,,,7:06,,,,27,23:20,60 kg,2:40
1857,Jason Cummings,Champlain Valley CrossFit,,,,North America East,Men,,280 lb,,135 lb,285 lb,,,,,,,15,22:30,135 lb,1:50
1864,Matthew Klundt,CrossFit Teo,,"2023 open
31825th
worldwide",31825th,worldwide,Men,Men,325 lb,,245 lb,475 lb,,,,,,,39,,195 lb,
1883,Torsten Walter,,,,,North America,Men,,405 lb,,315 lb,475 lb,,,2:51,2:47,8:27,,47,,275 lb,
1888,Sara Wensien,CrossFit Holbaek,,"2023 open
83872nd
worldwide",83872nd,worldwide,Women,Women,70 kg,,55 kg,122 kg,,,,,,,,,38 kg,
1898,Bruno Morais,,,,,,,,140 kg,,125 kg,165 kg,,,,,,,,,94 kg,
1900,Amber Perron,,,,,North America,Women,,,,220 lb,,,,2:16,,,,,,180 lb,
1904,Eddie Coetzee,Tiger Pit CrossFit,,"2023 open
3192nd
worldwide",3192nd,worldwide,Men,Men (45-49),190 kg,,100 kg,215 kg,227,,6:51,,12:02,,25,28:05,100 kg,1:33
1915,Kaya Kristiansen,CrossFit Oslo,,,,Europe,Women,,112 kg,,84 kg,137 kg,,,,,,,,,66 kg,
1917,Vincent Leplat,Fair Fight CrossFit,,"2023 open
9968th
worldwide",9968th,worldwide,Men,Men,148 kg,,113 kg,160 kg,,,4:02,,,,,,90 kg,0:56
1918,B. Mitchell Houle,CrossFit Fear Average,,,,United States,Men,,305 lb,,230 lb,365 lb,,,,,,,,,190 lb,
1926,Han-Sheng Lee,Middle Island CrossFit,,,,China,Men,,300 lb,,240 lb,350 lb,,,5:03,,,,30,,175 lb,
1930,Stephanie Okeafor,Corn Country CrossFit,,"2023 quarterfinals
498th
worldwide",498th,worldwide,Women,Women (45-49),230 lb,,170 lb,305 lb,,,3:58,2:14,,,,,145 lb,
1944,Akihiro Fukai,CrossFit SSC,,"2023 quarterfinals
571st
worldwide",571st,worldwide,Men,Men (50-54),165 kg,59:15,115 kg,175 kg,,,4:15,3:13,,,25,,85 kg,
1955,Asier Otxandio,CrossFit Urquijo,,"2023 quarterfinals
1124th
Europe",1124th,Europe,Men,Men,180 kg,,130 kg,198 kg,,,,,,,,,101 kg,
1982,Al Grintalis,Titan CrossFit,,"2023 open
4385th
worldwide",4385th,worldwide,Men (55-59),Men (55-59),320 lb,,185 lb,305 lb,,,6:00,,,,10,36:00,145 lb,
1983,Amir Fazliakhmetov,,,"2023 open
27511th
worldwide",27511th,worldwide,Men,Men,170 kg,,130 kg,205 kg,,,,,,,,,100 kg,
2007,Rodrigo Kocssis,CrossFit Torden Prado,,,,Brazil,Men,,184 kg,,124 kg,200 kg,,,5:03,,,,,27:11,96 kg,1:15
2011,Jonathan Rodriguez,,,,,"Venezuela, Bolivarian Republic of",Men,,286 lb,,235 lb,365 lb,,,,,,,,,170 lb,
2014,Max Beaulieu,,,,,North America,Men,,505 lb,,315 lb,520 lb,,,,,,,45,27:31,205 lb,1:05
2050,Taran Snyder,CrossFit DNR,,,,North America,Men,,335 lb,,,425 lb,,,,,,,,,,
2065,Victor Guerra,CrossFit 347,,"2023 open
15621st
worldwide",15621st,worldwide,Men,Men (35-39),255 lb,,198 lb,325 lb,,,4:47,,10:10,,53,,169 lb,1:30
2070,Brett Moore,CrossFit 286,,,,North America,Men,,430 lb,,265 lb,500 lb,,,5:34,2:56,9:50,,32,,220 lb,1:17
2073,Watson Silva,,,,,,,,374 lb,,245 lb,135 lb,,,5:03,4:18,,,33,,185 lb,
2081,Brett Horchar,CrossFit R.A.W.,,"2023 open
5187th
worldwide",5187th,worldwide,Men,Men,340 lb,,285 lb,425 lb,,,2:36,,,,,,225 lb,
2102,Luis Hernandez,,,,,,,,365 lb,,295 lb,430 lb,,,3:50,,,,55,22:03,230 lb,
2135,Robert Carroll,,,,,,,,,,,500 lb,,,,,,,,,,
2137,Patrick Quinn,CrossFit DeForest,,,,North America,Men,,435 lb,,270 lb,505 lb,,,,2:22,,,,,175 lb,
2155,Robert McMillan,New Generation CrossFit,,"2023 open
209th
worldwide",209th,worldwide,Men (60-64),Men (60-64),130 kg,,80 kg,180 kg,,,5:15,,,,,23:46,67 kg,
2159,Tyler Morgan,Streamline CrossFit,,,,United States,Men,,385 lb,,275 lb,465 lb,,,,,,,,20:13,205 lb,
2170,Teri Keaton,CrossFit Breaking Boundaries North,,,,United States,Women,,240 lb,,165 lb,335 lb,,,,,,,19,23:45,145 lb,1:20
2172,Jeremy Neufeld,CrossFit OBF,,,,Canada,Men,,280 lb,,225 lb,380 lb,315,,4:34,2:52,,,,,135 lb,
2187,Magdalena Sulaiman,CrossFit Orpington,,"2023 quarterfinals
160th
Europe",160th,Europe,Women,Women,126 kg,,95 kg,152 kg,,,,,,,,,68 kg,
2190,Stefan Castro,,,,,Europe North,Men,,150 kg,,100 kg,150 kg,,,,,,,,,80 kg,
2202,Doug Parizeau,CrossFit Medfield,,,,North America East,Men (60-64),,,,,,298,,,,,,,,,
2211,William Tarlton,,,,,,,,,,,,,,,,,,23,20:03,,
2214,Sarah Myers,Iron Talon CrossFit,,"2023 open
41589th
worldwide",41589th,worldwide,Women,Women,200 lb,,145 lb,245 lb,,,6:51,3:13,11:50,,,,105 lb,
2234,Abi Hunt,CrossFit Guildford,,"2023 open
5885th
worldwide",5885th,worldwide,Women,Women (45-49),75 kg,,,95 kg,,,6:51,,11:36,,,,30 kg,
2239,Jessica Colton,Capital CrossFit,,"2023 open
3866th
worldwide",3866th,worldwide,Women,Women (35-39),225 lb,,165 lb,305 lb,,,3:57,2:57,10:26,,,27:47,115 lb,
2244,Juan Manuel Gelay,CrossFit Korvo,,,,South America,Men,,117 kg,,80 kg,161 kg,,,4:12,,17:21,,36,25:40,55 kg,
2254,Evan Harrison,,,"2023 quarterfinals
1445th
worldwide",1445th,worldwide,Men,Men (35-39),485 lb,,305 lb,465 lb,,,,,,,40,,225 lb,
2256,Adam Cross,CrossFit Bass Coast,,,,Oceania,Men,,155 kg,,100 kg,202 kg,,,2:47,2:35,,,31,28:50,70 kg,
2257,Mairim Ramirez,Jibaros CrossFit,,"2023 open
3123rd
worldwide",3123rd,worldwide,Women,Women (50-54),,,,285 lb,,,,,,,,,,
2263,Jason Tang,,,,,,,,220 lb,,160 lb,315 lb,,,5:27,2:46,,,,29:03,135 lb,
2283,Tianxue Zhang,Stud CrossFit,,,,Asia,Women,,75 kg,,53 kg,100 kg,,,,4:26,,,,,45 kg,
2289,Sebastian Wins,CrossFit Hangover,,,,Europe,Men,,235 kg,,138 kg,250 kg,,,3:51,1:55,,,,24:18,110 kg,1:05
2318,Paul Moffatt,Side Door CrossFit,,,,North America,Men,,295 lb,,175 lb,305 lb,,,,,,,,,135 lb,1:11
2325,Jennifer Brasseur,CrossFit Wavre,,"2023 quarterfinals
70th
Europe",70th,Europe,Women,Women,,,95 kg,150 kg,,,,,,,,,85 kg,
2329,Natasha Jelley,CrossFit Chew Valley,,,,Europe,Women,,250 lb,,78 kg,123 kg,,26:37,,3:00,,,,24:00,63 kg,
2334,Thomas Ehlig-Jensen,CrossFit Sigurdsgade,,,,Denmark,Men,,140 kg,,100 kg,200 kg,,,,,,,2,,60 lb,90:37
2372,Collinet Nicolas,,,,,Europe,Men,,130 kg,,100 kg,140 kg,,,3:15,3:10,8:00,,,,65 kg,
2376,Denis Bereza,,,,,Africa,Men,,374 lb,,253 lb,462 lb,,,4:07,2:33,,,25,20:50,198 lb,
2381,Cory Etchason,Brick CrossFit,,,,North America West,Women,,235 lb,,175 lb,,,,,,,,,,145 lb,
2383,Rob Smith,,,,,,,,,,140 kg,,,,,,,,,,110 kg,
2402,Eugenia Furtado,CrossFit Stealth,,,,North America,Women,,215 lb,,160 lb,320 lb,,,,,,,,26:50,105 lb,
2420,Silvio Pinna,,,,,,,,155 kg,,,220 kg,,,,,,,26,,,
2427,Troy Morneau,Tidal CrossFit Bronte,,,,Canada East,Men,,305 lb,,225 lb,350 lb,,,,,,,,,135 lb,
2435,Andrew Martin,Yankee CrossFit,,"2023 open
4065th
worldwide",4065th,worldwide,Men,Men,,,,,,,3:26,,,,,,,
2438,Tripp Starling,,,,,North America,Men,,235 lb,,185 lb,310 lb,,,6:40,6:35,10:48,,30,22:00,135 lb,1:06
2473,Annette LaCosse,,,,,Central East,Women,,185 lb,,125 lb,215 lb,,,,,,,,,85 lb,
2484,Jae Sung Lee,CrossFit NOBBAGGU,,,,Asia,Men,,310 lb,,245 lb,395 lb,,,,,,,,,185 lb,
2493,J Parker Cunneen,CrossFit Riverfront,,,,North America,Men,,500 lb,,335 lb,565 lb,,,,,,,,,265 lb,
2494,Taylor Byrd,I-Backs CrossFit,,,,North America,Men Upper Extremity,,440 lb,,315 lb,485 lb,,,3:18,,,,38,15:32,245 lb,0:47
2504,Abhishek Bumb,,,,,,,,145 kg,,100 kg,220 kg,,27:00,7:00,,,,44,25:00,75 kg,
2511,Tiaan Vermaak,Lions Bay CrossFit,,,,Africa,Men,,140 kg,,100 kg,220 kg,,,,,,,20,,70 kg,
2520,Maksim Ponomarev,,,,,Asia,Men,,110 kg,,80 kg,140 kg,,,7:30,,,,,,50 kg,
2525,Rafael Feo,,,,,,,,130 kg,,90 kg,170 kg,,,,,,,,,70 kg,2:30
2540,Bengt Johansen,CrossFit Centrum,,,,Europe,Men,,150 kg,,122 kg,218 kg,,,3:06,2:00,9:06,,,,90 kg,
2565,Gerardo Sanchez,CrossFit of Fremont,,,,West Coast,Men,,320 lb,,,385 lb,,,8:00,,,,,,,
2571,Minervino Labrador,CrossFit MH,,"2023 open
1276th
worldwide",1276th,worldwide,Men,Men (35-39),410 lb,,300 lb,505 lb,,,,1:45,2:11,,,,250 lb,
2575,Tim Bakeris,CrossFit Social City,,"2023 open
16160th
worldwide",16160th,worldwide,Men,Men (35-39),225 lb,,,325 lb,,,6:47,,9:23,,,,,
2581,David Wilson,CrossFit Whitchurch,,"2023 open
2519th
worldwide",2519th,worldwide,Men,Men (50-54),,,,,,,10:12,,,,32,17:13,,
2586,Daniela Correa,,,"2023 quarterfinals
458th
North America West",458th,North America West,Women,Women,245 lb,,185 lb,335 lb,,,,,,,50,,160 lb,
2639,Travis Podbilski,,,,,North America West,Men,,385 lb,,225 lb,405 lb,,,,,,,,,175 lb,
2645,Scott Pratt,CrossFit All Level,,,,North America,Men,,175 lb,,,252 lb,,,,,,,,30:50,,
2649,Taylor Evans,CrossFit Phillipsburg,,"2023 open
19202nd
worldwide",19202nd,worldwide,Men,Men (35-39),365 lb,,275 lb,455 lb,,,4:37,2:46,,,42,,205 lb,
2666,Alicia Moreno,,,,,,,,215 lb,,150 lb,255 lb,,,,,,,,,120 lb,
2686,Ingvild Eek,CrossFit Revetal,,"2023 open
4946th
worldwide",4946th,worldwide,Women,Women (40-44),90 kg,,70 kg,120 kg,,,,,,,,,45 kg,
2691,Ricardo Leone,CrossFit Brasil,,,,Brazil,Men,,285 lb,,240 lb,340 lb,,,,3:30,9:19,,32,,200 lb,
2709,Leonardo Henriquez,CrossFit Gennox,,"2023 open
35053rd
worldwide",35053rd,worldwide,Men,Men,120 kg,,100 kg,170 kg,,,,,,,40,26:22,95 kg,
2772,Mario Cruz,,,"2023 open
5071st
worldwide",5071st,worldwide,Men,Men (35-39),275 lb,,245 lb,385 lb,,,,,,,,,195 lb,
2779,Shawn Kelley,CrossFit Marin,,"2023 open
27567th
worldwide",27567th,worldwide,Men,Men,375 lb,,275 lb,415 lb,,,,3:00,,,50,,215 lb,0:59
2784,Jesse Garcia,CrossFit HPC,,"2023 open
26645th
worldwide",26645th,worldwide,Men,Men,345 lb,,256 lb,405 lb,,21:39,2:50,2:39,8:42,,50,24:10,200 lb,1:12
2791,Scott Rheault,Maniac CrossFit,,,,North America,Men,,265 lb,,200 lb,320 lb,,,,,,,,,165 lb,
2817,Candy Tipton,Choctaw CrossFit Broken Bow,,"2023 open
17355th
worldwide",17355th,worldwide,Women,Women,200 lb,,135 lb,245 lb,,,,,,,,,95 lb,
2818,Christo Du Plessis,,,"2023 open
11864th
worldwide",11864th,worldwide,Men,Men,150 kg,,115 kg,200 kg,,,3:56,,52:04,,,25:00,95 kg,
2819,Courtney Howard,CrossFit AFK,,"2023 open
52030th
worldwide",52030th,worldwide,Women,Women,165 lb,,115 lb,215 lb,,,,,,,6,,85 lb,1:29
2844,Carlos Escudero,,,,,,,,,,,,,,,,,,,25:00,,
2858,Rachel Mcknight,CrossFit Darlington,,,,United Kingdom,Women,,,,,140 kg,,,,,,,12,23:00,,
2877,Jake Turner,CrossFit Peoria,,"2023 open
4141st
worldwide",4141st,worldwide,Men,Men (40-44),350 lb,,260 lb,425 lb,,,3:37,2:29,8:40,,,,215 lb,
2897,Gina Hernandez,CrossFit Siege,,,,North America,Women,,,,,,,,4:36,2:47,12:22,,,,,
2903,James White,CrossFit Falcon View,,,,United States,Men,,275 lb,,,350 lb,,,,3:49,13:52,,,,135 lb,
2905,Robert Barchard,,,,,North America West,Men,,325 lb,,159 lb,375 lb,,,,,11:04,,,25:43,111 lb,1:28
2915,Francisco Infante,NCFIT CrossFit,,,,North America West,Men (55-59),,275 lb,,,445 lb,,,,,,,,,,
2925,Alex John,CrossFit Kaiserslautern,,,,Germany,Men,,265 lb,,175 lb,440 lb,,,5:26,,,,,,145 lb,
2940,Kyle Hutchens,,,,,West Coast,Men,,335 lb,,235 lb,365 lb,,,,3:18,,,,,155 lb,
2950,Gabriela Mattos,,,,,South America,Women,,325 lb,,135 lb,305 lb,,,3:42,,,,33,,165 lb,
2963,Katie Best,GV CrossFit,,,,South West,Women,,180 lb,,135 lb,235 lb,,,,,,,,,115 lb,
2978,Jason Donaldson,,,,,Europe,Men,,200 kg,,140 kg,,,,,,,,,,110 kg,
3003,Roman Movsisyan,,,,,Europe North,Men,,170 kg,,125 kg,200 kg,,,,,,,,,102 kg,
3011,Jeremy Russeil,CrossFit Caldeira,,,,France,Men,,170 kg,,120 kg,210 kg,259,,2:59,,8:14,,50,,100 kg,1:00
3025,Katherine Beechem,CrossFit Hale,,"2023 quarterfinals
510th
worldwide",510th,worldwide,Women,Women (35-39),215 lb,,155 lb,265 lb,407,19:05,4:32,3:20,8:57,,,,120 lb,
3026,Hannah Roslyn Richards,CrossFit Penzance,,"2023 open
91598th
worldwide",91598th,worldwide,Women,Women,,,50 kg,92 kg,,,,,,,,,42 kg,
3035,Ansley Mosier,CrossFit Undone,,,,North America,Women,,210 lb,,150 lb,260 lb,308,23:31,3:36,2:14,9:59,,,21:42,110 lb,1:21
3054,Ashley Smith,CrossFit Exhilarate,,,,Canada East,Women,,215 lb,,140 lb,275 lb,,,,,,,,,110 lb,
3055,Tim Byrd,,,,,,,,385 lb,,,505 lb,,,,,,,,,,
3061,Shelley Jones,Columbia CrossFit,,"2023 open
1201st
worldwide",1201st,worldwide,Women,Women,275 lb,,235 lb,370 lb,,,,,,,,,170 lb,
3074,Tom Joyce,CrossFit Blockhouse,,,,United Kingdom,Men,,140 kg,,100 kg,210 kg,,,4:50,,10:23,,,,75 kg,
3115,Do-eon Kwak,CrossFit Honey Badger,,"2023 quarterfinals
91st
Asia",91st,Asia,Men,Men,375 lb,,305 lb,425 lb,,,2:18,,,,,,245 lb,
3142,Larry Billotto,,,,,Mid Atlantic,Men,,405 lb,,,,,,,,,,,,,
3148,Randy Waldner,CrossFit Endure,,"2023 open
3409th
worldwide",3409th,worldwide,Men,Men (40-44),365 lb,,255 lb,500 lb,336,27:51,3:53,2:26,,,32,23:28,215 lb,
3155,Thibaut Dufour,CrossFit Krios,,"2023 open
47786th
worldwide",47786th,worldwide,Men,Men,143 kg,,105 kg,171 kg,,,,,,,,,82 kg,
3161,Gabriella Cote,CrossFit Veni Vidi Vici,,"2023 open
2814th
worldwide",2814th,worldwide,Women (55-59),Women (55-59),130 lb,,90 lb,190 lb,,,5:40,3:24,,,,33:00,50 lb,
3181,Ahmed Ben Abdennebi,R CrossFit,,,,France,Men,,145 kg,,90 kg,190 kg,,,,,,,,21:00,70 kg,
3214,Rachel Ann Martin,,,,,,,,155 lb,,110 lb,165 lb,,,8:30,,,,,,100 lb,
3215,Lucy Chadwick,Ore CrossFit,,,,Europe,Women,,,,,,,,,,,,,25:49,,
3222,Timo Behrend,CrossFit Kreis 9,,,,Switzerland,Men,,170 kg,,120 kg,200 kg,,,2:57,,,,,,100 kg,
3223,Matthijs Deprez,CrossFit Gent,,"2023 open
2227th
worldwide",2227th,worldwide,Men,Men,165 kg,,130 kg,215 kg,,,2:23,,,,84,,100 kg,
3264,Daniel Diaz Gomez,Studio CrossFit,,,,Europe,Men,,120 kg,,65 kg,140 kg,,,,,,,,,60 kg,
3279,Jesper Thiman,,,,,Europe North,Men,,190 kg,,110 kg,220 kg,,,,,,,,20:55,90 kg,1:10
3291,Rasmus Tramp Frederiksen,,,,,,,,,,,,,,,,,,,22:30,,
3305,Justin Frost,Snake River CrossFit,,,,North America,Men,,325 lb,,255 lb,365 lb,330,,4:53,2:40,9:52,,,20:19,205 lb,
3309,Tristen Paskel,,,,,North America,Men,,385 lb,,315 lb,485 lb,353,,2:51,1:42,7:40,,,,225 lb,
3353,Nathan Pruit,,,,,South West,Men,,130 kg,,106 kg,,,,,,,,,,92 kg,
3354,Iker Laraudogoitia,CrossFit KKUK,,,,Europe,Men,,150 kg,,110 kg,150 kg,,,5:24,,,,20,19:25,75 kg,1:21
3366,Lucas Dolis,CrossFit Maringa,,,,South America,Men,,240 lb,,160 lb,225 lb,,,,,,,,30:00,125 lb,
3371,Lauren Bettencourt,Southern Boom CrossFit,,"2023 open
28743rd
worldwide",28743rd,worldwide,Women,Women,225 lb,,145 lb,245 lb,173,,4:42,3:47,10:10,,,,122 lb,1:40
3383,Mike Brown,NewCov CrossFit,,,,North America,Men,,365 lb,,245 lb,435 lb,,,10:13,3:08,14:05,,7,26:32,175 lb,
3398,Kellie Duck,,,,,North America,Women,,115 lb,,110 lb,155 lb,,,,,,,,,90 lb,2:30
3399,Sarah Couture,,,,,North Central,Women,,,,,285 lb,,25:35,6:57,,10:23,,,,95 lb,
3410,Alex Moore,Remarkables CrossFit,,,,Australasia,Men,,150 kg,,,200 kg,,,,4:27,,,,,,1:10
3411,Robert Stubbs,WIT CrossFit,,,,United Kingdom,Men,,228 kg,,130 kg,273 kg,,,,,,,,,105 kg,
3412,Dmitry Plenin,,,,,Asia,Men,,170 kg,,100 kg,145 kg,,,5:50,3:43,10:35,,,,80 kg,
3420,Lionel Eschenbrenner,Nero CrossFit,,,,Europe,Men,,155 kg,,120 kg,185 kg,,,,,,,,,95 kg,
3423,Timothy Cheng,,,"2023 open
9100th
worldwide",9100th,worldwide,Men,Men (35-39),140 kg,,103 kg,180 kg,,,,,,,,,90 kg,
3434,Sandro Nickel,CrossFit Bonn,,"2023 open
26950th
worldwide",26950th,worldwide,Men,Men (35-39),130 kg,,85 kg,180 kg,,,,,,,,,65 kg,
3441,Achu Sasi,,,,,,,,335 lb,,265 lb,415 lb,,,,,,,,,205 lb,
3452,Jason Humphreys,CrossFit 865,,,,North America,Men,,,,,435 lb,,,,2:44,9:13,,,21:00,,
3470,Robert Hayes,,,,,,,,630 lb,,,635 lb,,,,,,,,,,
3473,Alexis Ruiz,,,,,,,,325 lb,,,,,,,,,,,,165 lb,
3484,Kimberly Jennison,CrossFit Psyched,,,,North America West,Women,,185 lb,,130 lb,275 lb,231,29:53,,,,,,26:40,105 lb,
3488,Emily Bass,,,,,North America East,Women,,245 lb,,195 lb,285 lb,,,,,,,,,155 lb,
3490,Helena Lima,CrossFit Crown Petropolis,,,,South America,Women,,155 lb,,148 lb,247 lb,,17:49,3:35,4:46,,,50,28:00,122 lb,
3501,Taylor Richie,CrossFit 519,,"2023 quarterfinals
460th
North America East",460th,North America East,Women,Women,266 lb,,206 lb,302 lb,,,,2:02,,,13,,156 lb,
3512,Nicholas Deschenes,West Kelowna CrossFit,,"2023 quarterfinals
872nd
worldwide",872nd,worldwide,Men,Men (40-44),415 lb,,300 lb,505 lb,431,20:35,4:05,2:04,,,25,,240 lb,1:25
3517,Stephen Lozier,CrossFit Metal Therapy,,"2023 quarterfinals
1538th
Europe",1538th,Europe,Men,Men,161 kg,,103 kg,190 kg,345,,3:50,2:24,,,53,20:30,75 kg,1:45
3535,Marlene Storti,CrossFit La Côte,,"2023 open
25351st
worldwide",25351st,worldwide,Women,Women,125 kg,,86 kg,125 kg,,,,4:50,,,23,,76 kg,1:37
3539,Alexandra Clark,CrossFit Courageous,,"2023 quarterfinals
349th
North America East",349th,North America East,Women,Women,235 lb,,215 lb,305 lb,,,4:16,5:21,9:31,,,,155 lb,
3545,Mark Koppisch,,,,,North America,Men (60-64),,,,,260 lb,,,,,,,,,,
3552,Michael Park,CrossFit Humber,,,,Europe,Men,,180 kg,,135 kg,200 kg,,,2:36,,,,40,,115 kg,
3554,David Sobel,CrossFit Leyland,,,,Asia,Men,,155 kg,,120 kg,210 kg,,,,,,,,,95 kg,
3571,Dmitriy Sidoruk,,,,,Europe,Men,,170 kg,,100 kg,190 kg,349,,,,,,30,,75 kg,
3577,Gretchen Blair,,,,,North America,Women,,180 lb,,130 lb,215 lb,,,,,,,,,90 lb,
3595,Ann Marie Hamrick,CrossFit Thumbs Up,,,,North America,Women,,200 lb,,,225 lb,,,,,,,,24:20,,
3611,Julia Huetter,CrossFit High Hopes,,,,Europe,Women,,95 kg,,60 kg,135 kg,,,,,,,,25:34,,
3615,MAJD EDDIN HABBAL,,,,,,,,120 kg,,80 kg,140 kg,,,,,,,30,,50 lb,
3621,Vanessa Kerecz,CrossFit Barigui,,"2023 open
18778th
worldwide",18778th,worldwide,Women,Women (35-39),93 lb,,103 lb,175 lb,,32:38,,,18:00,,,35:33,63 lb,2:03
3625,Dario Lo Giudice,CrossFit Firenze,,,,Europe,Men,,150 kg,,90 kg,150 kg,,,4:50,,,,,21:00,70 kg,0:58
3629,Jonas Lerdangaard,,,,,,,,150 kg,,102 kg,140 kg,,,,,,,17,22:30,90 kg,
3631,Joseph Arnold,Forged Steele CrossFit,,"2023 open
6760th
worldwide",6760th,worldwide,Men,Men (35-39),315 lb,,225 lb,395 lb,,,,,,,44,,170 lb,
3639,Nathan Bunce,CrossFit SouthEast Witham,,,,United Kingdom,Men,,,,,,,,,,,,,28:54,,
3640,Carmen Rautenbach,,,,,,,,,,,,,,,3:02,,,,,,
3668,Brittany Watson,CrossFit Takeover,,,,United States,Women,,235 lb,,180 lb,285 lb,,,,,,,,,145 lb,
3675,Luis Fallas,,,,,,,,220 lb,,165 lb,275 lb,,,,,,,,,,1:45
3679,Boris Schmidt,CrossFit Hiringa,,,,France,Men,,140 kg,,95 kg,182 kg,,,4:38,2:57,,,,,70 kg,
3681,Lars Soderqvist,CrossFit Mejeriet,,,,Europe,Men,,170 kg,,120 kg,190 kg,,21:57,3:30,2:09,,,17,22:30,98 kg,1:05
3682,Vladimir Yanaev,,,,,,,,,,,,,,,,,,70,18:30,,1:10
3700,Roselyne Omanga,FirstPower CrossFit,,,,Kenya,Women,,110 kg,,50 kg,130 kg,,,,,13:53,,,,40 kg,
3712,Kristin Artery,Oceanside CrossFit,,,,United States,Women,,285 lb,,,305 lb,,,,,,,,,,
3744,Breyer Bullock,,,,,Central East,Men,,345 lb,,245 lb,425 lb,,,,,,,,18:07,,
3745,Hyeongyun Choi,CrossFit Geeks,,"2023 open
56445th
worldwide",56445th,worldwide,Men,Men,245 lb,,175 lb,295 lb,,,,,,,36,18:30,148 lb,
3751,Florian Reiter,,,,,Austria,Men,,146 kg,,112 kg,162 kg,,,3:36,,,,24,17:39,85 kg,1:09
3752,Christopher Mulvey,,,,,Central East,Men,,113 kg,,89 kg,185 kg,,,,,,,,,70 kg,
3763,David Longchamps,CrossFit Anchored Athletics,,"2023 quarterfinals
1418th
worldwide",1418th,worldwide,Men,Men (35-39),,,,,,21:10,,,7:39,,,18:24,,
3765,Eunwoo Jo,,,,,Asia,Men,,415 lb,,265 lb,490 lb,288,24:19,3:41,2:59,8:15,,50,19:58,225 lb,
3778,Ivo Silveira,CrossFit Lusitanos,,,,Europe,Men,,145 kg,,110 kg,195 kg,,,2:25,,,,,23:00,75 kg,
3812,Elody Masse,CrossFit Wild Squad,,"2023 open
4118th
worldwide",4118th,worldwide,Women,Women (35-39),95 kg,,71 kg,,,,,,,,,,53 kg,
3837,Thomas Nordwick,Shotgun CrossFit,,"2023 open
604th
worldwide",604th,worldwide,Men (60-64),Men (60-64),215 lb,,,287 lb,,,4:25,2:41,,,,23:41,,
3869,Justin Bowers,Harvest CrossFit,,,,United States,Men,,315 lb,,250 lb,405 lb,,,5:04,2:27,8:55,,,21:26,170 lb,1:08
3871,Jose Luis Rodriguez Partida,CrossFit 514,,"2023 open
43841st
worldwide",43841st,worldwide,Men,Men,,,175 lb,,,,,,,,,29:22,125 lb,
3877,Natalie Rivier,CrossFit Bytown,,,,North America,Women,,205 lb,,135 lb,267 lb,,,,,,,,,92 lb,
3885,Mark Costner,CrossFit Jungle Gym,,,,North America,Men,,345 lb,,230 lb,375 lb,332,,,,,,,22:35,170 lb,1:09
3889,John Neilson,CrossFit Orangeville,,,,Canada,Men,,375 lb,,275 lb,475 lb,,,2:51,1:18,,,,,205 lb,1:02
3896,Daniele Savalli,,,,,,,,130 kg,,100 kg,170 kg,,,,3:28,,,47,,80 kg,
3906,Edgaras Krasavcevas,,,"2023 open
11061st
worldwide",11061st,worldwide,Men,Men,170 kg,,125 kg,210 kg,352,,,,,,,21:20,105 kg,
3907,Jonathan Lopez,Angelino CrossFit,,,,North America,Men,,280 lb,,210 lb,345 lb,,,,4:13,,,,,145 lb,
3925,Magdalena Thors,CrossFit NB,,,,Sweden,Women,,55 kg,,,100 kg,,,,,,,,29:52,,
3929,Jason Holloway,Raw Edge CrossFit,,,,Australasia,Men,,150 kg,,100 kg,165 kg,,16:30,,,,,,,80 kg,
3931,Jaroslav Koctur,CrossFit Partizanske,,"2023 open
16278th
worldwide",16278th,worldwide,Men,Men (40-44),,,,165 lb,,,,,,,,,67 lb,
3942,Adam Reid,CrossFit Ampthill,,,,United Kingdom,Men,,138 kg,,,192 kg,,,5:10,,,,,21:39,71 kg,
3955,Brian Bond,CrossFit XD,,,,United States,Men,,410 lb,,275 lb,495 lb,,,3:12,2:14,9:11,,,,205 lb,
3969,Byron McKinney,CrossFit Belgrade,,,,United States,Men (55-59),,245 lb,,,335 lb,,,,,,,,,,
3973,Sven Geens,CrossFit Merchtem,,"2023 semifinals
26th
worldwide",26th,worldwide,Men,Men,200 kg,,150 kg,250 kg,,,2:05,1:43,,,,18:56,120 kg,
3981,Samuel Cameron,CrossFit Dieppe,,"2023 quarterfinals
506th
North America East",506th,North America East,Men,Men,442 lb,,315 lb,525 lb,,,,,,,,,255 lb,
