,Athlete,Affiliate,Country,Competition,Placement,Region,Division,Division_2,Back Squat,Chad1000x,Clean and Jerk,Deadlift,Fight Gone Bad,Filthy 50,Fran,Grace,Helen,L1 Benchmark,Max Pull-ups,Run 5k,Snatch,Sprint 400m
3874,Jussara Crivari,CrossFit Kipos,,,,South America,Women,,253 lb,,121 lb,242 lb,,,,,,,,,99 lb,
3889,Andreas Petereit,CrossFit Wurzburg,,,,Europe,Men,,175 kg,,100 kg,205 kg,,21:02,3:07,2:51,9:17,,16,19:55,75 kg,1:03
3896,Rachel Macaluso,Iron Sword CrossFit,,,,United States,Women,,,,,,,,,,,,,34:48,,
3902,Jacqueline Pollema,CrossFit Fortem,,,,North America,Women,,,,,,,,2:48,2:16,,,,,,
3903,Vegard Tangen,CrossFit Oslo,,,,Europe,Men,,353 lb,,,,,,,,,,20,,,
3911,Bradley White,CrossFit OC3,,"2023 quarterfinals
273rd
worldwide",273rd,worldwide,Men (55-59),Men (55-59),350 lb,,210 lb,505 lb,363,27:53,4:58,4:14,9:18,,,21:10,175 lb,
3912,Tomas Sarmiento,,,,,,,,375 lb,,275 lb,420 lb,,,,,,,51,,210 lb,
3921,Clemens Thuerridl,CrossFit MAKAMA,,,,Austria,Men,,140 kg,,,155 kg,,,6:03,,11:26,,,,85 kg,
3926,Lizbeth White,CrossFit OC3,,"2023 open
2088th
worldwide",2088th,worldwide,Women,Women (45-49),125 lb,,125 lb,215 lb,,,,,,,,,75 lb,
3930,Sarah Howard,Trial Built CrossFit,,,,North America,Women,,290 lb,,235 lb,405 lb,,,,1:18,,,,,175 lb,
3937,Bastien Bon,,,,,Europe,Men,,160 kg,,115 kg,175 kg,,,,,,,,,95 kg,
3939,Tony Lamanna,,,,,South West,Men,,405 lb,,245 lb,465 lb,,,,,,,20,,209 lb,
3949,Kevin ODea,CrossFit 757,,,,United States,Men,,305 lb,,195 lb,345 lb,,25:45,6:00,,9:32,,35,20:48,165 lb,
3957,Bradley Williams,CrossFit Forward,,"2023 open
40273rd
worldwide",40273rd,worldwide,Men,Men,300 lb,,235 lb,450 lb,306,,3:58,,8:37,,41,,165 lb,1:11
3966,Kris Plourde,Orange Coast CrossFit,,,,West Coast,Men,,325 lb,,220 lb,425 lb,,,,,,,,,,1:20
3970,Leah Casanave,CrossFit Hydro,,,,United States,Women,,177 lb,,125 lb,235 lb,,,5:59,,,,,,105 lb,
3979,Scott Clark,Freezing Hot CrossFit,,,,Oceania,Men,,150 kg,,135 kg,220 kg,,,,2:45,,,,26:00,95 kg,
3988,Caroline Dupont,CrossFit Dioxide,,,,Canada,Women (55-59),,170 lb,,125 lb,185 lb,,24:01,7:24,2:34,14:33,,11,26:02,85 lb,
3992,André Crivari,CrossFit Kipos,,,,South America,Men,,120 kg,,107 kg,170 kg,,,5:25,,,,27,21:40,87 kg,1:13
4020,Abigail Muurisepp,CrossFit Postal,,,,North America,Women,,265 lb,,190 lb,295 lb,,,,,,,,,150 lb,
4021,Brody Sizemore,FitnessLab CrossFit,,,,North America,Men,,425 lb,,315 lb,450 lb,,,2:15,2:06,,,59,19:21,255 lb,
4026,Hannah Muurisepp,CrossFit Versatile,,"2023 open
20007th
worldwide",20007th,worldwide,Women,Women,265 lb,,160 lb,300 lb,,,,,,,,,135 lb,
4052,Richard Barraza Jr.,Edinburg CrossFit,,"2023 open
9007th
worldwide",9007th,worldwide,Men,Men (40-44),345 lb,,245 lb,465 lb,321,,3:42,2:43,10:04,,,,185 lb,
4060,Ben Gabriel,,,,,North America East,Men,,447 lb,,345 lb,515 lb,280,26:55,3:56,2:15,9:56,,,,267 lb,
4063,Matthew Thomas,,,,,North Central,Men,,400 lb,,275 lb,450 lb,,,,,,,,,235 lb,
4070,Sam Bishop,CrossFit Wanderlust,,"2023 quarterfinals
567th
Europe",567th,Europe,Men,Men,180 kg,,132 kg,230 kg,,,3:08,1:59,,,,17:22,107 kg,
4073,Kris George,CrossFit Toowoomba,,,,Oceania,Men,,,,,,,,,,,,,18:40,,
4077,Chris Kraczkowski,CrossFit 215,,"2023 open
9816th
worldwide",9816th,worldwide,Men,Men (35-39),1 lb,,69 lb,1 lb,,,,,,,,,,
4081,Brendan Wheeler,CrossFit 4017,,"2023 open
12216th
worldwide",12216th,worldwide,Men,Men (35-39),161 kg,,125 kg,175 kg,,,7:23,3:17,12:56,,,,101 kg,
4098,Carla Burr,CrossFit 806,,,,United States,Women,,155 lb,,,225 lb,207,,,,,,,,,
4105,Melissa Carroll,,,,,South East,Women,,235 lb,,145 lb,275 lb,302,,,2:04,,,19,,115 lb,
4107,Jerry Hache,,,,,South East,Men,,365 lb,,93 kg,425 lb,311,25:43,4:07,,10:40,,,23:20,65 kg,
4133,Brittanie Sutton,CrossFit AF,,"2023 open
9411th
worldwide",9411th,worldwide,Women,Women (35-39),200 lb,,140 lb,215 lb,,,,,,,,,120 lb,
4138,Crystal Harlow,CrossFit Complete West,,"2023 open
195th
worldwide",195th,worldwide,Women,Women (40-44),260 lb,,185 lb,295 lb,,,,,10:56,,,,130 lb,
4141,Simon Houde,CrossFit Sag,,"2023 open
5231st
worldwide",5231st,worldwide,Men,Men (45-49),245 lb,,195 lb,335 lb,255,29:07,7:18,,13:50,,,23:15,130 lb,
4153,Erich Dehm,Flower City CrossFit,,,,North America,Men,,415 lb,,315 lb,515 lb,346,,2:49,2:30,,,35,18:45,240 lb,0:56
4158,Beth Anderson,,,,,,,,195 lb,,145 lb,250 lb,199,34:55,,,,,,,,
4159,Chris Crater,Power Pack CrossFit,,"2023 quarterfinals
834th
worldwide",834th,worldwide,Men,Men (40-44),335 lb,,257 lb,395 lb,,,4:11,,9:23,,25,22:50,200 lb,
4172,Zac Zoumpoulidis,TTT CrossFit,,"2023 quarterfinals
2132nd
North America East",2132nd,North America East,Men,Men,455 lb,,365 lb,600 lb,,,,1:22,7:18,,,,285 lb,0:53
4175,Trent Volentine,,,"2023 quarterfinals
91st
North America West",91st,North America West,Men,Men,425 lb,,325 lb,500 lb,,,2:06,1:27,,,75,19:45,245 lb,0:51
4177,Stephanie Chok,,,,,,,,90 kg,,65 kg,116 kg,,,,4:36,,,,,50 kg,1:05
4183,Robert Noll,CrossFit Tuebor,,,,North America East,Men,,260 lb,,205 lb,385 lb,,,,,,,,,165 lb,
4188,Colin Bland,,,,,Europe,Men,,180 kg,,120 kg,220 kg,,,,,,,,,90 kg,
4193,Nicolas Bidarte,CrossFit SDC,,,,South America,Men,,210 kg,,365 lb,230 kg,,,2:22,1:24,,,70,,295 lb,
4202,Corey Broyles,CrossFit AR Strength,,,,North America,Men,,425 lb,,300 lb,530 lb,,,2:24,,,,55,,220 lb,
4204,Crista Coughlin,CrossFit 306,,,,North America West,Women,,227 lb,,141 lb,270 lb,,,,,,,,,117 lb,
4214,Sam Lewis,CrossFit Lincoln,,"2023 open
5749th
worldwide",5749th,worldwide,Men,Men (40-44),475 lb,,,555 lb,,,,,,,,,,
4225,Christopher Zeigler,Catoctin CrossFit,,"2023 open
12135th
worldwide",12135th,worldwide,Men,Men (45-49),315 lb,,235 lb,400 lb,,,,4:54,,,,,170 lb,
4235,Luis Salazar,CrossFit OBA,,"2023 open
8558th
worldwide",8558th,worldwide,Men,Men,325 lb,,217 lb,475 lb,,,4:30,2:34,,,,24:00,170 lb,1:27
4264,Brian Quattlebaum,,,,,South East,Men,,365 lb,,,405 lb,,22:43,4:05,,,,30,,,0:55
4267,Chelsea Boyd,,,,,North East,Women,,195 lb,,,255 lb,,,,,,,,,,
4281,Paul Zarate,Titan 112 CrossFit,,,,United States,Men,,275 lb,,205 lb,315 lb,292,,4:41,2:48,,,,,155 lb,
4285,Byoungsoo Seo,CrossFit Beomgye,,"2023 open
2021st
worldwide",2021st,worldwide,Men,Men (35-39),315 lb,,,365 lb,290,,,,,,10,,,
4296,Eric Zulewski,Light the Fire CrossFit,,,,North America,Men,,205 lb,,,215 lb,,,,,,,,26:30,95 lb,
4300,Megan Linney,Burg CrossFit,,,,South East,Women,,190 lb,,135 lb,253 lb,,,,,,,,,120 lb,
4301,David Mayall,,,"2023 open
7397th
worldwide",7397th,worldwide,Men,Men,173 kg,,110 kg,200 kg,383,,2:40,2:30,8:07,,,,85 kg,
4304,Juan Fernando Amador Gómez,,,"2023 open
52568th
worldwide",52568th,worldwide,Men,Men,405 lb,,300 lb,549 lb,,33:12,,1:27,13:42,,,28:29,225 lb,
4305,Brittany Gilliam,,,,,Central East,Women,,220 lb,,130 lb,295 lb,,,,,,,,27:58,110 lb,
4306,Soraya Moura,,,,,Latin America,Women,,,,145 lb,225 lb,,,,,,,10,28:26,105 lb,2:04
4348,Josh Pitts,Enid CrossFit,,"2023 open
3840th
worldwide",3840th,worldwide,Men,Men (35-39),430 lb,,315 lb,505 lb,341,20:34,2:59,1:31,9:30,,51,24:30,215 lb,0:43
4362,Carl Butts,Table Rock CrossFit,,"2023 quarterfinals
212th
worldwide",212th,worldwide,Men,Men (45-49),375 lb,,275 lb,495 lb,,,,1:42,,,39,,195 lb,
4365,Hunter Wood,,,,,Southern California,Men,,425 lb,,275 lb,485 lb,,,3:14,,,,35,,225 lb,
4381,John Johansen,CrossFit Future,,"2023 open
8864th
worldwide",8864th,worldwide,Men,Men (40-44),300 lb,,255 lb,385 lb,,,,,,,34,,175 lb,
4383,Stephen Nelson,CrossFit Execution,,"2023 open
4797th
worldwide",4797th,worldwide,Men,Men (40-44),365 lb,,255 lb,416 lb,302,38:29,4:44,2:30,9:31,,34,,190 lb,1:11
4402,Debi Arnold,,,,,North Central,Women,,180 lb,,130 lb,165 lb,,,,,,,,,110 lb,
4408,Jennifer Wells,CrossFit Bound,,"2023 open
8443rd
worldwide",8443rd,worldwide,Women,Women (40-44),265 lb,,125 lb,265 lb,,,,,,,,,,
4423,Heather Fleming,CrossFit PPG,,"2023 quarterfinals
460th
worldwide",460th,worldwide,Women,Women (45-49),235 lb,,180 lb,310 lb,310,,4:06,2:51,9:52,,,,115 lb,
4426,Tamara Fox,Indian Land CrossFit,,"2023 quarterfinals
175th
worldwide",175th,worldwide,Women,Women (45-49),250 lb,,195 lb,315 lb,314,,5:09,2:51,10:20,,,,135 lb,1:34
4431,Jennifer King,Northstate CrossFit,,"2023 open
1743rd
worldwide",1743rd,worldwide,Women,Women (35-39),253 lb,,185 lb,300 lb,302,26:14,3:46,3:04,9:46,,,,135 lb,
4432,Ankit Sikka,CrossFit Recharged,,,,North Central,Men,,245 lb,,205 lb,335 lb,,,,,,,48,,145 lb,
4438,Jim Gay,,,"2023 quarterfinals
58th
worldwide",58th,worldwide,Men,Men (45-49),405 lb,,285 lb,405 lb,,,2:16,1:57,,,,,225 lb,
4462,Mark Quintilio,,,,,Canada,Men,,275 lb,,235 lb,385 lb,,30:00,,,,,25,25:00,145 lb,
4465,Andrea Kearns,CrossFit Newmarket Central,,"2023 quarterfinals
1448th
North America East",1448th,North America East,Women,Women,285 lb,,195 lb,300 lb,,,,,,,7,27:19,170 lb,
4479,Laura Seagraves,Shogun CrossFit,,,,West Coast,Women,,185 lb,,155 lb,260 lb,,,3:36,,9:07,,,,,
4485,Tony Yarnall,CrossFit Crossaxed,,"2023 quarterfinals
188th
worldwide",188th,worldwide,Men (55-59),Men (55-59),140 kg,,93 kg,170 kg,284,24:58,,2:59,10:30,,,,,
4542,George May,CrossFit Weddington,,,,North America,Men,,415 lb,,315 lb,457 lb,,,10:51,1:49,,,7,,245 lb,
4558,Jade Spaven,CrossFit Heathrow,,"2023 open
21180th
worldwide",21180th,worldwide,Women,Women,115 kg,,80 kg,153 kg,314,,5:53,3:15,10:03,,12,,61 kg,
4565,Rakhil Hirdaramani,CrossFit Ceylon,,,,Asia,Men,,290 lb,,165 lb,330 lb,,,,,,,,,135 lb,
4574,Shannon Gabrielson,Aloha Kihei CrossFit,,"2023 open
9467th
worldwide",9467th,worldwide,Women,Women (35-39),170 lb,,130 lb,255 lb,293,32:09,6:13,6:19,10:59,,12,,80 lb,1:39
4580,Nick Tooms,CrossFit Ben Nevis,,"2023 open
17824th
worldwide",17824th,worldwide,Men,Men (40-44),105 kg,,60 kg,140 kg,,,,,,,,,,
4585,Diane Merhi,CrossFit Volume,,"2023 open
4444th
worldwide",4444th,worldwide,Women,Women (35-39),90 kg,,60 kg,125 kg,,,,,,,,,44 kg,
4595,Nicola Duncan,,,,,Australia,Women,,88 kg,,55 kg,140 kg,,,,,,,,,40 kg,
4603,Marco Büeler,CrossFit Zug,,,,Europe,Men,,,,110 kg,,,,,,,,,,85 kg,
4619,Sean Blight,CrossFit 42 South,,"2023 open
1571st
worldwide",1571st,worldwide,Men,Men (45-49),142 kg,,102 kg,185 kg,,,4:32,2:30,9:56,,30,26:30,77 kg,1:26
4625,Savaş Alan,,,,,Asia,Men,,205 kg,,140 kg,245 kg,,,2:02,1:50,,,68,21:00,114 kg,2:00
4637,Anna Emasheva,CrossFit EKB,,,,Asia,Women,,,,,107 kg,,,,,,,,35:41,,
4645,Belinda WaitePullan,CrossFit HF,,,,Oceania,Women,,80 kg,,53 kg,101 kg,,,,,,,,,32 kg,
4662,Wil Grant,Derby City CrossFit,,,,Central East,Men,,325 lb,,215 lb,385 lb,,,,,,,,,165 lb,
4685,Shay Moore,,,"2023 open
5261st
worldwide",5261st,worldwide,Men,Men (40-44),150 kg,,105 kg,195 kg,315,21:20,3:49,2:40,9:53,,60,,70 kg,
4714,Megan Lastoria,CrossFit Illuminate,,"2023 open
21675th
worldwide",21675th,worldwide,Women,Women,300 lb,,200 lb,325 lb,352,,4:12,1:57,11:04,,,,170 lb,
4721,Guilherme Maginador,CrossFit Campo Belo,,,,Brazil,Men,,170 kg,,120 kg,195 kg,,,4:26,,,,,,104 kg,
4726,Stacey Beem,CrossFit Whip,,"2023 open
43364th
worldwide",43364th,worldwide,Women,Women,200 lb,,130 lb,260 lb,,,4:57,5:05,8:56,,,20:48,100 lb,
4729,Scott Jones,CrossFit Ooltewah,,"2023 quarterfinals
264th
worldwide",264th,worldwide,Men,Men (45-49),370 lb,,295 lb,430 lb,,,3:16,2:57,,,,,200 lb,
4755,Simona Napoleoni,CrossFit Locarno,,"2023 open
16276th
worldwide",16276th,worldwide,Women,Women,100 kg,,75 kg,135 kg,,,,,,,,,55 kg,
4761,Amin Serdarevic,,,,,Europe,Men,,220 lb,,154 lb,286 lb,,,,,,,,,132 lb,
4764,Lene Caroline Nordmo,CrossFit Sagene,,,,Norway,Women,,,,68 kg,,,,,,,,,,,
4789,Carl Donnelly,CrossFit DSC,,"2023 open
2492nd
worldwide",2492nd,worldwide,Men,Men (35-39),130 kg,,108 kg,208 kg,,,,2:39,,,,,80 kg,
4791,Stefan Warum,,,,,Europe,Men,,50 kg,,91 kg,140 kg,,,,11:04,5:09,,,21:14,60 kg,1:15
4802,Remo Gisler,CrossFit Andelfingen,,,,Europe,Men,,120 kg,,,160 kg,,,,,,,,,65 kg,
4819,Christiaan Sammons,CrossFit Allen,,,,North America,Men,,385 lb,,305 lb,475 lb,,,3:48,2:17,9:49,,39,,230 lb,
4837,Dennis Tharp,Summit CrossFit,,"2023 open
176th
worldwide",176th,worldwide,Men (60-64),Men (60-64),255 lb,,,315 lb,,,,,,,,,,
4846,Bernardo Freschi,,,,,,,,1 kg,,1 kg,1 kg,,,,,,,1,1:01,1 kg,
4856,Thiago Sajo,Fighters CrossFit,,,,South America,Men,,130 kg,,85 kg,140 kg,,,,,,,,,75 kg,1:42
4865,Loic Echaubard,CrossFit Bear Crawl,,,,Europe,Men,,150 kg,,100 kg,,,,,,,,,,70 kg,
4874,Jeff Lengudiana-Champied,CrossFit Louvre II,,"2023 open
4647th
worldwide",4647th,worldwide,Men,Men,190 kg,,150 kg,215 kg,,,2:31,1:57,,,58,23:22,115 kg,
4899,Michael Mullan,,,,,Australia,Men,,120 kg,,90 kg,150 lb,,,,,,,,,85 kg,
4905,Nick Castillo,,,,,South East,Men,,255 lb,,206 lb,400 lb,307,,5:24,4:47,10:13,,,,165 lb,
4917,Kate Paquette,,,,,North America,Women,,175 lb,,125 lb,185 lb,,,,,,,17,25:44,85 lb,1:44
4925,Jennifer Whitehouse,CrossFit Loyalty,,,,North America East,Women,,240 lb,,165 lb,260 lb,,,4:22,2:55,9:22,,,,135 lb,
4935,Dianne Bourque,CrossFit 709,,,,North America,Women,,280 lb,,180 lb,285 lb,,,3:46,,,,,,125 lb,
4955,Alberto Gago Arsenal,CrossFit Grau,,"2023 open
1256th
worldwide",1256th,worldwide,Men,Men (35-39),145 kg,,120 kg,185 kg,311,16:14,3:19,2:46,8:40,,35,20:30,88 kg,1:15
4956,Oladipo Akin-Deko,Mount Vernon CrossFit,,,,Africa,Men,,345 lb,,230 lb,455 lb,,47:28,4:48,2:15,8:46,,42,26:22,195 lb,1:18
4987,Eric Jennings,CrossFit Linchpin,,,,North America,Men,,,,175 lb,365 lb,,,7:36,4:55,11:55,,27,27:17,135 lb,
4998,Jonathan Lee,CrossFit Bethesda,,,,North America East,Men,,405 lb,,215 lb,335 lb,,,,,,,,,175 lb,
4999,Kevin Herbert,CrossFit Lutterworth,,,,Europe Central,Men,,144 kg,,90 kg,180 kg,,,,,,,,,,
5014,Daniel Gottlieb,CrossFit Blue Pit,,,,Europe,Men,,150 kg,,95 kg,195 kg,,,,,,,,23:40,70 kg,
5022,Vyron Tayag,CrossFit Virtuosity,,"2023 open
7105th
worldwide",7105th,worldwide,Men,Men (35-39),235 lb,,155 lb,265 lb,,,,,,,,,135 lb,
5023,Brittany Clancey,Blended Athletics CrossFit,,,,Canada East,Women,,200 lb,,155 lb,195 lb,,,,2:28,,,,26:33,135 lb,
5046,Chelsea Jackman,CrossFit Eminence,,"2023 quarterfinals
703rd
North America West",703rd,North America West,Women,Women,205 lb,62:10,165 lb,258 lb,309,22:32,3:40,2:19,9:51,,,23:27,141 lb,1:16
5053,Ken Ray,CrossFit Sarasota,,,,North America,Men (55-59),,315 lb,,235 lb,485 lb,,,6:50,2:52,10:13,,,,165 lb,
5054,Daniel del Río Estévez,CrossFit Basel,,,,Switzerland,Men,,140 kg,,98 kg,170 kg,,,,,,,,,70 kg,
5070,Telmo Ribeiro,,,,,Africa,Men,,280 lb,,155 lb,325 lb,243,,,,13:54,,28,,113 lb,
5074,Chloe Fitzgerald,CrossFit Delta Fox,,,,United Kingdom,Women,,90 kg,,71 kg,117 kg,,,,,,,,27:00,57 kg,
5076,Emily Braucher,CrossFit Roots,,,,North America West,Women,,165 lb,,105 lb,220 lb,,,,,,,12,,85 lb,
5080,Matt Smith,SHRED CrossFit,,,,United States,Men,,255 lb,,145 lb,345 lb,236,,,,,,,,135 lb,1:26
5102,Melody DeGuzman,Cosmic CrossFit,,,,North America,Women,,220 lb,,175 lb,275 lb,,,4:49,3:17,11:22,,10,,120 lb,
5137,Jeremy McCullough,CrossFit LPF,,"2023 open
9619th
worldwide",9619th,worldwide,Men,Men (35-39),175 lb,,135 lb,215 lb,,,,,,,,,95 lb,
5146,Ryan Hill,CrossFit Broadway,,,,United States,Men,,315 lb,,250 lb,425 lb,,,5:30,,,,,,200 lb,
5149,Luciane Santos Silva,CrossFit Americana,,,,Brazil,Women,,100 kg,,69 kg,140 kg,,,,3:25,,,,24:41,55 kg,
5151,Katie Raboin,,,,,North East,Women,,225 lb,,130 lb,265 lb,,,,,,,,,,
5178,Dave Kang,,,,,North America West,Men,,205 lb,,155 lb,305 lb,254,28:48,5:29,,11:24,,22,21:50,110 lb,
5181,Ulrike Dottschadis,CrossFit Icke,,,,Europe,Women,,98 kg,,80 kg,125 kg,,,4:48,,,,,,67 kg,
5188,Natalia Graciano,Just Go CrossFit,,,,South America,Women,,90 lb,,65 kg,205 lb,,,14:01,4:49,18:00,,10,30:00,43 kg,3:00
5191,Amanda Smith,CrossFit Fort Lauderdale,,,,South East,Women,,165 lb,,120 lb,235 lb,,,,8:50,13:23,,3,,85 lb,1:00
5200,Dave Simard,CrossFit Le Repere,,,,North America East,Men,,365 lb,,297 lb,495 lb,368,,2:26,1:43,,,50,,240 lb,
5205,Michelle Merand,CrossFit FBDV,,"2023 quarterfinals
6th
Africa",6th,Africa,Women,Women,140 kg,,105 kg,158 kg,,,2:31,2:20,,,47,23:00,81 kg,1:02
5218,Mike Dunkerley,Bantam CrossFit,,"2023 open
6958th
worldwide",6958th,worldwide,Men,Men (45-49),253 lb,,185 lb,273 lb,,,8:37,7:20,,,,,,
5225,Kevin Leutscher,CrossFit Tiel,,,,Europe,Men,,147 kg,,115 kg,180 kg,,,,,,,50,17:10,93 kg,
5241,Jennifer Donaldson,CrossFit High Gear,,"2023 semifinals
26th
worldwide",26th,worldwide,Women,Women (50-54),237 lb,,175 lb,301 lb,,,,,,,25,22:32,130 lb,1:25
5262,Ghazwan Hamdan,CrossFit Alioth,,"2023 open
3475th
worldwide",3475th,worldwide,Men,Men (45-49),240 lb,,183 lb,365 lb,,,5:59,,,,38,18:16,135 lb,1:30
5265,Ashley Whitehead,The Arena Nevada CrossFit,,,,North Central,Women,,225 lb,,145 lb,290 lb,,,,,,,,,,
5271,Fran Salas,,,,,Latin America,Men,,110 kg,,,170 kg,,,,,,,,,60 kg,
5277,Silvana Oriani,,,,,Argentina,Women,,100 kg,,85 kg,118 kg,,,,,,,,,70 kg,1:42
5278,Cheryl Mann,CrossFit Syracuse,,,,North America,Women,,195 lb,,150 lb,265 lb,,,4:03,2:41,12:00,,22,,110 lb,
5287,Rosalba Lopez-Maya,CrossFit Resurgence,,"2023 open
3014th
worldwide",3014th,worldwide,Women,Women (45-49),165 lb,,105 lb,225 lb,,,8:58,,,,,,,
5289,Kent Parisien,Hoosier CrossFit,,,,United States,Men,,465 lb,,305 lb,505 lb,,,,2:14,,,,,225 lb,
5295,Danie Bezuidenhout,NorSub CrossFit,,,,Africa,Men,,100 kg,,80 kg,180 kg,,,8:23,,,,21,29:15,70 kg,
5317,Daniel Schmidt,,,,,South Central,Men,,,,,375 lb,,,,,,,,,135 lb,
5335,Gideon Steed,LumberYard CrossFit,,,,United States,Men,,325 lb,,225 lb,415 lb,,,7:37,2:50,12:40,,,21:00,175 lb,1:20
5374,Esmay Blidaru,,,,,Europe,Women,,85 kg,,58 kg,93 kg,,,,,,,,,43 kg,
5386,Eric Ferguson,CrossFit Fort Worth East,,,,North America,Men (55-59),,225 lb,,,315 lb,,,,,,,,,,
5391,Guy Davis,CrossFit Lookout,,"2023 open
2542nd
worldwide",2542nd,worldwide,Men,Men (45-49),305 lb,,205 lb,400 lb,309,24:21,4:41,4:19,,,29,21:21,165 lb,
5418,Drew Jordan,CrossFit Loop,,,,North America,Men,,320 lb,,195 lb,407 lb,263,,6:33,,14:41,,17,,135 lb,
5423,Michael Jenkins,CrossFit Ecstatic,,,,United States,Men,,420 lb,,265 lb,530 lb,327,,4:08,2:02,10:46,,,,205 lb,
5440,Efren Rascon,,,,,Latin America,Men,,340 lb,,165 lb,380 lb,,,,,,,,,165 lb,
5444,Diego Andrés Mendoza Cuevas,,,"2023 open
50909th
worldwide",50909th,worldwide,Men,Men,400 lb,,300 lb,455 lb,,,,,,,,,245 lb,
5455,Oscar Edela,Must CrossFit,,"2023 open
6327th
worldwide",6327th,worldwide,Men,Men (35-39),140 kg,,110 kg,160 kg,327,26:15,3:16,4:05,,,21,30:12,95 kg,1:14
5464,Cari Hansen,Iron House CrossFit,,"2023 open
8723rd
worldwide",8723rd,worldwide,Women,Women (35-39),300 lb,,,350 lb,,,,,,,,,,
5499,Eli Agazade,CrossFit Krayot,,,,Africa Middle East,Men,,120 kg,,82 kg,137 kg,244,24:57,6:07,5:24,9:32,,36,22:58,62 kg,
5504,Mehdi Zourmand,CrossFit Leyland,,"2023 open
152619th
worldwide",152619th,worldwide,Men,Men,90 kg,,75 kg,160 kg,,,,,,,,,55 kg,
5507,Daniel Sörman,CrossFit Loket,,,,Europe,Men,,180 kg,,100 kg,220 kg,,,3:01,,,,49,22:00,75 kg,
5510,Aaron Cunningham,CrossFit Waxahachie,,,,North America West,Men,,285 lb,,185 lb,325 lb,244,,9:04,6:34,11:14,,,,150 lb,
5524,Nathalie Bruynooghe,CrossFit Siam 31,,,,Europe,Women,,85 kg,,58 kg,115 kg,,,,,,,,,,
5537,Rosanna Lake,CrossFit Below Zero,,,,North East,Women,,185 lb,,128 lb,223 lb,276,,9:24,6:00,15:10,,,32:26,95 lb,
5539,Susanne Taggi,Central Bucks CrossFit,,"2023 open
3514th
worldwide",3514th,worldwide,Women,Women (45-49),285 lb,,175 lb,355 lb,,,4:50,,,,,,125 lb,
5546,Kayla Gordon,CrossFit Torsion,,,,North America,Women,,205 lb,,150 lb,305 lb,,,,,,,,,110 lb,
5570,Laura Eckstein,Eagle Cap CrossFit,,,,North America West,Women,,240 lb,,145 lb,270 lb,,,,,,,,,107 lb,
5571,Caryn Brown,CrossFit Deep Well,,,,North America,Women,,165 lb,,110 lb,,,,,,,,,,80 lb,
5574,João Victor Soares,,,,,Latin America,Men,,275 lb,,200 lb,315 lb,233,31:00,6:08,9:05,13:30,,30,30:00,155 lb,1:30
5576,Greg Davis,District 52 CrossFit,,"2023 open
56714th
worldwide",56714th,worldwide,Men,Men,145 kg,,105 kg,170 kg,,,7:30,8:04,,4:39,,26:49,80 kg,1:17
5588,Sarah Brown,Industrial CrossFit,,,,North America,Women,,240 lb,,170 lb,275 lb,312,,4:03,,10:44,,32,25:37,,
5596,Amy Dollard,,,,,North America,Women,,300 lb,,,355 lb,,,,,,,,,,
5620,Mary Seidler,Natural Selection CrossFit,,,,North America,Women,,205 lb,,,305 lb,,,,,,,,,,
5629,Michael Karnes,CrossFit Colby,,"2023 open
3316th
worldwide",3316th,worldwide,Men,Men (40-44),335 lb,,275 lb,395 lb,362,,4:34,2:39,9:37,,,,230 lb,0:56
5631,Filippa Ferm,CrossFit Fabriken Västerbro,,"2023 open
326th
worldwide",326th,worldwide,Women,Women,230 lb,,200 lb,,,,,,,,,,165 lb,
5636,Pernille Kold Munch,CrossFit Siam,,,,Europe,Women,,100 kg,,,115 kg,,,,,,,,,50 kg,
5639,Johnny Moten,Omnis CrossFit North,,,,North America,Men,,405 lb,,245 lb,485 lb,240,35:48,3:25,2:40,11:35,,,,190 lb,
5654,Andrew Armbrister,Jayhawker CrossFit,,,,North Central,Men,,415 lb,,260 lb,465 lb,330,,2:41,2:45,10:00,,50,22:00,215 lb,1:00
5676,Richard Isza,Red Ram CrossFit,,,,Slovakia,Men,,125 kg,,103 kg,145 kg,,,,,,,,,80 kg,
5677,Christoph Schulz,CrossFit Time Out,,,,Europe,Men,,152 kg,,110 kg,175 kg,,,,,,,,,91 kg,
5690,Amanda Wilhelm,,,,,North East,Women,,182 lb,,,195 lb,,,,,,,,,,
5692,Andrew Tucker,CrossFit L9,,,,Europe,Men,,170 kg,,112 kg,200 kg,308,32:50,6:50,3:51,,,,,83 kg,
5696,Steve Moss,CrossFit Merit,,,,North America,Men,,170 lb,,135 lb,,,,,,,,,,65 lb,
5710,Al Quintana,Freakin CrossFit,,,,North America,Men (60-64),,305 lb,,,395 lb,,,,,,,,,,1:07
5717,Daniel Llombart,,,"2023 open
22541st
worldwide",22541st,worldwide,Men,Men,405 lb,,305 lb,510 lb,,,2:36,1:24,9:34,,30,22:35,250 lb,1:24
5725,Ken Nixon,CrossFit Montgomery,,,,North America East,Men,,355 lb,,225 lb,375 lb,317,24:37,5:28,2:54,8:47,,25,20:32,170 lb,1:16
5728,Steve Collins,,,"2023 open
3711th
worldwide",3711th,worldwide,Men,Men (35-39),160 kg,,115 kg,202 kg,,,,,,,,,85 kg,
5759,Joseph Lorenzen,CrossFit Wig Wag,,,,North America,Men,,285 lb,,185 lb,385 lb,,,,5:52,,,,,150 lb,
