pc11_state_id,pc11_district_id,new_cases,new_deaths,total_cases,total_deaths,date
08,107,0,0,0,0,11mar2020
08,107,0,0,0,0,12mar2020
08,107,0,0,0,0,13mar2020
08,107,0,0,0,0,14mar2020
08,107,0,0,0,0,15mar2020
08,107,0,0,0,0,16mar2020
08,107,0,0,0,0,17mar2020
08,107,0,0,0,0,18mar2020
08,107,0,0,0,0,19mar2020
08,107,0,0,0,0,20mar2020
08,107,0,0,0,0,21mar2020
08,107,0,0,0,0,22mar2020
08,107,0,0,0,0,23mar2020
08,107,0,0,0,0,24mar2020
08,107,0,0,0,0,25mar2020
08,107,0,0,0,0,26mar2020
08,107,0,0,0,0,27mar2020
08,107,0,0,0,0,28mar2020
08,107,0,0,0,0,29mar2020
08,107,0,0,0,0,30mar2020
08,107,0,0,0,0,31mar2020
08,107,0,0,0,0,01apr2020
08,107,0,0,0,0,02apr2020
08,107,0,0,0,0,03apr2020
08,107,1,0,1,0,04apr2020
08,107,0,0,1,0,05apr2020
08,107,0,0,1,0,06apr2020
08,107,0,0,1,0,07apr2020
08,107,1,0,2,0,08apr2020
08,107,0,0,2,0,09apr2020
08,107,0,0,2,0,10apr2020
08,107,1,0,3,0,11apr2020
08,107,0,0,3,0,12apr2020
08,107,0,0,3,0,13apr2020
08,107,0,0,3,0,14apr2020
08,107,0,0,3,0,15apr2020
08,107,0,0,3,0,16apr2020
08,107,0,0,3,0,17apr2020
08,107,0,0,3,0,18apr2020
08,107,0,0,3,0,19apr2020
08,107,0,0,3,0,20apr2020
08,107,0,0,3,0,21apr2020
08,107,0,0,3,0,22apr2020
08,107,0,0,3,0,23apr2020
08,107,0,0,3,0,24apr2020
08,107,0,0,3,0,25apr2020
08,107,0,0,3,0,26apr2020
08,108,0,0,0,0,30jan2020
08,108,0,0,0,0,02feb2020
08,108,0,0,0,0,03feb2020
08,108,0,0,0,0,02mar2020
08,108,0,0,0,0,03mar2020
08,108,0,0,0,0,04mar2020
08,108,0,0,0,0,05mar2020
08,108,0,0,0,0,06mar2020
08,108,0,0,0,0,07mar2020
08,108,0,0,0,0,08mar2020
08,108,0,0,0,0,09mar2020
08,108,0,0,0,0,10mar2020
08,108,0,0,0,0,11mar2020
08,108,0,0,0,0,12mar2020
08,108,0,0,0,0,13mar2020
08,108,0,0,0,0,14mar2020
08,108,0,0,0,0,15mar2020
08,108,0,0,0,0,16mar2020
08,108,0,0,0,0,17mar2020
08,108,0,0,0,0,18mar2020
08,108,0,0,0,0,19mar2020
08,108,0,0,0,0,20mar2020
08,108,0,0,0,0,21mar2020
08,108,0,0,0,0,22mar2020
08,108,0,0,0,0,23mar2020
08,108,0,0,0,0,24mar2020
08,108,0,0,0,0,25mar2020
08,108,0,0,0,0,26mar2020
08,108,0,0,0,0,27mar2020
08,108,0,0,0,0,28mar2020
08,108,0,0,0,0,29mar2020
08,108,0,0,0,0,30mar2020
08,108,0,0,0,0,31mar2020
08,108,0,0,0,0,01apr2020
08,108,0,0,0,0,02apr2020
08,108,0,0,0,0,03apr2020
08,108,0,0,0,0,04apr2020
08,108,0,0,0,0,05apr2020
08,108,0,0,0,0,06apr2020
08,108,0,0,0,0,07apr2020
08,108,0,0,0,0,08apr2020
08,108,0,0,0,0,09apr2020
08,108,0,0,0,0,10apr2020
08,108,0,0,0,0,11apr2020
08,108,0,0,0,0,12apr2020
08,108,0,0,0,0,13apr2020
08,108,0,0,0,0,14apr2020
08,108,0,0,0,0,15apr2020
08,108,0,0,0,0,16apr2020
08,108,0,0,0,0,17apr2020
08,108,0,0,0,0,18apr2020
08,108,4,0,4,0,19apr2020
08,108,0,0,4,0,20apr2020
08,108,2,0,6,0,21apr2020
08,108,1,0,7,0,22apr2020
08,108,0,0,7,0,23apr2020
08,108,0,0,7,0,24apr2020
08,108,0,0,7,0,25apr2020
08,108,0,0,7,0,26apr2020
08,109,0,0,0,0,30jan2020
08,109,0,0,0,0,02feb2020
08,109,0,0,0,0,03feb2020
08,109,0,0,0,0,02mar2020
08,109,0,0,0,0,03mar2020
08,109,0,0,0,0,04mar2020
08,109,0,0,0,0,05mar2020
08,109,0,0,0,0,06mar2020
08,109,0,0,0,0,07mar2020
08,109,0,0,0,0,08mar2020
08,109,0,0,0,0,09mar2020
08,109,0,0,0,0,10mar2020
08,109,0,0,0,0,11mar2020
08,109,0,0,0,0,12mar2020
08,109,0,0,0,0,13mar2020
08,109,0,0,0,0,14mar2020
08,109,0,0,0,0,15mar2020
08,109,0,0,0,0,16mar2020
08,109,0,0,0,0,17mar2020
08,109,0,0,0,0,18mar2020
08,109,0,0,0,0,19mar2020
08,109,0,0,0,0,20mar2020
08,109,0,0,0,0,21mar2020
08,109,0,0,0,0,22mar2020
08,109,0,0,0,0,23mar2020
08,109,0,0,0,0,24mar2020
08,109,0,0,0,0,25mar2020
08,109,0,0,0,0,26mar2020
08,109,0,0,0,0,27mar2020
08,109,0,0,0,0,28mar2020
08,109,0,0,0,0,29mar2020
08,109,0,0,0,0,30mar2020
08,109,0,0,0,0,31mar2020
08,109,0,0,0,0,01apr2020
08,109,0,0,0,0,02apr2020
08,109,1,0,1,0,03apr2020
08,109,0,0,1,0,04apr2020
08,109,2,0,3,0,05apr2020
08,109,3,0,6,0,06apr2020
08,109,0,0,6,0,07apr2020
08,109,0,0,6,0,08apr2020
08,109,0,0,6,0,09apr2020
08,109,1,0,7,0,10apr2020
08,109,1,0,8,0,11apr2020
08,109,0,0,8,0,12apr2020
08,109,3,0,11,0,13apr2020
08,109,0,0,11,0,14apr2020
08,109,1,0,12,0,15apr2020
08,109,0,0,12,0,16apr2020
08,109,1,0,13,0,17apr2020
08,109,0,0,13,0,18apr2020
08,109,0,0,13,0,19apr2020
08,109,0,0,13,0,20apr2020
08,109,7,0,20,0,21apr2020
08,109,1,0,21,0,22apr2020
08,109,0,0,21,0,23apr2020
08,109,0,0,21,0,24apr2020
08,109,0,0,21,0,25apr2020
08,109,0,0,21,0,26apr2020
08,110,0,0,0,0,30jan2020
08,110,0,0,0,0,02feb2020
08,110,0,0,0,0,03feb2020
08,110,0,0,0,0,02mar2020
08,110,0,0,0,0,03mar2020
08,110,0,0,0,0,04mar2020
08,110,0,0,0,0,05mar2020
08,110,0,0,0,0,06mar2020
08,110,0,0,0,0,07mar2020
08,110,0,0,0,0,08mar2020
08,110,0,0,0,0,09mar2020
08,110,1,0,1,0,10mar2020
08,110,0,0,1,0,11mar2020
08,110,0,0,1,0,12mar2020
08,110,0,0,1,0,13mar2020
08,110,1,0,2,0,14mar2020
08,110,0,0,2,0,15mar2020
08,110,0,0,2,0,16mar2020
08,110,0,0,2,0,17mar2020
08,110,0,0,2,0,18mar2020
08,110,2,0,4,0,19mar2020
08,110,2,0,6,0,20mar2020
08,110,0,0,6,0,21mar2020
08,110,0,0,6,0,22mar2020
08,110,0,0,6,0,23mar2020
08,110,0,0,6,0,24mar2020
08,110,0,0,6,0,25mar2020
08,110,1,0,7,0,26mar2020
08,110,1,0,8,0,27mar2020
08,110,0,0,8,0,28mar2020
08,110,0,0,8,0,29mar2020
08,110,10,0,18,0,30mar2020
08,110,1,0,19,0,31mar2020
08,110,13,0,32,0,01apr2020
08,110,7,0,39,0,02apr2020
08,110,14,0,53,0,03apr2020
08,110,0,0,53,0,04apr2020
08,110,39,0,92,0,05apr2020
08,110,8,0,100,0,06apr2020
08,110,6,0,106,0,07apr2020
08,110,23,0,129,0,08apr2020
08,110,39,0,168,0,09apr2020
08,110,53,0,221,0,10apr2020
08,110,80,0,301,0,11apr2020
08,110,40,1,341,1,12apr2020
08,110,29,0,370,1,13apr2020
08,110,83,0,453,1,14apr2020
08,110,30,0,483,1,15apr2020
08,110,3,0,486,1,16apr2020
08,110,8,0,494,1,17apr2020
08,110,25,4,519,5,18apr2020
08,110,16,0,535,5,19apr2020
08,110,50,0,585,5,20apr2020
08,110,72,1,657,6,21apr2020
08,110,68,0,725,6,22apr2020
08,110,15,0,740,6,23apr2020
08,110,36,4,776,10,24apr2020
08,110,15,1,791,11,25apr2020
08,110,17,2,808,13,26apr2020
08,111,0,0,0,0,30jan2020
08,111,0,0,0,0,02feb2020
08,111,0,0,0,0,03feb2020
08,111,0,0,0,0,02mar2020
08,111,0,0,0,0,03mar2020
08,111,0,0,0,0,04mar2020
08,111,0,0,0,0,05mar2020
08,111,0,0,0,0,06mar2020
08,111,0,0,0,0,07mar2020
08,111,0,0,0,0,08mar2020
08,111,0,0,0,0,09mar2020
08,111,0,0,0,0,10mar2020
08,111,0,0,0,0,11mar2020
08,111,0,0,0,0,12mar2020
08,111,0,0,0,0,13mar2020
08,111,0,0,0,0,14mar2020
08,111,0,0,0,0,15mar2020
08,111,0,0,0,0,16mar2020
08,111,0,0,0,0,17mar2020
08,111,0,0,0,0,18mar2020
08,111,0,0,0,0,19mar2020
08,111,0,0,0,0,20mar2020
08,111,0,0,0,0,21mar2020
08,111,1,0,1,0,22mar2020
08,111,0,0,1,0,23mar2020
08,111,0,0,1,0,24mar2020
08,111,0,0,1,0,25mar2020
08,111,0,0,1,0,26mar2020
08,111,0,0,1,0,27mar2020
08,111,0,0,1,0,28mar2020
08,111,0,0,1,0,29mar2020
08,111,0,0,1,0,30mar2020
08,111,0,0,1,0,31mar2020
08,111,0,0,1,0,01apr2020
08,111,0,0,1,0,02apr2020
08,111,0,0,1,0,03apr2020
08,111,0,0,1,0,04apr2020
08,111,0,0,1,0,05apr2020
08,111,0,0,1,0,06apr2020
08,111,0,0,1,0,07apr2020
08,111,0,0,1,0,08apr2020
08,111,0,0,1,0,09apr2020
08,111,0,0,1,0,10apr2020
08,111,0,0,1,0,11apr2020
08,111,1,0,2,0,12apr2020
08,111,0,0,2,0,13apr2020
08,111,0,0,2,0,14apr2020
08,111,0,0,2,0,15apr2020
08,111,0,0,2,0,16apr2020
08,111,0,0,2,0,17apr2020
08,111,0,0,2,0,18apr2020
08,111,0,0,2,0,19apr2020
08,111,0,0,2,0,20apr2020
08,111,0,0,2,0,21apr2020
08,111,0,0,2,0,22apr2020
08,111,2,0,4,0,23apr2020
08,111,0,0,4,0,24apr2020
08,111,0,0,4,0,25apr2020
08,111,1,1,5,1,26apr2020
08,112,0,0,0,0,30jan2020
08,112,0,0,0,0,02feb2020
08,112,0,0,0,0,03feb2020
08,112,0,0,0,0,02mar2020
08,112,0,0,0,0,03mar2020
08,112,0,0,0,0,04mar2020
08,112,0,0,0,0,05mar2020
08,112,0,0,0,0,06mar2020
08,112,0,0,0,0,07mar2020
08,112,0,0,0,0,08mar2020
08,112,0,0,0,0,09mar2020
08,112,0,0,0,0,10mar2020
08,112,0,0,0,0,11mar2020
08,112,0,0,0,0,12mar2020
08,112,0,0,0,0,13mar2020
08,112,0,0,0,0,14mar2020
08,112,0,0,0,0,15mar2020
08,112,0,0,0,0,16mar2020
08,112,0,0,0,0,17mar2020
08,112,0,0,0,0,18mar2020
08,112,0,0,0,0,19mar2020
08,112,0,0,0,0,20mar2020
08,112,0,0,0,0,21mar2020
08,112,0,0,0,0,22mar2020
08,112,0,0,0,0,23mar2020
08,112,0,0,0,0,24mar2020
08,112,0,0,0,0,25mar2020
08,112,0,0,0,0,26mar2020
08,112,0,0,0,0,27mar2020
08,112,0,0,0,0,28mar2020
08,112,0,0,0,0,29mar2020
08,112,0,0,0,0,30mar2020
08,112,0,0,0,0,31mar2020
08,112,0,0,0,0,01apr2020
08,112,0,0,0,0,02apr2020
08,112,0,0,0,0,03apr2020
08,112,0,0,0,0,04apr2020
08,112,1,0,1,0,05apr2020
08,112,0,0,1,0,06apr2020
08,112,0,0,1,0,07apr2020
08,112,0,0,1,0,08apr2020
08,112,0,0,1,0,09apr2020
08,112,0,0,1,0,10apr2020
08,112,0,0,1,0,11apr2020
08,112,5,0,6,0,12apr2020
08,112,0,0,6,0,13apr2020
08,112,0,0,6,0,14apr2020
08,112,1,0,7,0,15apr2020
08,112,1,0,8,0,16apr2020
08,112,6,0,14,0,17apr2020
08,112,17,0,31,0,18apr2020
08,112,27,0,58,0,19apr2020
08,112,3,1,61,1,20apr2020
08,112,10,0,71,1,21apr2020
08,112,4,0,75,1,22apr2020
08,112,18,0,93,1,23apr2020
08,112,0,0,93,1,24apr2020
08,112,0,0,93,1,25apr2020
08,112,20,0,113,1,26apr2020
08,113,0,0,0,0,30jan2020
08,113,0,0,0,0,02feb2020
08,113,0,0,0,0,03feb2020
08,113,0,0,0,0,02mar2020
08,113,0,0,0,0,03mar2020
08,113,0,0,0,0,04mar2020
08,113,0,0,0,0,05mar2020
08,113,0,0,0,0,06mar2020
08,113,0,0,0,0,07mar2020
08,113,0,0,0,0,08mar2020
08,113,0,0,0,0,09mar2020
08,113,0,0,0,0,10mar2020
08,113,0,0,0,0,11mar2020
08,113,0,0,0,0,12mar2020
08,113,0,0,0,0,13mar2020
08,113,0,0,0,0,14mar2020
08,113,0,0,0,0,15mar2020
08,113,0,0,0,0,16mar2020
08,113,0,0,0,0,17mar2020
08,113,0,0,0,0,18mar2020
08,113,0,0,0,0,19mar2020
08,113,0,0,0,0,20mar2020
08,113,0,0,0,0,21mar2020
08,113,2,0,2,0,22mar2020
08,113,1,0,3,0,23mar2020
08,113,0,0,3,0,24mar2020
08,113,1,0,4,0,25mar2020
08,113,1,0,5,0,26mar2020
08,113,1,0,6,0,27mar2020
08,113,0,0,6,0,28mar2020
08,113,0,0,6,0,29mar2020
08,113,1,0,7,0,30mar2020
08,113,0,0,7,0,31mar2020
08,113,1,0,8,0,01apr2020
08,113,2,0,10,0,02apr2020
08,113,0,0,10,0,03apr2020
08,113,7,0,17,0,04apr2020
08,113,3,0,20,0,05apr2020
08,113,1,0,21,0,06apr2020
08,113,9,0,30,0,07apr2020
08,113,1,0,31,0,08apr2020
08,113,3,0,34,0,09apr2020
08,113,9,0,43,0,10apr2020
08,113,0,0,43,0,11apr2020
08,113,8,0,51,0,12apr2020
08,113,31,0,82,0,13apr2020
08,113,13,0,95,0,14apr2020
08,113,10,0,105,0,15apr2020
08,113,11,0,116,0,16apr2020
08,113,38,0,154,0,17apr2020
08,113,26,0,180,0,18apr2020
08,113,48,0,228,0,19apr2020
08,113,32,0,260,0,20apr2020
08,113,16,0,276,0,21apr2020
08,113,11,0,287,0,22apr2020
08,113,23,0,310,0,23apr2020
08,113,6,0,316,0,24apr2020
08,113,10,0,326,0,25apr2020
08,113,38,3,364,3,26apr2020
08,114,0,0,0,0,30jan2020
08,114,0,0,0,0,02feb2020
08,114,0,0,0,0,03feb2020
08,114,0,0,0,0,02mar2020
08,114,0,0,0,0,03mar2020
08,114,0,0,0,0,04mar2020
08,114,0,0,0,0,05mar2020
08,114,0,0,0,0,06mar2020
08,114,0,0,0,0,07mar2020
08,114,0,0,0,0,08mar2020
08,114,0,0,0,0,09mar2020
08,114,0,0,0,0,10mar2020
08,114,0,0,0,0,11mar2020
08,114,0,0,0,0,12mar2020
08,114,0,0,0,0,13mar2020
08,114,0,0,0,0,14mar2020
08,114,0,0,0,0,15mar2020
08,114,0,0,0,0,16mar2020
08,114,0,0,0,0,17mar2020
08,114,0,0,0,0,18mar2020
08,114,0,0,0,0,19mar2020
08,114,0,0,0,0,20mar2020
08,114,0,0,0,0,21mar2020
08,114,0,0,0,0,22mar2020
08,114,0,0,0,0,23mar2020
08,114,0,0,0,0,24mar2020
08,114,0,0,0,0,25mar2020
08,114,0,0,0,0,26mar2020
08,114,0,0,0,0,27mar2020
08,114,0,0,0,0,28mar2020
08,114,0,0,0,0,29mar2020
08,114,0,0,0,0,30mar2020
08,114,0,0,0,0,31mar2020
08,114,0,0,0,0,01apr2020
08,114,0,0,0,0,02apr2020
08,114,0,0,0,0,03apr2020
08,114,0,0,0,0,04apr2020
08,114,1,0,1,0,05apr2020
08,114,0,0,1,0,06apr2020
08,114,13,0,14,0,07apr2020
08,114,0,0,14,0,08apr2020
08,114,5,0,19,0,09apr2020
08,114,8,0,27,0,10apr2020
08,114,1,0,28,0,11apr2020
08,114,1,0,29,0,12apr2020
08,114,0,0,29,0,13apr2020
08,114,1,0,30,0,14apr2020
08,114,0,0,30,0,15apr2020
08,114,0,0,30,0,16apr2020
08,114,0,0,30,0,17apr2020
08,114,1,0,31,0,18apr2020
08,114,1,0,32,0,19apr2020
08,114,0,0,32,0,20apr2020
08,114,2,0,34,0,21apr2020
08,114,0,0,34,0,22apr2020
08,114,0,0,34,0,23apr2020
08,114,0,0,34,0,24apr2020
08,114,0,0,34,0,25apr2020
08,114,0,0,34,0,26apr2020
08,115,0,0,0,0,30jan2020
08,115,0,0,0,0,02feb2020
08,115,0,0,0,0,03feb2020
08,115,0,0,0,0,02mar2020
08,115,0,0,0,0,03mar2020
08,115,0,0,0,0,04mar2020
08,115,0,0,0,0,05mar2020
08,115,0,0,0,0,06mar2020
08,115,0,0,0,0,07mar2020
08,115,0,0,0,0,08mar2020
08,115,0,0,0,0,09mar2020
08,115,0,0,0,0,10mar2020
08,115,0,0,0,0,11mar2020
08,115,0,0,0,0,12mar2020
08,115,0,0,0,0,13mar2020
08,115,0,0,0,0,14mar2020
08,115,0,0,0,0,15mar2020
08,115,0,0,0,0,16mar2020
08,115,0,0,0,0,17mar2020
08,115,0,0,0,0,18mar2020
08,115,0,0,0,0,19mar2020
08,115,0,0,0,0,20mar2020
08,115,0,0,0,0,21mar2020
08,115,0,0,0,0,22mar2020
08,115,0,0,0,0,23mar2020
08,115,0,0,0,0,24mar2020
08,115,0,0,0,0,25mar2020
08,115,0,0,0,0,26mar2020
08,115,0,0,0,0,27mar2020
08,115,0,0,0,0,28mar2020
08,115,0,0,0,0,29mar2020
08,115,0,0,0,0,30mar2020
08,115,0,0,0,0,31mar2020
08,115,0,0,0,0,01apr2020
08,115,0,0,0,0,02apr2020
08,115,0,0,0,0,03apr2020
08,115,0,0,0,0,04apr2020
08,115,0,0,0,0,05apr2020
08,115,0,0,0,0,06apr2020
08,115,0,0,0,0,07apr2020
08,115,0,0,0,0,08apr2020
08,115,1,0,1,0,09apr2020
08,115,0,0,1,0,10apr2020
08,115,0,0,1,0,11apr2020
08,115,0,0,1,0,12apr2020
08,115,0,0,1,0,13apr2020
08,115,0,0,1,0,14apr2020
08,115,0,0,1,0,15apr2020
08,115,0,0,1,0,16apr2020
08,115,0,0,1,0,17apr2020
08,115,0,0,1,0,18apr2020
08,115,0,0,1,0,19apr2020
08,115,0,0,1,0,20apr2020
08,115,0,0,1,0,21apr2020
08,115,0,0,1,0,22apr2020
08,115,1,0,2,0,23apr2020
08,115,0,0,2,0,24apr2020
08,115,0,0,2,0,25apr2020
08,115,0,0,2,0,26apr2020
08,118,0,0,0,0,30jan2020
08,118,0,0,0,0,02feb2020
08,118,0,0,0,0,03feb2020
08,118,0,0,0,0,02mar2020
08,118,0,0,0,0,03mar2020
08,118,0,0,0,0,04mar2020
08,118,0,0,0,0,05mar2020
08,118,0,0,0,0,06mar2020
08,118,0,0,0,0,07mar2020
08,118,0,0,0,0,08mar2020
08,118,0,0,0,0,09mar2020
08,118,0,0,0,0,10mar2020
08,118,0,0,0,0,11mar2020
08,118,0,0,0,0,12mar2020
08,118,0,0,0,0,13mar2020
08,118,0,0,0,0,14mar2020
08,118,0,0,0,0,15mar2020
08,118,0,0,0,0,16mar2020
08,118,0,0,0,0,17mar2020
08,118,0,0,0,0,18mar2020
08,118,0,0,0,0,19mar2020
08,118,0,0,0,0,20mar2020
08,118,0,0,0,0,21mar2020
08,118,1,0,1,0,22mar2020
08,118,0,0,1,0,23mar2020
08,118,0,0,1,0,24mar2020
08,118,0,0,1,0,25mar2020
08,118,0,0,1,0,26mar2020
08,118,0,0,1,0,27mar2020
08,118,0,0,1,0,28mar2020
08,118,0,0,1,0,29mar2020
08,118,0,0,1,0,30mar2020
08,118,0,0,1,0,31mar2020
08,118,0,0,1,0,01apr2020
08,118,0,0,1,0,02apr2020
08,118,0,0,1,0,03apr2020
08,118,0,0,1,0,04apr2020
08,118,1,0,2,0,05apr2020
08,118,0,0,2,0,06apr2020
08,118,0,0,2,0,07apr2020
08,118,0,0,2,0,08apr2020
08,118,0,0,2,0,09apr2020
08,118,0,0,2,0,10apr2020
08,118,0,0,2,0,11apr2020
08,118,0,0,2,0,12apr2020
08,118,0,0,2,0,13apr2020
08,118,0,0,2,0,14apr2020
08,118,0,0,2,0,15apr2020
08,118,0,0,2,0,16apr2020
08,118,0,0,2,0,17apr2020
08,118,0,0,2,0,18apr2020
08,118,0,0,2,0,19apr2020
08,118,0,0,2,0,20apr2020
08,118,0,0,2,0,21apr2020
08,118,0,0,2,0,22apr2020
08,118,0,0,2,0,23apr2020
08,118,1,0,3,0,24apr2020
08,118,0,0,3,0,25apr2020
08,118,0,0,3,0,26apr2020
08,119,0,0,0,0,30jan2020
08,119,0,0,0,0,02feb2020
08,119,0,0,0,0,03feb2020
08,119,0,0,0,0,02mar2020
08,119,0,0,0,0,03mar2020
08,119,0,0,0,0,04mar2020
08,119,0,0,0,0,05mar2020
08,119,0,0,0,0,06mar2020
08,119,0,0,0,0,07mar2020
08,119,0,0,0,0,08mar2020
08,119,0,0,0,0,09mar2020
08,119,0,0,0,0,10mar2020
08,119,0,0,0,0,11mar2020
08,119,0,0,0,0,12mar2020
08,119,0,0,0,0,13mar2020
08,119,0,0,0,0,14mar2020
08,119,0,0,0,0,15mar2020
08,119,0,0,0,0,16mar2020
08,119,0,0,0,0,17mar2020
08,119,0,0,0,0,18mar2020
08,119,0,0,0,0,19mar2020
08,119,0,0,0,0,20mar2020
08,119,0,0,0,0,21mar2020
08,119,0,0,0,0,22mar2020
08,119,0,0,0,0,23mar2020
08,119,0,0,0,0,24mar2020
08,119,0,0,0,0,25mar2020
08,119,0,0,0,0,26mar2020
08,119,0,0,0,0,27mar2020
08,119,1,0,1,0,28mar2020
08,119,3,0,4,0,29mar2020
08,119,0,0,4,0,30mar2020
08,119,1,0,5,0,31mar2020
08,119,0,0,5,0,01apr2020
08,119,0,0,5,0,02apr2020
08,119,0,0,5,0,03apr2020
08,119,0,0,5,0,04apr2020
08,119,0,0,5,0,05apr2020
08,119,0,0,5,0,06apr2020
08,119,0,0,5,0,07apr2020
08,119,0,0,5,0,08apr2020
08,119,0,0,5,0,09apr2020
08,119,0,0,5,0,10apr2020
08,119,0,0,5,0,11apr2020
08,119,0,0,5,0,12apr2020
08,119,0,0,5,0,13apr2020
08,119,0,0,5,0,14apr2020
08,119,0,0,5,0,15apr2020
08,119,1,0,6,0,16apr2020
08,119,9,0,15,0,17apr2020
08,119,3,0,18,0,18apr2020
08,119,5,0,23,0,19apr2020
08,119,1,0,24,0,20apr2020
08,119,35,0,59,0,21apr2020
08,119,44,0,103,0,22apr2020
08,119,3,0,106,0,23apr2020
08,119,0,0,106,0,24apr2020
08,119,6,0,112,0,25apr2020
08,119,11,0,123,0,26apr2020
08,120,0,0,0,0,30jan2020
08,120,0,0,0,0,02feb2020
08,120,0,0,0,0,03feb2020
08,120,0,0,0,0,02mar2020
08,120,0,0,0,0,03mar2020
08,120,0,0,0,0,04mar2020
08,120,0,0,0,0,05mar2020
08,120,0,0,0,0,06mar2020
08,120,0,0,0,0,07mar2020
08,120,0,0,0,0,08mar2020
08,120,0,0,0,0,09mar2020
08,120,0,0,0,0,10mar2020
08,120,0,0,0,0,11mar2020
08,120,0,0,0,0,12mar2020
08,120,0,0,0,0,13mar2020
08,120,0,0,0,0,14mar2020
08,120,0,0,0,0,15mar2020
08,120,0,0,0,0,16mar2020
08,120,0,0,0,0,17mar2020
08,120,0,0,0,0,18mar2020
08,120,0,0,0,0,19mar2020
08,120,0,0,0,0,20mar2020
08,120,0,0,0,0,21mar2020
08,120,0,0,0,0,22mar2020
08,120,0,0,0,0,23mar2020
08,120,0,0,0,0,24mar2020
08,120,0,0,0,0,25mar2020
08,120,0,0,0,0,26mar2020
08,120,0,0,0,0,27mar2020
08,120,0,0,0,0,28mar2020
08,120,0,0,0,0,29mar2020
08,120,0,0,0,0,30mar2020
08,120,0,0,0,0,31mar2020
08,120,4,0,4,0,01apr2020
08,120,0,0,4,0,02apr2020
08,120,12,0,16,0,03apr2020
08,120,1,0,17,0,04apr2020
08,120,1,0,18,0,05apr2020
08,120,2,0,20,0,06apr2020
08,120,0,0,20,0,07apr2020
08,120,0,0,20,0,08apr2020
08,120,7,0,27,0,09apr2020
08,120,0,0,27,0,10apr2020
08,120,20,0,47,0,11apr2020
08,120,12,1,59,1,12apr2020
08,120,0,0,59,1,13apr2020
08,120,0,0,59,1,14apr2020
08,120,1,0,60,1,15apr2020
08,120,11,0,71,1,16apr2020
08,120,22,0,93,1,17apr2020
08,120,2,0,95,1,18apr2020
08,120,0,0,95,1,19apr2020
08,120,1,0,96,1,20apr2020
08,120,2,0,98,1,21apr2020
08,120,17,0,115,1,22apr2020
08,120,0,0,115,1,23apr2020
08,120,0,0,115,1,24apr2020
08,120,0,0,115,1,25apr2020
08,120,0,0,115,1,26apr2020
08,122,0,0,0,0,30jan2020
08,122,0,0,0,0,02feb2020
08,122,0,0,0,0,03feb2020
08,122,0,0,0,0,02mar2020
08,122,0,0,0,0,03mar2020
08,122,0,0,0,0,04mar2020
08,122,0,0,0,0,05mar2020
08,122,0,0,0,0,06mar2020
08,122,0,0,0,0,07mar2020
08,122,0,0,0,0,08mar2020
08,122,0,0,0,0,09mar2020
08,122,0,0,0,0,10mar2020
08,122,0,0,0,0,11mar2020
08,122,0,0,0,0,12mar2020
08,122,0,0,0,0,13mar2020
08,122,0,0,0,0,14mar2020
08,122,0,0,0,0,15mar2020
08,122,0,0,0,0,16mar2020
08,122,0,0,0,0,17mar2020
08,122,0,0,0,0,18mar2020
08,122,0,0,0,0,19mar2020
08,122,6,0,6,0,20mar2020
08,122,7,0,13,0,21mar2020
08,122,0,0,13,0,22mar2020
08,122,0,0,13,0,23mar2020
08,122,0,0,13,0,24mar2020
08,122,4,0,17,0,25mar2020
08,122,2,0,19,0,26mar2020
08,122,2,0,21,0,27mar2020
08,122,3,0,24,0,28mar2020
08,122,1,0,25,0,29mar2020
08,122,1,0,26,0,30mar2020
08,122,0,0,26,0,31mar2020
08,122,0,0,26,0,01apr2020
08,122,0,0,26,0,02apr2020
08,122,0,0,26,0,03apr2020
08,122,1,0,27,0,04apr2020
08,122,0,0,27,0,05apr2020
08,122,0,0,27,0,06apr2020
08,122,0,0,27,0,07apr2020
08,122,0,0,27,0,08apr2020
08,122,1,0,28,0,09apr2020
08,122,0,0,28,0,10apr2020
08,122,0,0,28,0,11apr2020
08,122,0,0,28,0,12apr2020
08,122,0,0,28,0,13apr2020
08,122,0,0,28,0,14apr2020
08,122,0,0,28,0,15apr2020
08,122,0,0,28,0,16apr2020
08,122,0,0,28,0,17apr2020
08,122,0,0,28,0,18apr2020
08,122,1,0,29,0,19apr2020
08,122,0,0,29,0,20apr2020
08,122,5,0,34,0,21apr2020
08,122,0,0,34,0,22apr2020
08,122,0,0,34,0,23apr2020
08,122,0,0,34,0,24apr2020
08,122,0,0,34,0,25apr2020
08,122,0,0,34,0,26apr2020
08,123,0,0,0,0,30jan2020
08,123,0,0,0,0,02feb2020
08,123,0,0,0,0,03feb2020
08,123,0,0,0,0,02mar2020
08,123,0,0,0,0,03mar2020
08,123,0,0,0,0,04mar2020
08,123,0,0,0,0,05mar2020
08,123,0,0,0,0,06mar2020
08,123,0,0,0,0,07mar2020
08,123,0,0,0,0,08mar2020
08,123,0,0,0,0,09mar2020
08,123,0,0,0,0,10mar2020
08,123,0,0,0,0,11mar2020
08,123,0,0,0,0,12mar2020
08,123,0,0,0,0,13mar2020
08,123,0,0,0,0,14mar2020
08,123,0,0,0,0,15mar2020
08,123,0,0,0,0,16mar2020
08,123,0,0,0,0,17mar2020
08,123,0,0,0,0,18mar2020
